Experiment: July_9_negative_cntrl_expt vial 7, Fri Jul  9 17:30:40 2021
0.0025,168
0.0082,169
0.0135,169
0.0192,168
0.0248,169
0.0305,171
0.0358,171
0.0413,170
0.047,168
0.0526,167
0.0579,168
0.0636,169
0.0691,169
0.0748,166
0.0804,169
0.0858,169
0.0914,169
0.0969,168
0.1026,170
0.1082,169
0.1136,169
0.1192,169
0.1247,167
0.1304,167
0.136,169
0.1414,171
0.147,171
0.1526,168
0.1582,167
0.1635,168
0.1692,167
0.1748,168
0.1802,171
0.1858,170
0.1914,171
0.1971,166
0.2024,170
0.2081,169
0.2137,171
0.2191,170
0.2247,168
0.2304,167
0.2358,170
0.2414,170
0.2471,168
0.2524,169
0.2581,170
0.2637,169
0.2691,171
0.2747,170
0.2804,167
0.286,169
0.2914,170
0.297,167
0.3027,169
0.308,169
0.3136,169
0.3193,166
0.3246,169
0.3303,167
0.3359,167
0.3415,169
0.3469,169
0.3526,170
0.3582,170
0.3635,170
0.3692,171
0.3748,171
0.3805,168
0.3858,169
0.3915,170
0.3971,169
0.4025,168
0.4081,168
0.4138,167
0.4192,169
0.4248,168
0.4302,168
0.4358,169
0.4415,171
0.4471,167
0.4525,172
0.4581,171
0.4638,169
0.4691,170
0.4748,168
0.4804,169
0.4858,168
0.4914,169
0.4971,172
0.5024,170
0.5081,168
0.5137,168
0.5193,169
0.5247,166
0.5304,168
0.536,170
0.5414,168
0.547,168
0.5526,171
0.558,171
0.5636,170
0.5693,168
0.5749,169
0.5802,169
0.5859,170
0.5915,169
0.5969,170
0.6025,170
0.6082,171
0.6138,168
0.6191,169
0.6248,170
0.6304,170
0.6358,171
0.6414,170
0.6471,170
0.6527,170
0.6581,169
0.6637,170
0.6694,169
0.6748,171
0.6804,169
0.6858,170
0.6914,171
0.697,170
0.7027,169
0.708,167
0.7137,168
0.7193,170
0.7247,170
0.7303,171
0.7359,171
0.7416,172
0.7469,172
0.7526,168
0.7582,170
0.7636,171
0.7692,171
0.7748,173
0.7802,171
0.7859,168
0.7915,172
0.7971,168
0.8025,170
0.8081,172
0.8138,171
0.8191,172
0.8248,169
0.8304,169
0.8358,168
0.8414,170
0.847,170
0.8527,170
0.858,170
0.8637,169
0.8693,169
0.8747,170
0.8803,168
0.886,169
0.8913,169
0.897,170
0.9026,170
0.9082,170
0.9136,173
0.9192,171
0.9249,170
0.9302,168
0.9359,170
0.9415,171
0.9469,170
0.9525,170
0.9582,171
0.9638,169
0.9692,170
0.9748,168
0.9805,169
0.9858,168
0.9915,172
0.9971,171
1.0025,169
1.0081,169
1.0137,170
1.0191,167
1.0247,169
1.0304,170
1.036,169
1.0414,170
1.047,167
1.0527,170
1.058,168
1.0637,172
1.0693,170
1.0747,173
1.0803,171
1.086,168
1.0913,171
1.097,172
1.1026,169
1.108,167
1.1136,168
1.1193,173
1.1249,168
1.1303,169
1.1359,169
1.1415,172
1.1469,171
1.1526,172
1.1582,172
1.1635,170
1.1692,169
1.1748,170
1.1805,168
1.1858,172
1.1914,169
1.1971,170
1.2025,170
1.2081,171
1.2137,169
1.2194,172
1.2247,170
1.2304,170
1.236,169
1.2414,167
1.247,171
1.2526,172
1.2583,172
1.2636,170
1.2693,170
1.2749,172
1.2803,170
1.2859,171
1.2916,171
1.2969,171
1.3026,169
1.3082,170
1.3136,170
1.3192,171
1.3248,171
1.3305,169
1.3358,171
1.3414,171
1.3471,167
1.3525,171
1.3581,172
1.3637,170
1.3691,170
1.3747,173
1.3804,171
1.386,171
1.3913,170
1.397,171
1.4026,171
1.4082,169
1.4136,169
1.4192,170
1.4249,171
1.4302,174
1.4359,170
1.4415,173
1.4471,171
1.4525,172
1.4581,169
1.4638,169
1.4691,171
1.4748,168
1.4804,173
1.486,167
1.4914,171
1.4971,172
1.5024,168
1.5081,173
1.5137,169
1.5194,171
1.5247,173
1.5304,169
1.536,172
1.5414,169
1.547,170
1.5526,172
1.5583,170
1.5636,170
1.5692,171
1.5748,170
1.5805,169
1.5858,171
1.5914,170
1.597,171
1.6027,170
1.608,170
1.6136,171
1.6192,166
1.6248,168
1.6305,171
1.6358,172
1.6415,170
1.647,168
1.6526,170
1.658,169
1.6636,169
1.6693,167
1.6747,171
1.6803,170
1.6859,169
1.6916,168
1.6969,170
1.7026,169
1.7082,170
1.7136,169
1.7192,170
1.7248,170
1.7304,171
1.736,172
1.7414,166
1.747,171
1.7525,169
1.7581,169
1.7637,169
1.7691,171
1.7747,168
1.7804,169
1.7858,169
1.7915,170
1.7971,169
1.8025,167
1.8081,166
1.8137,168
1.8194,166
1.8247,166
1.8304,168
1.836,170
1.8415,169
1.847,171
1.8526,167
1.8583,170
1.8636,172
1.8693,169
1.8747,168
1.8803,170
1.8859,171
1.8916,170
1.8969,168
1.9026,169
1.9082,171
1.9138,172
1.9192,171
1.9248,170
1.9304,171
1.9358,171
1.9414,168
1.9471,170
1.9527,171
1.9581,168
1.9637,170
1.9694,171
1.9747,171
1.9803,168
1.9859,170
1.9915,171
1.9969,169
2.0025,170
2.0082,169
2.0136,170
2.0192,167
2.0249,168
2.0303,169
2.0359,170
2.0416,171
2.0469,169
2.0526,169
2.0582,171
2.0636,168
2.0692,171
2.0749,170
2.0805,172
2.0859,169
2.0915,167
2.0969,172
2.1025,169
2.1082,169
2.1138,168
2.1193,169
2.1249,170
2.1303,170
2.1359,169
2.1415,170
2.1472,169
2.1525,169
2.1581,168
2.1638,169
2.1691,169
2.1748,171
2.1805,170
2.1859,169
2.1915,172
2.1969,171
2.2025,170
2.2081,171
2.2138,170
2.2191,169
2.2248,169
2.2304,170
2.236,170
2.2414,170
2.247,168
2.2527,170
2.2581,169
2.2637,168
2.2693,168
2.2749,169
2.2803,170
2.2859,168
2.2916,168
2.297,168
2.3026,170
2.3082,169
2.3136,170
2.3192,167
2.3249,169
2.3305,169
2.3359,169
2.3415,170
2.3472,169
2.3525,171
2.3581,170
2.3638,170
2.3691,168
2.3748,170
2.3804,170
2.3858,170
2.3914,169
2.3971,169
2.4027,172
2.4081,169
2.4137,171
2.4193,169
2.4247,170
2.4303,170
2.436,169
2.4416,173
2.447,168
2.4526,168
2.4583,170
2.4636,170
2.4693,168
2.4749,170
2.4803,169
2.4859,170
2.4913,171
2.497,169
2.5026,170
2.5082,170
2.5136,172
2.5193,172
2.5249,170
2.5303,170
2.5359,170
2.5416,166
2.5469,170
2.5526,169
2.5582,170
2.5636,170
2.5692,170
2.5749,170
2.5805,171
2.5859,170
2.5915,175
2.5971,169
2.6025,169
2.6081,170
2.6138,171
2.6194,170
2.6248,170
2.6304,169
2.636,169
2.6414,168
2.647,168
2.6527,168
2.6583,171
2.6636,169
2.6693,170
2.6749,170
2.6803,171
2.6859,170
2.6916,171
2.6969,172
2.7026,168
2.7082,168
2.7138,170
2.7192,170
2.7248,169
2.7305,167
2.7359,169
2.7415,171
2.7471,170
2.7525,168
2.7581,170
2.7638,171
2.7691,170
2.7748,171
2.7804,169
2.7861,170
2.7914,170
2.7971,173
2.8027,172
2.8081,166
2.8137,170
2.8194,171
2.8248,170
2.8304,168
2.836,171
2.8414,169
2.847,169
2.8527,172
2.8581,169
2.8637,172
2.8694,171
2.8747,172
2.8804,169
2.886,169
2.8914,169
2.897,172
2.9027,167
2.9083,171
2.9137,171
2.9194,171
2.9248,171
2.9304,173
2.936,169
2.9414,170
2.9471,171
2.9527,171
2.9581,170
2.9637,171
2.9693,170
2.9747,170
2.9803,170
2.986,170
2.9916,169
2.997,172
3.0025,172
3.0081,172
3.0138,168
3.0192,171
3.0248,168
3.0303,168
3.036,170
3.0416,171
3.047,171
3.0526,169
3.0581,170
3.0638,172
3.0694,169
3.0748,170
3.0804,170
3.0859,172
3.0916,168
3.0969,169
3.1026,170
3.1082,169
3.1137,170
3.1194,171
3.1247,172
3.1304,172
3.136,169
3.1414,171
3.147,168
3.1527,172
3.158,171
3.1637,169
3.1693,169
3.175,169
3.1803,172
3.186,168
3.1916,168
3.197,169
3.2026,169
3.2082,170
3.2136,170
3.2192,171
3.2249,170
3.2303,171
3.2359,169
3.2415,172
3.2472,170
3.2525,169
3.2582,168
3.2638,168
3.2692,171
3.2748,170
3.2805,169
3.2858,172
3.2915,172
3.2971,170
3.3025,170
3.3081,170
3.3138,169
3.3194,170
3.3248,169
3.3304,170
3.3361,171
3.3414,171
3.347,170
3.3527,170
3.3583,170
3.3637,171
3.3693,168
3.375,168
3.3803,171
3.386,171
3.3916,168
3.397,173
3.4026,169
3.4083,171
3.4136,169
3.4193,169
3.4249,170
3.4303,172
3.4359,171
3.4416,169
3.447,170
3.4526,168
3.4582,171
3.4636,171
3.4692,169
3.4749,171
3.4805,170
3.4859,171
3.4915,171
3.4971,172
3.5028,168
3.5081,171
3.5138,170
3.5192,172
3.5248,171
3.5305,169
3.5361,169
3.5414,169
3.5471,168
3.5527,170
3.5581,170
3.5637,172
3.5694,168
3.5747,170
3.5804,169
3.586,169
3.5914,172
3.5971,168
3.6027,170
3.6081,170
3.6137,172
3.6193,171
3.625,168
3.6304,169
3.636,169
3.6416,169
3.647,170
3.6526,169
3.6583,169
3.6637,171
3.6693,170
3.675,170
3.6803,169
3.686,169
3.6916,170
3.6972,168
3.7026,169
3.7082,168
3.7136,170
3.7192,170
3.7249,169
3.7305,169
3.7359,168
3.7415,171
3.7472,169
3.7525,169
3.7582,172
3.7638,172
3.7692,169
3.7748,172
3.7805,169
3.7859,170
3.7915,171
3.7972,171
3.8025,170
3.8082,171
3.8138,169
3.8192,169
3.8248,169
3.8305,171
3.8359,168
3.8415,168
3.8472,170
3.8525,170
3.8582,169
