Experiment: Feb_25_Turb_expt vial 9, Thu Feb 25 15:27:00 2021
0.0014,1624
0.0066,1624
0.0122,1621
0.0176,1625
0.0232,1622
0.0288,1622
0.0344,1623
0.04,1623
0.0454,1623
0.0509,1622
0.0565,1622
0.0622,1624
0.0677,1622
0.0734,1623
0.0787,1624
0.0843,1624
0.09,1622
0.0956,1622
0.1009,1621
0.1065,1624
0.1121,1624
0.1177,1622
0.1231,1624
0.1287,1624
0.1343,1622
0.1399,1624
0.1453,1623
0.151,1625
0.1566,1622
0.1621,1626
0.1677,1622
0.1731,1622
0.1788,1623
0.1844,1624
0.1899,1624
0.1956,1624
0.201,1622
0.2066,1624
0.2122,1622
0.2176,1621
0.2232,1625
0.2289,1623
0.2342,1623
0.2399,1623
0.2455,1624
0.2511,1622
0.2565,1623
0.2621,1622
0.2677,1622
0.2733,1623
0.2787,1624
0.2843,1623
0.2899,1622
0.2955,1625
0.3011,1622
0.3065,1624
0.3121,1623
0.3177,1623
0.3233,1624
0.3287,1624
0.3343,1623
0.34,1624
0.3456,1623
0.3509,1623
0.3566,1623
0.3622,1623
0.3678,1623
0.3732,1624
0.3788,1624
0.3844,1624
0.3898,1624
0.3954,1622
0.4011,1624
0.4067,1625
0.4121,1625
0.4177,1622
0.4233,1623
0.4287,1623
0.4343,1623
0.4399,1624
0.4456,1622
0.4509,1623
0.4566,1623
0.4622,1623
0.4678,1623
0.4732,1625
0.4788,1624
0.4844,1623
0.4898,1624
0.4954,1622
0.501,1624
0.5067,1623
0.512,1620
0.5176,1624
0.5233,1623
0.5289,1622
0.5343,1626
0.5399,1623
0.5455,1626
0.5511,1626
0.5565,1623
0.5621,1624
0.5678,1622
0.5731,1624
0.5787,1625
0.5844,1623
0.59,1623
0.5954,1624
0.601,1622
0.6066,1625
0.6122,1622
0.6176,1626
0.6232,1624
0.6288,1624
0.6345,1624
0.6398,1622
0.6455,1625
0.6511,1623
0.6567,1624
0.662,1623
0.6677,1621
0.6733,1623
0.6786,1621
0.6843,1623
0.6899,1623
0.6956,1625
0.7009,1622
0.7066,1623
0.7122,1623
0.7175,1623
0.7232,1623
0.7288,1625
0.7344,1624
0.7398,1623
0.7454,1624
0.7511,1623
0.7567,1623
0.762,1624
0.7677,1624
0.7733,1623
0.7787,1621
0.7843,1623
0.7899,1622
0.7953,1623
0.8009,1625
0.8065,1620
0.8122,1624
0.8178,1623
0.8232,1622
0.8288,1623
0.8344,1624
0.8398,1624
0.8454,1624
0.851,1623
0.8567,1624
0.862,1620
0.8676,1623
0.8733,1623
0.8786,1622
0.8843,1622
0.8899,1624
0.8955,1621
0.9009,1624
0.9065,1623
0.9121,1624
0.9178,1623
0.9231,1622
0.9287,1625
0.9344,1624
0.94,1622
0.9453,1624
0.951,1623
0.9566,1624
0.962,1623
0.9676,1624
0.9732,1622
0.9789,1621
0.9842,1623
0.9898,1621
0.9955,1623
1.0011,1625
1.0065,1622
1.0121,1623
1.0177,1623
1.0231,1623
1.0287,1624
1.0343,1622
1.0399,1622
1.0456,1623
1.0509,1623
1.0566,1624
1.0622,1623
1.0676,1623
1.0732,1624
1.0788,1623
1.0844,1626
1.0898,1622
1.0954,1621
1.101,1625
1.1064,1623
1.112,1623
1.1177,1624
1.1233,1623
1.1289,1626
1.1342,1622
1.1399,1624
1.1455,1624
1.1511,1621
1.1565,1623
1.1621,1623
1.1677,1621
1.1731,1622
1.1787,1620
1.1844,1623
1.1897,1621
1.1954,1623
1.201,1622
1.2066,1622
1.212,1623
1.2176,1628
1.2232,1623
1.2289,1625
1.2342,1623
1.2399,1622
1.2455,1623
1.2508,1623
1.2565,1623
1.2621,1622
1.2677,1624
1.2733,1623
1.2787,1622
1.2843,1624
1.2899,1624
1.2956,1622
1.3009,1625
1.3065,1622
1.3122,1625
1.3175,1623
1.3232,1622
1.3288,1624
1.3344,1621
1.3398,1623
1.3454,1623
1.351,1622
1.3567,1625
1.362,1621
1.3676,1623
1.3733,1623
1.3786,1620
1.3842,1623
1.3899,1623
1.3955,1624
1.4009,1624
1.4065,1622
1.4121,1626
1.4175,1621
1.4231,1622
1.4287,1624
1.4344,1621
1.44,1625
1.4454,1624
1.451,1623
1.4566,1623
1.462,1622
1.4676,1623
1.4732,1622
1.4786,1626
1.4842,1624
1.4898,1622
1.4955,1625
1.5011,1622
1.5065,1623
1.5121,1625
1.5177,1621
1.5233,1622
1.5287,1622
1.5343,1623
1.5399,1623
1.5453,1623
1.5509,1624
1.5566,1622
1.5622,1623
1.5676,1624
1.5732,1621
1.5788,1623
1.5842,1624
1.5898,1622
1.5955,1626
1.6008,1621
1.6065,1624
1.6121,1625
1.6177,1621
1.6231,1624
1.6287,1624
1.6343,1624
1.64,1624
1.6453,1621
1.651,1622
1.6566,1624
1.6619,1622
1.6676,1625
1.6732,1621
1.6788,1623
1.6842,1624
1.6898,1620
1.6954,1623
1.7011,1623
1.7064,1621
1.712,1625
1.7176,1622
1.7232,1622
1.7289,1625
1.7342,1621
1.7398,1622
1.7454,1624
1.7511,1622
1.7564,1622
1.7621,1622
1.7676,1624
1.7733,1622
1.7786,1621
1.7843,1626
1.7899,1622
1.7954,1623
1.8011,1625
1.8064,1620
1.8121,1622
1.8177,1622
1.8233,1623
1.8286,1623
1.8342,1624
1.8399,1626
1.8455,1622
1.8511,1623
1.8564,1621
1.8621,1623
1.8677,1623
1.8733,1622
1.8787,1623
1.8843,1623
1.89,1621
1.8953,1623
1.901,1623
1.9066,1625
1.912,1624
1.9176,1624
1.9232,1624
1.9289,1622
1.9342,1624
1.9399,1622
1.9455,1624
1.9509,1622
1.9565,1622
1.9621,1626
1.9678,1622
1.9731,1622
1.9787,1624
1.9844,1621
1.99,1624
1.9953,1621
2.0066,1626
2.012,1621
2.0176,1623
2.0233,1622
2.0289,1623
2.0343,1623
2.0399,1625
2.0455,1622
2.0511,1623
2.0565,1622
2.0621,1625
2.0677,1624
2.0734,1623
2.0787,1624
2.0843,1622
2.09,1623
2.0956,1624
2.1009,1621
2.1066,1626
2.1122,1623
2.1175,1623
2.1232,1624
2.1288,1622
2.1344,1623
2.1398,1622
2.1454,1622
2.1511,1624
2.1567,1622
2.162,1623
2.1677,1624
2.1733,1625
2.1787,1625
2.1843,1622
2.1899,1623
2.1956,1623
2.2009,1624
2.2065,1625
2.2122,1621
2.2178,1624
2.2232,1623
2.2288,1621
2.2344,1623
2.2398,1623
2.2454,1624
2.251,1624
2.2567,1622
2.2621,1623
2.2677,1623
2.2733,1623
2.279,1625
2.2843,1622
2.29,1624
2.2956,1624
2.3009,1622
2.3065,1624
2.3122,1621
2.3178,1624
2.3231,1632
2.3288,1621
2.3344,1624
2.34,1623
2.3454,1622
2.351,1625
2.3566,1623
2.3623,1623
2.3676,1623
2.3732,1623
2.3789,1624
2.3842,1622
2.3899,1623
2.3955,1625
2.4011,1623
2.4065,1622
2.4121,1621
2.4177,1624
2.4234,1625
2.4287,1622
2.4344,1623
2.44,1622
2.4456,1621
2.451,1623
2.4566,1622
2.4622,1624
2.4676,1626
2.4732,1622
2.4788,1624
2.4845,1623
2.4898,1624
2.4954,1622
2.5011,1624
2.5067,1622
2.512,1624
2.5177,1624
2.5233,1624
2.5289,1622
2.5343,1624
2.5399,1622
2.5456,1623
2.5509,1623
2.5566,1623
2.5622,1621
2.5678,1624
2.5732,1622
2.5788,1623
2.5845,1623
2.5898,1623
2.5954,1623
2.601,1622
2.6067,1623
2.6123,1623
2.6176,1620
2.6233,1626
2.6289,1623
2.6345,1623
2.6399,1623
2.6455,1622
2.6511,1626
2.6567,1623
2.6621,1622
2.6677,1625
2.6733,1621
2.679,1624
2.6843,1622
2.6899,1623
2.6956,1623
2.7012,1624
2.7065,1624
2.7122,1626
2.7178,1621
2.7232,1624
2.7288,1623
2.7344,1624
2.74,1622
2.7454,1623
2.751,1624
2.7567,1624
2.7623,1625
2.7676,1624
2.7733,1621
2.7789,1623
2.7843,1622
2.7899,1625
2.7955,1623
2.8012,1624
2.8065,1623
2.8122,1623
2.8178,1623
2.8234,1622
2.8288,1624
2.8344,1625
2.84,1621
2.8454,1625
2.851,1623
2.8566,1624
2.8623,1625
2.8676,1620
2.8733,1625
2.8789,1621
2.8842,1623
2.8899,1623
2.8955,1621
2.9012,1624
2.9065,1623
2.9121,1624
2.9178,1624
2.9234,1621
2.9287,1625
2.9344,1624
2.94,1621
2.9454,1622
2.951,1622
2.9566,1622
2.9623,1623
2.9677,1623
2.9733,1623
2.9789,1624
2.9845,1622
2.9899,1624
2.9955,1626
3.0065,1623
3.0122,1623
3.0178,1624
3.0234,1626
3.0288,1623
3.0344,1623
3.04,1623
3.0456,1622
3.051,1624
3.0566,1622
3.0622,1626
3.0676,1623
3.0733,1621
3.0789,1626
3.0845,1623
3.0899,1623
3.0955,1624
3.1012,1621
3.1065,1623
3.1121,1625
3.1178,1622
3.1234,1624
3.1287,1622
3.1344,1621
3.14,1624
3.1456,1620
3.151,1625
3.1566,1624
3.1623,1623
3.1676,1624
3.1733,1622
3.1789,1623
3.1843,1624
3.1899,1621
3.1955,1624
3.2012,1622
3.2065,1624
3.2122,1624
3.2178,1623
3.2234,1625
3.2288,1624
3.2343,1625
3.2399,1623
3.2455,1625
3.2511,1624
3.2567,1621
3.2621,1623
3.2677,1624
3.2734,1622
3.2787,1624
3.2843,1622
3.2899,1622
3.2955,1623
3.3011,1622
3.3065,1624
3.3121,1621
3.3177,1624
3.3233,1622
3.3289,1622
3.3343,1626
3.3399,1622
3.3455,1625
3.3511,1624
3.3567,1623
3.3621,1625
3.3677,1623
3.3733,1623
3.3789,1624
3.3843,1621
3.3899,1624
3.3955,1623
3.4011,1622
3.4067,1625
3.4121,1621
3.4177,1622
3.4233,1624
3.4289,1622
3.4345,1624
3.4399,1623
3.4455,1620
3.4512,1627
3.4565,1623
3.4622,1624
3.4678,1624
3.4732,1623
3.4788,1625
3.4845,1624
3.4901,1622
3.4954,1625
3.5011,1625
3.5067,1620
3.5121,1625
3.5177,1621
3.5233,1624
3.529,1623
3.5343,1620
3.5399,1623
3.5456,1624
3.5512,1623
3.5565,1622
3.5622,1622
3.5678,1624
3.5732,1623
3.5788,1622
3.5844,1623
3.5901,1623
3.5954,1626
3.601,1623
3.6067,1621
3.6123,1625
3.6177,1623
3.6233,1624
3.6289,1622
3.6343,1621
3.6399,1622
3.6455,1622
3.6511,1625
3.6565,1622
3.6621,1623
3.6678,1623
3.6734,1622
3.6788,1623
3.6844,1623
3.69,1621
3.6954,1623
3.701,1624
3.7067,1621
3.712,1623
3.7176,1623
3.7233,1626
3.7289,1624
3.7345,1624
3.7399,1625
3.7455,1623
3.7511,1623
3.7565,1625
3.7621,1621
3.7678,1624
3.7731,1624
3.7788,1621
3.7844,1625
3.79,1622
3.7954,1621
3.801,1625
3.8066,1621
3.8122,1625
3.8179,1622
3.8232,1622
3.8288,1624
3.8345,1623
3.8398,1624
3.8454,1622
3.8511,1625
3.8567,1624
3.8623,1623
3.8677,1624
3.8733,1621
3.8789,1622
3.8843,1625
3.8899,1622
3.8956,1623
3.9012,1624
3.9065,1624
3.9122,1623
3.9178,1621
3.9234,1625
3.9288,1623
3.9344,1621
3.94,1623
3.9454,1621
3.951,1627
3.9567,1623
3.9623,1623
3.9677,1624
3.9733,1622
3.9789,1625
3.9843,1622
3.9899,1623
3.9956,1625
4.0009,1624
4.0066,1621
4.0123,1624
4.0176,1623
4.0232,1624
4.0289,1624
4.0345,1623
4.0399,1623
4.0455,1623
4.0511,1624
4.0565,1624
4.0621,1621
4.0677,1625
4.0734,1624
4.0787,1626
4.0844,1623
4.09,1620
4.0956,1625
4.101,1623
4.1066,1621
4.1123,1625
4.1176,1622
4.1232,1623
4.1289,1624
4.1345,1621
4.1398,1625
4.1455,1622
4.1511,1624
4.1565,1626
4.1621,1624
4.1677,1624
4.1734,1623
4.179,1621
4.1843,1628
4.19,1621
4.1956,1625
4.2009,1623
4.2066,1622
4.2122,1624
4.2178,1622
4.2232,1621
4.2288,1626
4.2345,1622
4.2398,1623
4.2454,1623
4.2511,1621
4.2567,1624
4.262,1623
4.2677,1623
4.2733,1624
4.2787,1623
4.2843,1623
4.2899,1624
4.2956,1622
4.3009,1623
4.3065,1622
4.3121,1624
4.3178,1621
4.3234,1623
4.3288,1626
4.3344,1624
4.34,1625
4.3454,1623
4.351,1623
4.3567,1624
4.362,1621
4.3676,1623
4.3733,1623
4.3789,1622
4.3843,1625
4.3899,1623
4.3955,1621
4.4012,1624
4.4065,1621
4.4121,1623
4.4178,1623
4.4234,1622
4.4287,1625
4.4344,1622
4.44,1622
4.4456,1625
4.4509,1623
4.4565,1625
4.4622,1624
4.4678,1622
4.4731,1624
4.4788,1624
4.4844,1623
4.49,1624
4.4954,1621
4.501,1624
4.5066,1623
4.5123,1623
4.5176,1622
4.5233,1622
4.5289,1623
4.5342,1623
4.5399,1622
4.5455,1623
4.5511,1624
4.5565,1623
4.5621,1626
4.5678,1622
4.5734,1623
4.5787,1624
4.5844,1622
4.59,1625
4.5954,1623
4.601,1623
4.6066,1623
4.6123,1620
4.6176,1623
4.6232,1623
4.6289,1622
4.6345,1626
4.6398,1623
4.6455,1622
4.6511,1624
4.6567,1623
4.6621,1622
4.6677,1626
4.6734,1623
4.6787,1624
4.6843,1625
4.69,1622
4.6956,1625
4.7009,1623
4.7066,1624
4.7122,1625
4.7178,1620
4.7232,1624
4.7288,1621
4.7344,1622
4.7401,1623
4.7454,1623
4.751,1622
4.7565,1623
4.7621,1622
4.7677,1625
4.7733,1621
4.7787,1621
4.7843,1624
4.7899,1621
4.7955,1621
4.8009,1623
4.8065,1622
4.8121,1622
4.8177,1625
4.8233,1623
4.8287,1624
4.8343,1624
4.8399,1623
4.8455,1624
4.8512,1623
4.8565,1624
4.8622,1622
4.8677,1624
4.8734,1623
4.8787,1624
4.8843,1624
4.89,1624
4.8955,1621
4.9011,1623
4.9065,1623
4.9121,1622
4.9178,1626
4.9233,1623
4.9287,1625
4.9343,1622
4.9399,1623
4.9456,1625
4.9509,1623
4.9565,1623
4.9622,1623
4.9676,1623
4.9732,1624
4.9788,1622
4.9844,1622
4.9898,1623
4.9954,1622
5.001,1624
5.0067,1621
5.012,1622
5.0177,1624
5.0233,1620
5.0289,1622
5.0343,1623
5.0399,1623
5.0455,1624
5.0511,1623
5.0565,1623
5.0621,1623
5.0678,1622
5.0731,1622
5.0787,1624
5.0844,1621
5.09,1623
5.0954,1623
5.101,1623
5.1066,1623
5.1122,1621
5.1176,1623
5.1232,1626
5.1288,1621
5.1344,1625
5.1398,1624
5.1454,1623
5.1511,1624
5.1567,1622
5.162,1624
5.1677,1622
5.1733,1621
5.1787,1624
5.1843,1622
5.1899,1623
5.1955,1624
5.2009,1623
5.2065,1625
5.2122,1623
5.2178,1623
5.2232,1623
5.2288,1623
5.2344,1623
5.2398,1623
5.2454,1623
5.251,1623
5.2566,1622
5.262,1625
5.2676,1623
5.2733,1625
5.2789,1624
5.2843,1621
5.2899,1623
5.2955,1622
5.3009,1620
5.3065,1625
5.3122,1622
5.3178,1623
5.3231,1625
5.3288,1622
5.3344,1626
5.34,1620
5.3454,1620
5.351,1624
5.3566,1623
5.362,1622
5.3676,1625
5.3733,1623
5.3789,1624
5.3842,1624
5.3899,1622
5.3955,1624
5.4011,1623
5.4065,1622
5.4121,1623
5.4175,1622
5.4231,1622
5.4288,1624
5.4344,1620
5.44,1624
5.4454,1622
5.451,1621
5.4567,1624
5.462,1622
5.4676,1623
5.4733,1624
5.4786,1623
5.4843,1625
5.4899,1622
5.4955,1622
5.5009,1624
5.5065,1622
5.5121,1623
5.5178,1621
5.5231,1623
5.5288,1624
5.5344,1622
5.5398,1625
5.5454,1623
5.551,1623
5.5567,1624
5.562,1622
5.5677,1623
5.5733,1624
5.5787,1623
5.5843,1621
5.5899,1625
5.5955,1622
5.6009,1625
5.6065,1623
5.6121,1623
5.6178,1625
5.6231,1619
5.6288,1624
5.6344,1624
5.64,1621
5.6454,1625
5.651,1623
5.6566,1624
5.6622,1624
5.6676,1622
5.6732,1624
5.6788,1623
5.6844,1623
5.6898,1622
5.6954,1623
5.701,1624
5.7064,1624
5.712,1623
5.7177,1626
5.7233,1621
5.7289,1624
5.7343,1625
5.7399,1621
5.7455,1624
5.7509,1623
5.7565,1621
5.7622,1625
5.7678,1623
5.7731,1623
5.7788,1623
5.7844,1621
5.7898,1623
5.7954,1623
5.8011,1621
5.8064,1624
5.812,1624
5.8177,1624
5.8233,1622
5.8287,1623
5.8343,1623
5.84,1622
5.8453,1625
5.851,1622
5.8566,1620
5.862,1623
5.8676,1625
5.8732,1621
5.8789,1624
5.8842,1621
5.8899,1621
5.8955,1626
5.9009,1622
5.9065,1624
5.9122,1622
5.9178,1619
5.9231,1624
5.9288,1624
5.9344,1622
5.9398,1625
5.9454,1624
5.951,1624
5.9567,1625
5.962,1622
5.9677,1625
5.9733,1624
5.9786,1623
5.9843,1623
5.9899,1624
5.9955,1624
6.0009,1622
6.0065,1622
6.0122,1625
6.0178,1623
6.0231,1623
6.0288,1624
6.0344,1623
6.04,1624
6.0453,1621
6.051,1626
6.0566,1621
6.062,1622
6.0676,1624
6.0732,1623
6.0788,1621
6.0842,1625
6.0898,1622
6.0955,1623
6.1011,1621
6.1064,1623
6.1121,1624
6.1177,1622
6.1231,1625
6.1287,1622
6.1343,1624
6.1397,1623
6.1453,1621
6.151,1624
6.1566,1625
6.162,1621
6.1676,1623
6.1732,1621
6.1789,1622
6.1842,1624
6.1899,1623
6.1955,1622
6.2009,1624
6.2065,1622
6.2122,1623
6.2175,1623
6.223,1622
6.2287,1623
6.2343,1622
6.2399,1624
6.2453,1624
6.2508,1624
6.2565,1622
6.2621,1622
6.2677,1626
6.2731,1623
6.2786,1623
6.2843,1625
6.2899,1622
6.2953,1624
6.3009,1624
6.3065,1624
6.3121,1624
6.3177,1623
6.3231,1623
6.3287,1624
6.3343,1623
6.3399,1623
6.3455,1624
6.3509,1622
6.3565,1624
6.3621,1621
6.3677,1625
6.3733,1624
6.3787,1622
6.3843,1625
6.3899,1621
6.3955,1624
6.4009,1625
6.4065,1622
6.4122,1624
6.4175,1624
6.4231,1621
6.4288,1624
6.4344,1622
6.4398,1622
6.4454,1625
6.451,1622
6.4567,1623
6.462,1625
6.4676,1619
6.4733,1624
6.4786,1625
6.4843,1622
6.4899,1624
6.4955,1623
6.5009,1622
6.5065,1624
6.5122,1622
6.5175,1623
6.5232,1624
6.5288,1622
6.5342,1625
6.5398,1620
6.5454,1623
6.5511,1625
6.5567,1621
6.562,1623
6.5676,1623
6.5733,1622
6.5789,1623
6.5842,1623
6.5899,1624
6.5955,1623
6.6011,1623
6.6065,1624
6.6121,1622
6.6177,1621
6.6231,1625
6.6287,1624
6.6343,1622
6.64,1625
6.6453,1621
6.6509,1624
6.6566,1624
6.6622,1624
6.6676,1625
6.6732,1624
6.6788,1623
6.6844,1624
6.6898,1622
6.6954,1624
6.701,1623
6.7066,1625
6.712,1622
6.7176,1623
6.7233,1623
6.7286,1621
6.7342,1622
6.7399,1624
6.7455,1622
6.7508,1625
6.7565,1622
6.7621,1625
6.7677,1624
6.7731,1622
6.7787,1624
6.7844,1624
6.79,1621
6.7953,1623
6.801,1622
6.8066,1623
6.812,1625
6.8176,1622
6.8232,1624
6.8288,1623
6.8342,1622
6.8398,1621
6.8455,1622
6.8511,1624
6.8565,1624
6.8621,1625
6.8677,1624
6.8731,1623
6.8787,1624
6.8843,1622
6.8899,1624
6.8953,1623
6.9009,1622
6.9065,1625
6.9122,1622
6.9178,1623
6.9232,1624
6.9288,1621
6.9344,1622
6.9398,1623
6.9454,1622
6.951,1623
6.9567,1621
6.962,1623
6.9676,1623
6.9733,1622
6.9786,1623
6.9842,1623
6.9899,1623
6.9955,1623
7.0011,1623
7.0065,1623
7.0122,1623
7.0175,1623
7.0232,1624
7.0288,1624
7.0344,1623
7.0398,1622
7.0454,1626
7.0511,1624
7.0567,1624
7.062,1627
7.0677,1623
7.0733,1621
7.0787,1625
7.0843,1619
7.0899,1627
7.0956,1622
7.1009,1621
7.1066,1626
7.1122,1623
7.1176,1623
7.1232,1624
7.1288,1622
7.1345,1624
7.1398,1624
7.1454,1623
7.1511,1624
7.1567,1622
7.162,1625
7.1677,1625
7.1733,1623
7.1789,1624
7.1843,1621
7.1899,1623
7.1955,1624
7.2011,1622
7.2065,1625
7.2121,1621
7.2178,1622
7.2231,1625
7.2288,1621
7.2344,1624
7.24,1623
7.2453,1623
7.251,1624
7.2566,1623
7.262,1625
7.2676,1620
7.2732,1623
7.2789,1624
7.2842,1621
7.2899,1623
7.2955,1624
7.3011,1623
7.3065,1623
7.3121,1623
7.3178,1621
7.3231,1626
7.3288,1623
7.3344,1624
7.3397,1623
7.3453,1623
7.351,1623
7.3566,1622
7.3622,1622
7.3676,1623
7.3732,1623
7.3788,1623
7.3845,1623
7.3898,1623
7.3955,1625
7.4011,1622
7.4065,1625
7.4121,1623
7.4177,1623
7.4233,1625
7.4287,1623
7.4343,1623
7.4399,1626
7.4455,1622
7.4509,1623
7.4565,1625
7.4622,1622
7.4678,1623
7.4731,1622
7.4788,1620
7.4844,1625
7.49,1622
7.4954,1623
7.501,1621
7.5066,1623
7.512,1624
7.5176,1622
7.5233,1624
7.5289,1622
7.5342,1623
7.5399,1623
7.5455,1624
7.5511,1621
7.5565,1624
7.5621,1623
7.5678,1624
7.5731,1626
7.5788,1623
7.5844,1622
7.59,1624
7.5954,1621
7.601,1623
7.6066,1621
7.6123,1624
7.6176,1624
7.6232,1623
7.6289,1624
7.6342,1622
7.6399,1624
7.6455,1625
7.6509,1621
7.6565,1624
7.6622,1622
7.6678,1625
7.6731,1623
7.6788,1621
7.6844,1626
7.69,1621
7.6954,1623
7.701,1623
7.7066,1623
7.712,1625
7.7176,1623
7.7233,1623
7.7289,1629
7.7343,1622
7.7399,1624
7.7455,1623
7.7509,1623
7.7565,1623
7.7621,1622
7.7678,1625
7.7731,1621
7.7787,1622
7.7844,1625
7.79,1622
7.7953,1624
7.8009,1624
7.8065,1624
7.8121,1624
7.8178,1621
7.8231,1625
7.8287,1623
7.8343,1621
7.8399,1624
7.8456,1622
7.8509,1622
7.8565,1626
7.8621,1621
7.8676,1623
7.8732,1624
7.8788,1621
7.8842,1623
7.8899,1623
7.8955,1622
7.9009,1625
7.9065,1623
7.9121,1623
7.9178,1624
7.9234,1621
7.9287,1624
7.9344,1624
7.9399,1622
7.9456,1626
7.9509,1624
7.9566,1623
7.9622,1625
