Experiment: Feb_25_Turb_expt vial 1, Thu Feb 25 15:27:00 2021
0.0014,1630
0.0066,1629
0.0122,1625
0.0176,1628
0.0232,1631
0.0288,1627
0.0344,1631
0.04,1630
0.0454,1626
0.0509,1627
0.0565,1631
0.0622,1631
0.0677,1629
0.0734,1632
0.0787,1632
0.0843,1627
0.09,1630
0.0956,1630
0.1009,1629
0.1065,1630
0.1121,1632
0.1177,1628
0.1231,1628
0.1287,1632
0.1343,1630
0.1399,1628
0.1453,1629
0.151,1630
0.1566,1625
0.1621,1628
0.1677,1632
0.1731,1629
0.1788,1625
0.1844,1628
0.1899,1630
0.1956,1627
0.201,1628
0.2066,1631
0.2122,1631
0.2176,1625
0.2232,1626
0.2289,1632
0.2342,1628
0.2399,1628
0.2455,1632
0.2511,1631
0.2565,1626
0.2621,1629
0.2677,1630
0.2733,1626
0.2787,1629
0.2843,1631
0.2899,1628
0.2955,1630
0.3011,1630
0.3065,1626
0.3121,1629
0.3177,1632
0.3233,1628
0.3287,1627
0.3343,1632
0.34,1630
0.3456,1628
0.3509,1631
0.3566,1631
0.3622,1626
0.3678,1631
0.3732,1629
0.3788,1627
0.3844,1628
0.3898,1632
0.3954,1630
0.4011,1627
0.4067,1630
0.4121,1630
0.4177,1629
0.4233,1632
0.4287,1630
0.4343,1627
0.4399,1631
0.4456,1630
0.4509,1626
0.4566,1631
0.4622,1631
0.4678,1626
0.4732,1629
0.4788,1634
0.4844,1630
0.4898,1626
0.4954,1632
0.501,1631
0.5067,1627
0.512,1627
0.5176,1634
0.5233,1629
0.5289,1627
0.5343,1632
0.5399,1632
0.5455,1625
0.5511,1633
0.5565,1632
0.5621,1630
0.5678,1629
0.5731,1630
0.5787,1632
0.5844,1627
0.59,1627
0.5954,1634
0.601,1629
0.6066,1626
0.6122,1631
0.6176,1632
0.6232,1626
0.6288,1625
0.6345,1632
0.6398,1628
0.6455,1626
0.6511,1629
0.6567,1633
0.662,1628
0.6677,1627
0.6733,1633
0.6786,1630
0.6843,1626
0.6899,1630
0.6956,1630
0.7009,1627
0.7066,1628
0.7122,1631
0.7175,1629
0.7232,1625
0.7288,1628
0.7344,1633
0.7398,1630
0.7454,1625
0.7511,1632
0.7567,1630
0.762,1626
0.7677,1630
0.7733,1633
0.7787,1629
0.7843,1625
0.7899,1632
0.7953,1632
0.8009,1626
0.8065,1629
0.8122,1631
0.8178,1630
0.8232,1626
0.8288,1627
0.8344,1630
0.8398,1627
0.8454,1629
0.851,1633
0.8567,1630
0.862,1626
0.8676,1632
0.8733,1631
0.8786,1628
0.8843,1632
0.8899,1631
0.8955,1627
0.9009,1627
0.9065,1629
0.9121,1628
0.9178,1626
0.9231,1630
0.9287,1630
0.9344,1628
0.94,1629
0.9453,1632
0.951,1627
0.9566,1626
0.962,1633
0.9676,1629
0.9732,1627
0.9789,1632
0.9842,1630
0.9898,1628
0.9955,1625
1.0011,1632
1.0065,1629
1.0121,1627
1.0177,1630
1.0231,1630
1.0287,1628
1.0343,1632
1.0399,1629
1.0456,1627
1.0509,1631
1.0566,1632
1.0622,1626
1.0676,1628
1.0732,1631
1.0788,1627
1.0844,1630
1.0898,1632
1.0954,1627
1.101,1628
1.1064,1632
1.112,1627
1.1177,1628
1.1233,1630
1.1289,1631
1.1342,1627
1.1399,1628
1.1455,1632
1.1511,1629
1.1565,1627
1.1621,1633
1.1677,1630
1.1731,1625
1.1787,1628
1.1844,1633
1.1897,1628
1.1954,1626
1.201,1632
1.2066,1629
1.212,1624
1.2176,1634
1.2232,1631
1.2289,1626
1.2342,1630
1.2399,1632
1.2455,1626
1.2508,1628
1.2565,1633
1.2621,1631
1.2677,1628
1.2733,1629
1.2787,1633
1.2843,1626
1.2899,1630
1.2956,1630
1.3009,1628
1.3065,1629
1.3122,1633
1.3175,1628
1.3232,1626
1.3288,1629
1.3344,1632
1.3398,1626
1.3454,1625
1.351,1629
1.3567,1630
1.362,1627
1.3676,1628
1.3733,1630
1.3786,1628
1.3842,1629
1.3899,1632
1.3955,1628
1.4009,1627
1.4065,1630
1.4121,1633
1.4175,1626
1.4231,1628
1.4287,1632
1.4344,1630
1.44,1627
1.4454,1631
1.451,1630
1.4566,1629
1.462,1630
1.4676,1630
1.4732,1627
1.4786,1628
1.4842,1631
1.4898,1627
1.4955,1630
1.5011,1630
1.5065,1629
1.5121,1627
1.5177,1632
1.5233,1630
1.5287,1626
1.5343,1630
1.5399,1631
1.5453,1629
1.5509,1628
1.5566,1631
1.5622,1628
1.5676,1629
1.5732,1630
1.5788,1629
1.5842,1631
1.5898,1630
1.5955,1626
1.6008,1630
1.6065,1629
1.6121,1626
1.6177,1629
1.6231,1631
1.6287,1625
1.6343,1628
1.64,1634
1.6453,1628
1.651,1627
1.6566,1632
1.6619,1630
1.6676,1625
1.6732,1629
1.6788,1631
1.6842,1626
1.6898,1627
1.6954,1630
1.7011,1628
1.7064,1627
1.712,1632
1.7176,1626
1.7232,1626
1.7289,1632
1.7342,1628
1.7398,1628
1.7454,1630
1.7511,1630
1.7564,1627
1.7621,1628
1.7676,1632
1.7733,1625
1.7786,1627
1.7843,1633
1.7899,1629
1.7954,1627
1.8011,1630
1.8064,1629
1.8121,1627
1.8177,1629
1.8233,1633
1.8286,1631
1.8342,1627
1.8399,1631
1.8455,1633
1.8511,1625
1.8564,1629
1.8621,1635
1.8677,1628
1.8733,1628
1.8787,1630
1.8843,1631
1.89,1625
1.8953,1630
1.901,1630
1.9066,1623
1.912,1626
1.9176,1632
1.9232,1628
1.9289,1628
1.9342,1631
1.9399,1629
1.9455,1628
1.9509,1629
1.9565,1630
1.9621,1626
1.9678,1630
1.9731,1632
1.9787,1626
1.9844,1627
1.99,1631
1.9953,1629
2.0066,1632
2.012,1632
2.0176,1626
2.0233,1627
2.0289,1631
2.0343,1628
2.0399,1625
2.0455,1632
2.0511,1631
2.0565,1627
2.0621,1630
2.0677,1632
2.0734,1628
2.0787,1626
2.0843,1633
2.09,1630
2.0956,1626
2.1009,1627
2.1066,1631
2.1122,1626
2.1175,1629
2.1232,1629
2.1288,1628
2.1344,1627
2.1398,1629
2.1454,1630
2.1511,1627
2.1567,1630
2.162,1629
2.1677,1628
2.1733,1629
2.1787,1631
2.1843,1628
2.1899,1630
2.1956,1632
2.2009,1626
2.2065,1628
2.2122,1631
2.2178,1628
2.2232,1628
2.2288,1631
2.2344,1631
2.2398,1628
2.2454,1628
2.251,1631
2.2567,1625
2.2621,1629
2.2677,1630
2.2733,1626
2.279,1627
2.2843,1634
2.29,1628
2.2956,1626
2.3009,1629
2.3065,1630
2.3122,1626
2.3178,1631
2.3231,1635
2.3288,1627
2.3344,1631
2.34,1632
2.3454,1627
2.351,1629
2.3566,1631
2.3623,1628
2.3676,1628
2.3732,1630
2.3789,1627
2.3842,1627
2.3899,1630
2.3955,1625
2.4011,1628
2.4065,1633
2.4121,1627
2.4177,1629
2.4234,1629
2.4287,1627
2.4344,1631
2.44,1630
2.4456,1628
2.451,1631
2.4566,1628
2.4622,1628
2.4676,1637
2.4732,1628
2.4788,1628
2.4845,1633
2.4898,1630
2.4954,1626
2.5011,1630
2.5067,1629
2.512,1628
2.5177,1631
2.5233,1631
2.5289,1628
2.5343,1631
2.5399,1631
2.5456,1626
2.5509,1629
2.5566,1632
2.5622,1628
2.5678,1629
2.5732,1631
2.5788,1629
2.5845,1627
2.5898,1630
2.5954,1631
2.601,1626
2.6067,1628
2.6123,1630
2.6176,1628
2.6233,1625
2.6289,1633
2.6345,1629
2.6399,1624
2.6455,1629
2.6511,1631
2.6567,1628
2.6621,1630
2.6677,1633
2.6733,1627
2.679,1630
2.6843,1633
2.6899,1630
2.6956,1628
2.7012,1630
2.7065,1631
2.7122,1626
2.7178,1628
2.7232,1634
2.7288,1628
2.7344,1628
2.74,1630
2.7454,1631
2.751,1626
2.7567,1628
2.7623,1633
2.7676,1628
2.7733,1629
2.7789,1633
2.7843,1630
2.7899,1624
2.7955,1627
2.8012,1631
2.8065,1628
2.8122,1627
2.8178,1631
2.8234,1630
