Experiment: Feb_25_Turb_expt vial 8, Thu Feb 25 15:27:00 2021
0.0014,1626
0.0066,1624
0.0122,1625
0.0176,1629
0.0232,1637
0.0288,1633
0.0344,1627
0.04,1629
0.0454,1634
0.0509,1632
0.0565,1630
0.0622,1632
0.0677,1634
0.0734,1631
0.0787,1630
0.0843,1633
0.09,1634
0.0956,1630
0.1009,1629
0.1065,1634
0.1121,1634
0.1177,1628
0.1231,1631
0.1287,1634
0.1343,1634
0.1399,1629
0.1453,1633
0.151,1635
0.1566,1629
0.1621,1630
0.1677,1634
0.1731,1635
0.1788,1630
0.1844,1633
0.1899,1633
0.1956,1630
0.201,1634
0.2066,1634
0.2122,1632
0.2176,1629
0.2232,1632
0.2289,1635
0.2342,1632
0.2399,1630
0.2455,1633
0.2511,1632
0.2565,1628
0.2621,1632
0.2677,1635
0.2733,1630
0.2787,1630
0.2843,1633
0.2899,1634
0.2955,1630
0.3011,1633
0.3065,1633
0.3121,1629
0.3177,1630
0.3233,1635
0.3287,1633
0.3343,1629
0.34,1633
0.3456,1635
0.3509,1631
0.3566,1629
0.3622,1634
0.3678,1633
0.3732,1631
0.3788,1634
0.3844,1635
0.3898,1630
0.3954,1629
0.4011,1634
0.4067,1632
0.4121,1628
0.4177,1633
0.4233,1635
0.4287,1630
0.4343,1630
0.4399,1634
0.4456,1631
0.4509,1630
0.4566,1633
0.4622,1633
0.4678,1631
0.4732,1632
0.4788,1635
0.4844,1631
0.4898,1629
0.4954,1633
0.501,1633
0.5067,1630
0.512,1629
0.5176,1634
0.5233,1631
0.5289,1629
0.5343,1632
0.5399,1635
0.5455,1631
0.5511,1632
0.5565,1632
0.5621,1634
0.5678,1631
0.5731,1629
0.5787,1636
0.5844,1633
0.59,1630
0.5954,1633
0.601,1634
0.6066,1630
0.6122,1630
0.6176,1633
0.6232,1633
0.6288,1629
0.6345,1635
0.6398,1634
0.6455,1631
0.6511,1630
0.6567,1633
0.662,1632
0.6677,1631
0.6733,1634
0.6786,1634
0.6843,1628
0.6899,1632
0.6956,1633
0.7009,1630
0.7066,1629
0.7122,1633
0.7175,1634
0.7232,1627
0.7288,1630
0.7344,1635
0.7398,1632
0.7454,1628
0.7511,1633
0.7567,1635
0.762,1628
0.7677,1629
0.7733,1633
0.7787,1633
0.7843,1629
0.7899,1629
0.7953,1635
0.8009,1631
0.8065,1630
0.8122,1633
0.8178,1635
0.8232,1631
0.8288,1630
0.8344,1634
0.8398,1633
0.8454,1630
0.851,1632
0.8567,1634
0.862,1632
0.8676,1627
0.8733,1631
0.8786,1636
0.8843,1631
0.8899,1628
0.8955,1630
0.9009,1636
0.9065,1633
0.9121,1630
0.9178,1634
0.9231,1635
0.9287,1632
0.9344,1632
0.94,1634
0.9453,1631
0.951,1629
0.9566,1633
0.962,1636
0.9676,1629
0.9732,1631
0.9789,1637
0.9842,1632
0.9898,1629
0.9955,1632
1.0011,1635
1.0065,1629
1.0121,1629
1.0177,1633
1.0231,1634
1.0287,1630
1.0343,1632
1.0399,1635
1.0456,1632
1.0509,1631
1.0566,1633
1.0622,1635
1.0676,1629
1.0732,1630
1.0788,1636
1.0844,1634
1.0898,1628
1.0954,1633
1.101,1633
1.1064,1630
1.112,1631
1.1177,1634
1.1233,1630
1.1289,1629
1.1342,1634
1.1399,1631
1.1455,1631
1.1511,1632
1.1565,1634
1.1621,1630
1.1677,1630
1.1731,1633
1.1787,1632
1.1844,1629
1.1897,1632
1.1954,1635
1.201,1630
1.2066,1631
1.212,1632
1.2176,1636
1.2232,1627
1.2289,1632
1.2342,1633
1.2399,1632
1.2455,1629
1.2508,1634
1.2565,1633
1.2621,1628
1.2677,1631
1.2733,1636
1.2787,1631
1.2843,1630
1.2899,1633
1.2956,1634
1.3009,1630
1.3065,1631
1.3122,1634
1.3175,1633
1.3232,1628
1.3288,1634
1.3344,1634
1.3398,1627
1.3454,1631
1.351,1635
1.3567,1631
1.362,1630
1.3676,1634
1.3733,1633
1.3786,1629
1.3842,1633
1.3899,1635
1.3955,1630
1.4009,1630
1.4065,1633
1.4121,1633
1.4175,1631
1.4231,1633
1.4287,1636
1.4344,1629
1.44,1629
1.4454,1632
1.451,1635
1.4566,1630
1.462,1629
1.4676,1634
1.4732,1636
1.4786,1628
1.4842,1632
1.4898,1635
1.4955,1630
1.5011,1628
1.5065,1634
1.5121,1632
1.5177,1629
1.5233,1633
1.5287,1635
1.5343,1630
1.5399,1630
1.5453,1633
1.5509,1636
1.5566,1628
1.5622,1630
1.5676,1635
1.5732,1633
1.5788,1628
1.5842,1631
1.5898,1635
1.5955,1632
1.6008,1629
1.6065,1631
1.6121,1635
1.6177,1631
1.6231,1629
1.6287,1633
1.6343,1633
1.64,1630
1.6453,1632
1.651,1636
1.6566,1630
1.6619,1631
1.6676,1635
1.6732,1632
1.6788,1629
1.6842,1631
1.6898,1634
1.6954,1628
1.7011,1631
1.7064,1635
1.712,1632
1.7176,1629
1.7232,1633
1.7289,1636
1.7342,1630
1.7398,1631
1.7454,1635
1.7511,1633
1.7564,1627
1.7621,1632
1.7676,1636
1.7733,1631
1.7786,1631
1.7843,1633
1.7899,1630
1.7954,1628
1.8011,1633
1.8064,1636
1.8121,1630
1.8177,1631
1.8233,1635
1.8286,1629
1.8342,1630
1.8399,1634
1.8455,1635
1.8511,1629
1.8564,1630
1.8621,1636
1.8677,1631
1.8733,1630
1.8787,1634
1.8843,1633
1.89,1630
1.8953,1632
1.901,1634
1.9066,1632
1.912,1630
1.9176,1633
1.9232,1633
1.9289,1630
1.9342,1630
1.9399,1633
1.9455,1632
1.9509,1629
1.9565,1632
1.9621,1633
1.9678,1629
1.9731,1632
1.9787,1635
1.9844,1630
1.99,1631
1.9953,1635
2.0066,1631
2.012,1633
2.0176,1631
2.0233,1628
2.0289,1632
2.0343,1635
2.0399,1629
2.0455,1629
2.0511,1632
2.0565,1634
2.0621,1629
2.0677,1631
2.0734,1636
2.0787,1632
2.0843,1630
2.09,1631
2.0956,1635
2.1009,1630
2.1066,1629
2.1122,1634
2.1175,1635
2.1232,1629
2.1288,1630
2.1344,1634
2.1398,1633
2.1454,1629
2.1511,1632
2.1567,1633
