Experiment: Feb_25_Turb_expt vial 0, Thu Feb 25 15:27:00 2021
0.0014,1633
0.0066,1637
0.0122,1634
0.0176,1632
0.0232,1637
0.0288,1631
0.0344,1631
0.04,1636
0.0454,1632
0.0509,1635
0.0565,1637
0.0622,1632
0.0677,1637
0.0734,1635
0.0787,1633
0.0843,1637
0.09,1630
0.0956,1633
0.1009,1636
0.1065,1631
0.1121,1636
0.1177,1634
0.1231,1630
0.1287,1638
0.1343,1636
0.1399,1633
0.1453,1635
0.151,1634
0.1566,1630
0.1621,1636
0.1677,1633
0.1731,1630
0.1788,1636
0.1844,1635
0.1899,1632
0.1956,1637
0.201,1634
0.2066,1637
0.2122,1636
0.2176,1631
0.2232,1636
0.2289,1634
0.2342,1632
0.2399,1637
0.2455,1637
0.2511,1628
0.2565,1634
0.2621,1638
0.2677,1630
0.2733,1636
0.2787,1634
0.2843,1631
0.2899,1637
0.2955,1635
0.3011,1631
0.3065,1638
0.3121,1635
0.3177,1630
0.3233,1638
0.3287,1631
0.3343,1631
0.34,1639
0.3456,1635
0.3509,1632
0.3566,1637
0.3622,1633
0.3678,1630
0.3732,1635
0.3788,1632
0.3844,1633
0.3898,1637
0.3954,1632
0.4011,1630
0.4067,1636
0.4121,1635
0.4177,1631
0.4233,1636
0.4287,1634
0.4343,1631
0.4399,1637
0.4456,1632
0.4509,1636
0.4566,1638
0.4622,1633
0.4678,1635
0.4732,1635
0.4788,1633
0.4844,1636
0.4898,1631
0.4954,1633
0.501,1638
0.5067,1631
0.512,1633
0.5176,1638
0.5233,1630
0.5289,1634
0.5343,1637
0.5399,1633
0.5455,1637
0.5511,1637
0.5565,1631
0.5621,1637
0.5678,1633
0.5731,1631
0.5787,1636
0.5844,1636
0.59,1630
0.5954,1636
0.601,1637
0.6066,1631
0.6122,1633
0.6176,1637
0.6232,1632
0.6288,1633
0.6345,1637
0.6398,1630
0.6455,1634
0.6511,1639
0.6567,1632
0.662,1636
0.6677,1636
0.6733,1631
0.6786,1635
0.6843,1635
0.6899,1632
0.6956,1637
0.7009,1635
0.7066,1631
0.7122,1638
0.7175,1634
0.7232,1632
0.7288,1639
0.7344,1634
0.7398,1631
0.7454,1636
0.7511,1639
0.7567,1632
0.762,1632
0.7677,1637
0.7733,1633
0.7787,1635
0.7843,1634
0.7899,1631
0.7953,1634
0.8009,1634
0.8065,1634
0.8122,1634
0.8178,1636
0.8232,1632
0.8288,1635
0.8344,1636
0.8398,1632
0.8454,1636
0.851,1635
0.8567,1631
0.862,1635
0.8676,1635
0.8733,1632
0.8786,1639
0.8843,1635
0.8899,1633
0.8955,1637
0.9009,1631
0.9065,1634
0.9121,1637
0.9178,1633
0.9231,1636
0.9287,1636
0.9344,1632
0.94,1636
0.9453,1636
0.951,1632
0.9566,1637
0.962,1636
0.9676,1631
0.9732,1636
0.9789,1633
0.9842,1633
0.9898,1633
0.9955,1631
1.0011,1635
1.0065,1637
1.0121,1631
1.0177,1634
1.0231,1635
