Experiment: Feb_25_Turb_expt vial 6, Thu Feb 25 15:27:00 2021
0.0014,1613
0.0066,1609
0.0122,1606
0.0176,1604
0.0232,1607
0.0288,1608
0.0344,1604
0.04,1605
0.0454,1607
0.0509,1604
0.0565,1603
0.0622,1608
0.0677,1608
0.0734,1603
0.0787,1607
0.0843,1608
0.09,1604
0.0956,1606
0.1009,1606
0.1065,1607
0.1121,1606
0.1177,1607
0.1231,1607
0.1287,1602
0.1343,1604
0.1399,1608
0.1453,1607
0.151,1602
0.1566,1603
0.1621,1609
0.1677,1607
0.1731,1601
0.1788,1604
0.1844,1609
0.1899,1607
0.1956,1605
0.201,1605
0.2066,1609
0.2122,1608
0.2176,1601
0.2232,1603
0.2289,1608
0.2342,1604
0.2399,1603
0.2455,1606
0.2511,1609
0.2565,1605
0.2621,1601
0.2677,1607
0.2733,1610
0.2787,1606
0.2843,1604
0.2899,1606
0.2955,1610
0.3011,1605
0.3065,1606
0.3121,1609
0.3177,1608
0.3233,1603
0.3287,1605
0.3343,1608
0.34,1608
0.3456,1602
0.3509,1605
0.3566,1610
0.3622,1605
0.3678,1604
0.3732,1605
0.3788,1607
0.3844,1605
0.3898,1603
0.3954,1606
0.4011,1609
0.4067,1602
0.4121,1603
0.4177,1609
0.4233,1607
0.4287,1603
0.4343,1605
0.4399,1609
0.4456,1606
0.4509,1603
0.4566,1607
0.4622,1607
0.4678,1603
0.4732,1606
0.4788,1610
0.4844,1607
0.4898,1601
0.4954,1606
0.501,1608
0.5067,1605
0.512,1604
0.5176,1608
0.5233,1607
0.5289,1604
0.5343,1605
0.5399,1607
0.5455,1608
0.5511,1608
0.5565,1606
0.5621,1610
0.5678,1606
0.5731,1603
0.5787,1607
0.5844,1608
0.59,1603
0.5954,1608
0.601,1609
0.6066,1605
0.6122,1604
0.6176,1610
0.6232,1605
0.6288,1604
0.6345,1608
0.6398,1607
0.6455,1603
0.6511,1607
0.6567,1609
0.662,1604
0.6677,1603
0.6733,1608
0.6786,1608
0.6843,1602
0.6899,1607
0.6956,1609
0.7009,1606
0.7066,1605
0.7122,1608
0.7175,1607
0.7232,1604
0.7288,1607
0.7344,1609
0.7398,1605
0.7454,1604
0.7511,1609
0.7567,1607
0.762,1604
0.7677,1606
0.7733,1608
0.7787,1604
0.7843,1603
0.7899,1606
0.7953,1608
0.8009,1604
0.8065,1608
0.8122,1608
0.8178,1607
0.8232,1604
0.8288,1606
0.8344,1609
0.8398,1605
0.8454,1604
0.851,1608
0.8567,1608
0.862,1603
0.8676,1604
0.8733,1608
0.8786,1606
0.8843,1606
0.8899,1608
0.8955,1606
0.9009,1604
0.9065,1608
0.9121,1610
0.9178,1603
0.9231,1602
0.9287,1607
0.9344,1609
0.94,1604
0.9453,1606
0.951,1608
0.9566,1608
0.962,1603
0.9676,1606
0.9732,1609
0.9789,1603
0.9842,1603
0.9898,1607
0.9955,1607
1.0011,1604
1.0065,1607
1.0121,1607
1.0177,1604
1.0231,1602
1.0287,1609
1.0343,1607
1.0399,1602
1.0456,1605
1.0509,1610
1.0566,1604
1.0622,1604
1.0676,1608
1.0732,1607
1.0788,1604
1.0844,1607
1.0898,1608
1.0954,1603
1.101,1605
1.1064,1610
1.112,1605
1.1177,1604
1.1233,1609
1.1289,1607
1.1342,1603
1.1399,1605
1.1455,1608
1.1511,1606
1.1565,1604
1.1621,1608
1.1677,1609
1.1731,1604
1.1787,1603
1.1844,1610
1.1897,1606
1.1954,1605
1.201,1609
1.2066,1608
1.212,1604
1.2176,1610
1.2232,1608
1.2289,1605
1.2342,1605
1.2399,1607
1.2455,1606
1.2508,1604
1.2565,1605
1.2621,1608
1.2677,1606
1.2733,1604
1.2787,1607
1.2843,1606
1.2899,1602
1.2956,1606
1.3009,1610
1.3065,1605
1.3122,1604
1.3175,1607
1.3232,1609
1.3288,1604
1.3344,1605
1.3398,1609
1.3454,1606
1.351,1603
1.3567,1605
1.362,1608
1.3676,1604
1.3733,1605
1.3786,1607
1.3842,1606
1.3899,1602
1.3955,1604
1.4009,1608
1.4065,1604
1.4121,1604
1.4175,1611
1.4231,1608
1.4287,1604
1.4344,1607
1.44,1609
1.4454,1605
1.451,1603
1.4566,1608
1.462,1610
1.4676,1604
1.4732,1605
1.4786,1610
1.4842,1606
1.4898,1603
1.4955,1603
1.5011,1609
1.5065,1605
1.5121,1604
1.5177,1610
1.5233,1607
1.5287,1603
1.5343,1607
1.5399,1609
1.5453,1605
1.5509,1603
1.5566,1606
1.5622,1607
1.5676,1606
1.5732,1605
1.5788,1607
1.5842,1604
1.5898,1604
1.5955,1609
1.6008,1606
1.6065,1603
1.6121,1605
1.6177,1609
1.6231,1604
1.6287,1603
1.6343,1607
1.64,1611
1.6453,1604
1.651,1604
1.6566,1608
1.6619,1606
1.6676,1602
1.6732,1607
1.6788,1608
1.6842,1604
1.6898,1603
1.6954,1606
1.7011,1606
1.7064,1603
1.712,1606
1.7176,1609
1.7232,1605
1.7289,1602
1.7342,1608
1.7398,1610
1.7454,1603
1.7511,1604
1.7564,1608
1.7621,1606
1.7676,1605
1.7733,1607
1.7786,1608
1.7843,1603
1.7899,1608
1.7954,1607
1.8011,1604
1.8064,1605
1.8121,1608
1.8177,1606
1.8233,1603
1.8286,1606
1.8342,1607
1.8399,1603
1.8455,1604
1.8511,1608
1.8564,1606
1.8621,1605
1.8677,1610
1.8733,1605
1.8787,1603
1.8843,1607
1.89,1606
1.8953,1605
1.901,1606
1.9066,1611
1.912,1605
1.9176,1602
1.9232,1607
1.9289,1609
1.9342,1605
1.9399,1605
1.9455,1608
1.9509,1604
1.9565,1605
1.9621,1608
1.9678,1606
1.9731,1606
1.9787,1607
1.9844,1608
1.99,1601
1.9953,1608
2.0066,1603
2.012,1604
2.0176,1608
2.0233,1606
2.0289,1604
2.0343,1609
2.0399,1609
2.0455,1604
2.0511,1606
2.0565,1609
2.0621,1605
2.0677,1603
2.0734,1609
2.0787,1607
2.0843,1604
2.09,1607
2.0956,1607
2.1009,1604
2.1066,1605
2.1122,1606
2.1175,1609
2.1232,1603
2.1288,1607
2.1344,1609
2.1398,1605
2.1454,1603
2.1511,1609
2.1567,1608
2.162,1604
2.1677,1605
2.1733,1609
2.1787,1605
2.1843,1606
2.1899,1609
2.1956,1607
2.2009,1605
2.2065,1605
2.2122,1608
2.2178,1603
2.2232,1604
2.2288,1607
2.2344,1607
2.2398,1603
2.2454,1606
2.251,1610
2.2567,1606
2.2621,1605
2.2677,1607
2.2733,1609
2.279,1604
2.2843,1605
2.29,1608
2.2956,1610
2.3009,1603
2.3065,1604
2.3122,1609
2.3178,1609
2.3231,1606
2.3288,1604
2.3344,1607
2.34,1609
2.3454,1604
2.351,1608
2.3566,1607
2.3623,1605
2.3676,1604
2.3732,1608
2.3789,1606
2.3842,1605
2.3899,1608
2.3955,1607
2.4011,1604
2.4065,1607
2.4121,1610
2.4177,1606
2.4234,1603
2.4287,1608
2.4344,1607
2.44,1605
2.4456,1606
2.451,1608
2.4566,1605
2.4622,1603
2.4676,1609
2.4732,1608
2.4788,1604
2.4845,1604
2.4898,1609
2.4954,1605
2.5011,1603
2.5067,1605
2.512,1607
2.5177,1604
2.5233,1606
2.5289,1610
2.5343,1608
2.5399,1603
2.5456,1606
2.5509,1607
2.5566,1606
2.5622,1603
2.5678,1610
2.5732,1611
2.5788,1603
2.5845,1604
2.5898,1609
2.5954,1608
2.601,1603
2.6067,1604
2.6123,1608
2.6176,1606
2.6233,1605
2.6289,1606
2.6345,1607
2.6399,1605
2.6455,1606
2.6511,1608
2.6567,1605
2.6621,1604
2.6677,1608
2.6733,1606
2.679,1604
2.6843,1605
2.6899,1609
2.6956,1606
2.7012,1603
2.7065,1609
2.7122,1608
2.7178,1603
2.7232,1604
2.7288,1609
2.7344,1608
2.74,1604
2.7454,1607
2.751,1607
2.7567,1605
2.7623,1606
2.7676,1609
2.7733,1604
2.7789,1603
2.7843,1606
2.7899,1608
2.7955,1603
2.8012,1605
2.8065,1609
2.8122,1605
2.8178,1604
2.8234,1609
2.8288,1607
2.8344,1602
2.84,1609
