Experiment: Apr24_2022_tst_expt vial 15, Sun Apr 24 16:07:10 2022
0.0019,1626
0.0065,1631
0.0119,1634
0.0175,1635
0.0232,1634
0.0288,1630
0.0342,1638
0.0398,1637
0.0455,1631
0.0508,1632
0.0565,1636
0.0621,1636
0.0675,1633
0.0731,1631
0.0787,1638
0.0844,1637
0.0897,1630
0.0954,1632
0.101,1637
0.1063,1637
0.112,1630
0.1176,1634
0.1232,1636
0.1286,1637
0.1342,1631
0.1399,1632
0.1455,1635
0.1509,1638
0.1565,1632
0.1621,1631
0.1675,1636
0.1731,1634
0.1786,1631
0.1843,1634
0.1896,1636
0.1953,1636
0.2009,1630
0.2066,1633
0.2119,1640
0.2176,1636
0.2232,1631
0.2286,1633
0.2342,1635
0.2398,1636
0.2454,1631
0.2508,1633
0.2564,1638
0.2621,1635
0.2677,1629
0.2731,1635
0.2787,1638
0.2843,1635
0.2897,1631
0.2953,1634
0.3008,1638
0.3065,1633
0.3121,1630
0.3175,1635
0.3231,1639
0.3287,1635
0.3344,1631
0.3398,1635
0.3452,1635
0.3508,1634
0.3565,1631
0.3621,1635
0.3675,1635
0.373,1633
0.3787,1631
0.3843,1637
0.3899,1636
0.3953,1630
0.4009,1632
0.4066,1637
0.4119,1637
0.4176,1631
0.423,1632
0.4287,1637
0.4343,1637
0.4397,1632
0.4453,1631
0.4509,1635
0.4566,1638
0.4619,1634
0.4676,1631
0.4732,1635
0.4788,1637
0.4842,1633
0.4898,1632
0.4955,1635
0.5008,1638
0.5065,1633
0.5121,1632
0.5177,1635
0.5231,1637
0.5287,1632
0.5344,1632
0.5397,1636
0.5454,1635
0.551,1632
0.5564,1631
0.562,1637
0.5677,1637
0.573,1634
0.5787,1633
0.5843,1638
0.5899,1640
0.5953,1631
0.6009,1633
0.6066,1635
0.6119,1636
0.6176,1632
0.6232,1634
0.6288,1637
0.6342,1635
0.6398,1631
0.6455,1634
0.6508,1637
0.6565,1632
0.6621,1631
0.6675,1636
0.6732,1636
0.6789,1631
0.6843,1635
0.6897,1636
0.6953,1636
0.7009,1630
0.7064,1633
0.712,1635
0.7177,1634
0.723,1632
0.7287,1633
0.7342,1636
0.7398,1635
0.7452,1632
0.7508,1633
0.7564,1639
0.762,1635
0.7675,1631
0.7731,1636
0.7787,1637
0.7844,1631
0.7897,1632
0.7954,1638
0.801,1636
0.8064,1630
0.8121,1634
0.8176,1638
