Experiment: Apr24_2022_tst_expt vial 1, Sun Apr 24 16:07:10 2022
0.0019,1621
0.0065,1622
0.0119,1626
0.0175,1628
0.0232,1622
0.0288,1621
0.0342,1627
0.0398,1626
0.0455,1623
0.0508,1621
0.0565,1627
0.0621,1627
0.0675,1623
0.0731,1620
0.0787,1623
0.0844,1628
0.0897,1625
0.0954,1620
0.101,1624
0.1063,1629
0.112,1626
0.1176,1621
0.1232,1622
0.1286,1629
0.1342,1626
0.1399,1620
0.1455,1622
0.1509,1627
0.1565,1625
0.1621,1621
0.1675,1621
0.1731,1626
0.1786,1628
0.1843,1622
0.1896,1620
0.1953,1626
0.2009,1629
0.2066,1624
0.2119,1620
0.2176,1623
0.2232,1628
0.2286,1624
0.2342,1620
0.2398,1622
0.2454,1628
0.2508,1627
0.2564,1621
0.2621,1621
0.2677,1628
0.2731,1626
0.2787,1620
0.2843,1622
0.2897,1628
0.2953,1624
0.3008,1622
0.3065,1620
0.3121,1629
0.3175,1626
0.3231,1621
0.3287,1622
0.3344,1627
0.3398,1627
0.3452,1622
0.3508,1622
0.3565,1628
0.3621,1626
0.3675,1621
0.373,1622
0.3787,1626
0.3843,1627
0.3899,1623
0.3953,1620
0.4009,1627
0.4066,1628
0.4119,1623
0.4176,1621
0.423,1624
0.4287,1629
0.4343,1625
0.4397,1620
0.4453,1619
0.4509,1626
0.4566,1628
0.4619,1621
0.4676,1621
0.4732,1626
0.4788,1626
0.4842,1622
0.4898,1619
0.4955,1626
0.5008,1626
0.5065,1622
0.5121,1621
0.5177,1627
0.5231,1626
0.5287,1620
0.5344,1621
0.5397,1627
0.5454,1637
0.551,1619
0.5564,1622
0.562,1627
0.5677,1627
0.573,1622
0.5787,1621
0.5843,1626
0.5899,1627
0.5953,1622
0.6009,1619
0.6066,1628
0.6119,1629
0.6176,1622
0.6232,1621
0.6288,1623
0.6342,1626
0.6398,1623
0.6455,1621
0.6508,1623
0.6565,1629
0.6621,1626
0.6675,1621
0.6732,1624
0.6789,1629
0.6843,1626
0.6897,1620
0.6953,1621
0.7009,1627
0.7064,1628
0.712,1622
0.7177,1619
0.723,1625
0.7287,1630
0.7342,1628
0.7398,1621
0.7452,1621
0.7508,1625
0.7564,1628
0.762,1625
0.7675,1621
0.7731,1624
0.7787,1626
0.7844,1624
0.7897,1621
0.7954,1627
0.801,1629
0.8064,1623
0.8121,1621
0.8176,1626
