Experiment: Apr24_2022_tst_expt vial 2, Sun Apr 24 16:07:10 2022
0.0019,1622
0.0065,1621
0.0119,1625
0.0175,1618
0.0232,1610
0.0288,1601
0.0342,1592
0.0398,1591
0.0455,1595
0.0508,1597
0.0565,1593
0.0621,1592
0.0675,1596
0.0731,1593
0.0787,1591
0.0844,1597
0.0897,1595
0.0954,1590
0.101,1592
0.1063,1594
0.112,1591
0.1176,1593
0.1232,1596
0.1286,1592
0.1342,1589
0.1399,1596
0.1455,1595
0.1509,1589
0.1565,1592
0.1621,1595
0.1675,1590
0.1731,1590
0.1786,1597
0.1843,1592
0.1896,1588
0.1953,1595
0.2009,1595
0.2066,1589
0.2119,1592
0.2176,1597
0.2232,1592
0.2286,1589
0.2342,1595
0.2398,1595
0.2454,1589
0.2508,1592
0.2564,1594
0.2621,1589
0.2677,1592
0.2731,1596
0.2787,1590
0.2843,1590
0.2897,1594
0.2953,1595
0.3008,1587
0.3065,1595
0.3121,1593
0.3175,1589
0.3231,1594
0.3287,1593
0.3344,1591
0.3398,1592
0.3452,1594
0.3508,1590
0.3565,1589
0.3621,1595
0.3675,1592
0.373,1589
0.3787,1594
0.3843,1592
0.3899,1588
0.3953,1593
0.4009,1594
0.4066,1591
0.4119,1591
0.4176,1598
0.423,1594
0.4287,1588
0.4343,1594
0.4397,1597
0.4453,1589
0.4509,1589
0.4566,1596
0.4619,1593
0.4676,1589
0.4732,1592
0.4788,1595
0.4842,1590
0.4898,1590
0.4955,1595
0.5008,1592
0.5065,1588
0.5121,1594
0.5177,1593
0.5231,1589
0.5287,1592
0.5344,1594
0.5397,1590
0.5454,1590
0.551,1595
0.5564,1594
0.562,1589
0.5677,1594
0.573,1594
0.5787,1591
0.5843,1592
0.5899,1595
0.5953,1590
0.6009,1590
0.6066,1592
0.6119,1595
0.6176,1590
0.6232,1592
0.6288,1594
0.6342,1591
0.6398,1591
0.6455,1596
0.6508,1592
0.6565,1591
0.6621,1593
0.6675,1592
0.6732,1592
0.6789,1596
0.6843,1593
0.6897,1590
0.6953,1595
0.7009,1593
0.7064,1587
0.712,1593
0.7177,1593
0.723,1592
0.7287,1593
0.7342,1592
0.7398,1591
0.7452,1595
0.7508,1592
0.7564,1588
0.762,1594
0.7675,1594
0.7731,1588
0.7787,1589
0.7844,1596
0.7897,1594
0.7954,1590
0.801,1591
0.8064,1594
0.8121,1589
0.8176,1592
