Experiment: Mar_16_osmo_expt vial 8, Tue Mar 16 20:56:38 2021
0.0015,0.0
0.0064,-0.001485867199598978
0.0118,-0.0023230807770073802
0.0175,-0.001931268933041741
0.0229,-0.0015126486011751705
0.0286,-0.001335595953811497
0.034,-0.0045089663497703825
0.0397,-0.0062717537234071585
0.0451,-0.005244952314613416
0.0508,-0.003166091391965109
0.0562,-0.0025485958431885614
0.0619,-0.0025967153191293058
0.0673,-0.0026720083305054043
0.073,-0.002226517445470977
0.0784,-0.0016789640992602717
0.0841,0.0017817624995755121
0.0897,-0.0009543189632714721
0.0951,-0.0016789640992602717
0.1008,-0.0006971210286357277
0.1062,-0.000965078294380417
0.1119,-0.0033862844252368074
0.1173,-0.0015448770294459457
0.123,-0.0017112048111427303
0.1284,-0.0009973495484072448
0.1341,0.0014325611526433413
0.1395,0.0004992801689032156
0.1452,-1.5816339101304422e-05
0.1505,-0.001271126598352934
0.1562,0.00023635013619927037
0.1619,-0.0024144008401247863
0.1673,-0.0024358709169665094
0.173,0.00016108885128041095
0.1784,0.0007776852332601614
0.1841,0.001019012047311918
0.1895,-0.0005358370498731446
0.1952,0.0006330936735012838
0.2006,-0.0007078643081563918
0.2063,8.098502091313797e-05
0.2117,0.0008852189205017513
0.2173,0.0015231677411173816
0.2231,0.0004024716389805505
0.2285,0.0010727836906150312
0.2342,0.0015923864331912618
0.2395,0.002107148637207068
0.2452,0.0012065703606232159
0.2506,0.0018121366151579998
0.2563,0.0018766485594583493
0.2617,0.0014478661388692693
0.2673,0.0012388244326433373
0.273,-0.0004879139421722911
0.2784,0.00019333694837642135
0.284,-0.00023573791571407376
0.2897,0.0014586201409705346
0.2951,-0.0013141106615239817
0.3008,0.0008206852295615796
0.3062,-0.001775655908066609
0.3119,-0.0010618617296220823
0.3173,0.0009175009293931335
0.3229,0.0021501896434430456
0.3286,0.001195821249715845
0.334,0.0009282638454550796
0.3397,0.000799182984978497
0.3451,0.0008206852295615796
0.3507,0.0022408358455363597
0.3561,0.005074078826151629
