Experiment: Feb_23_T2_chemo_expt vial 11, Tue Feb 23 14:55:02 2021
0.0047,56279
0.0107,56275
0.0163,56275
0.022,56282
0.0273,56273
0.033,56262
0.0386,56272
0.044,56271
0.0496,56273
0.0553,56257
0.0609,56267
0.0662,56276
0.0719,56284
0.0775,56272
0.0829,56270
0.0885,56253
0.0942,56266
0.0995,56249
0.1052,56274
0.1108,56277
0.1164,56290
0.1218,56276
0.1274,56265
0.1331,56281
0.1385,56279
0.1441,56245
0.1497,56276
0.1551,56281
0.1607,56275
0.1664,56284
0.1717,56287
0.1774,56269
0.183,56253
0.1886,56274
0.194,56271
0.1997,56279
0.2051,56284
0.2108,56272
0.2162,56283
0.2219,56284
0.2275,56291
0.2332,56288
0.2385,56280
0.2442,56288
0.2498,56292
0.2552,56264
0.2608,56293
0.2664,56281
0.2718,56281
0.2774,56271
0.2831,56272
0.2884,56284
0.2941,56283
0.2997,56276
0.3051,56281
0.3107,56263
0.3164,56278
0.322,56281
0.3274,56277
0.333,56258
0.3386,56278
0.344,56279
0.3496,56267
0.3553,56288
0.3606,56281
0.3663,56280
0.3719,56290
0.3775,56269
0.3829,56285
0.3886,56292
0.3942,56274
0.3996,56261
0.4052,56279
0.4109,56279
0.4162,56270
0.4219,56285
0.4275,56255
0.4332,56258
0.4385,56266
0.4442,56263
0.4498,56284
0.4552,56291
0.4608,56276
0.4665,56291
0.4718,56274
0.4775,56287
0.4829,56251
0.4885,56274
0.4941,56272
0.4998,56269
0.5051,56282
0.5108,56278
0.5164,56282
0.522,56294
0.5274,56260
0.533,56298
0.5387,56287
0.544,56285
0.5497,56297
0.5553,56286
0.5607,56289
0.5663,56269
0.5719,56290
0.5776,56264
0.5829,56287
0.5886,56293
0.5942,56270
0.5996,56287
0.6052,56276
0.6108,56276
0.6162,56259
0.6217,56276
0.6274,56284
0.633,56290
0.6386,56283
0.644,56282
0.6496,56281
0.6553,56254
0.6609,56267
0.6663,56287
0.6719,56290
0.6773,56287
0.683,56284
0.6886,56244
0.694,56284
0.6996,56281
0.7051,56270
0.7108,56272
0.7165,56282
0.7218,56283
0.7275,56259
0.7329,56286
0.7386,56284
0.7442,56269
0.7496,56296
0.7552,56294
0.7608,56291
0.7664,56261
