Experiment: Feb_23_T2_chemo_expt vial 8, Tue Feb 23 14:55:02 2021
0.0047,56451
0.0107,56531
0.0163,56542
0.022,56550
0.0273,56540
0.033,56545
0.0386,56537
0.044,56538
0.0496,56528
0.0553,56543
0.0609,56550
0.0662,56550
0.0719,56535
0.0775,56537
0.0829,56545
0.0885,56545
0.0942,56533
0.0995,56546
0.1052,56490
0.1108,56559
0.1164,56540
0.1218,56542
0.1274,56497
0.1331,56541
0.1385,56541
0.1441,56536
0.1497,56543
0.1551,56545
0.1607,56553
0.1664,56545
0.1717,56539
0.1774,56541
0.183,56539
0.1886,56521
0.194,56546
0.1997,56553
0.2051,56546
0.2108,56548
0.2162,56548
0.2219,56543
0.2275,56546
0.2332,56549
0.2385,56544
0.2442,56545
0.2498,56540
0.2552,56538
0.2608,56551
0.2664,56515
0.2718,56500
0.2774,56431
0.2831,56531
0.2884,56547
0.2941,56537
0.2997,56332
0.3051,56539
0.3107,56547
0.3164,56547
0.322,56530
0.3274,56537
0.333,56542
0.3386,56539
0.344,56548
0.3496,56545
0.3553,56544
0.3606,56539
0.3663,56514
0.3719,56547
0.3775,56546
0.3829,56543
0.3886,56520
0.3942,56511
0.3996,56544
0.4052,56541
0.4109,56535
0.4162,56532
0.4219,56542
0.4275,56548
0.4332,56541
0.4385,56519
0.4442,56537
0.4498,56516
0.4552,56545
0.4608,56531
0.4665,56541
0.4718,56542
0.4775,56544
0.4829,56549
0.4885,56552
0.4941,56550
0.4998,56545
0.5051,56544
0.5108,56545
0.5164,56550
0.522,56548
0.5274,56546
0.533,56482
0.5387,56517
0.544,56496
0.5497,56547
0.5553,56463
0.5607,56544
0.5663,56530
0.5719,56530
0.5776,56534
0.5829,56545
0.5886,56520
0.5942,56542
0.5996,56546
0.6052,56548
0.6108,56544
0.6162,56536
0.6217,56550
0.6274,56548
0.633,56545
0.6386,56549
0.644,56553
0.6496,56497
0.6553,56551
0.6609,56550
0.6663,56555
0.6719,56536
0.6773,56522
0.683,56545
0.6886,56518
0.694,56535
0.6996,56498
0.7051,56502
0.7108,56547
0.7165,56543
0.7218,56517
0.7275,56534
0.7329,56542
0.7386,56492
0.7442,56539
0.7496,56537
0.7552,56408
0.7608,56550
0.7664,56520
0.7718,56556
0.7774,56524
0.7831,56514
0.7886,56533
0.7942,56440
0.7996,56548
0.8052,56543
0.8108,56546
0.8164,56547
0.822,56538
0.8274,56548
0.8331,56547
0.8384,56543
0.8441,56544
0.8497,56545
0.8554,56548
0.8607,56542
0.8664,56509
0.872,56533
0.8773,56549
0.883,56547
0.8886,56551
0.894,56535
0.8996,56547
0.9053,56532
0.9106,56541
0.9163,56542
0.9219,56549
0.9273,56543
0.933,56536
0.9386,56526
0.9443,56507
0.9496,56547
0.9552,56549
0.9609,56549
0.9662,56555
0.9719,56538
0.9775,56549
0.9829,56532
0.9885,56544
0.9942,56542
0.9998,56548
1.0052,56549
1.0109,56550
1.0162,56492
1.0219,56533
1.0275,56552
1.0329,56553
1.0385,56550
1.0442,56549
1.0495,56527
1.0552,56551
1.0608,56526
1.0662,56482
1.0719,56549
1.0775,56548
1.0829,56548
1.0885,56547
1.0942,56501
1.0995,56553
1.1052,56499
1.1108,56531
1.1162,56551
1.1219,56537
1.1275,56548
1.1331,56467
1.1385,56545
1.1441,56550
1.1498,56494
1.1551,56548
1.1608,56556
1.1664,56508
1.1718,56503
1.1774,56552
1.1831,56541
1.1885,56550
1.1941,56548
1.1997,56464
1.2051,56538
1.2107,56541
1.2164,56486
1.222,56546
1.2274,56544
1.233,56546
1.2387,56469
1.244,56551
1.2497,56555
1.2553,56439
1.2607,56541
1.2663,56555
1.2719,56545
1.2776,56447
1.2829,56554
1.2886,56547
1.2942,56543
1.2996,56539
1.3052,56546
1.3109,56545
1.3165,56549
1.3219,56544
1.3275,56552
1.3329,56547
1.3385,56409
