Experiment: Feb_23_T2_chemo_expt vial 1, Tue Feb 23 14:55:02 2021
0.0047,52737
0.0107,52730
0.0163,52738
0.022,52748
0.0273,52744
0.033,52745
0.0386,52754
0.044,52753
0.0496,52737
0.0553,52747
0.0609,52748
0.0662,52734
0.0719,52756
0.0775,52751
0.0829,52748
0.0885,52743
0.0942,52755
0.0995,52752
0.1052,52755
0.1108,52759
0.1164,52756
0.1218,52758
0.1274,52755
0.1331,52751
0.1385,52755
0.1441,52747
0.1497,52759
0.1551,52755
0.1607,52757
0.1664,52766
0.1717,52759
0.1774,52733
0.183,52755
0.1886,52751
0.194,52753
0.1997,52755
0.2051,52754
0.2108,52752
0.2162,52754
0.2219,52757
0.2275,52769
0.2332,52765
0.2385,52770
0.2442,52770
0.2498,52763
0.2552,52762
0.2608,52777
0.2664,52769
0.2718,52759
0.2774,52772
0.2831,52773
0.2884,52780
0.2941,52780
0.2997,52768
0.3051,52771
0.3107,52767
0.3164,52781
0.322,52771
0.3274,52772
0.333,52772
0.3386,52763
0.344,52764
0.3496,52774
0.3553,52776
0.3606,52767
0.3663,52774
0.3719,52768
0.3775,52762
0.3829,52768
0.3886,52774
0.3942,52763
0.3996,52766
0.4052,52772
0.4109,52764
0.4162,52767
0.4219,52771
0.4275,52765
0.4332,52761
0.4385,52778
0.4442,52772
0.4498,52769
0.4552,52771
0.4608,52769
0.4665,52768
0.4718,52761
0.4775,52767
0.4829,52771
0.4885,52768
0.4941,52767
0.4998,52770
0.5051,52762
0.5108,52759
0.5164,52765
0.522,52768
0.5274,52760
0.533,52754
0.5387,52767
0.544,52769
0.5497,52762
0.5553,52770
0.5607,52778
0.5663,52766
0.5719,52768
0.5776,52775
0.5829,52769
0.5886,52764
0.5942,52771
0.5996,52785
0.6052,52789
0.6108,52790
0.6162,52772
0.6217,52771
0.6274,52789
0.633,52773
0.6386,52772
0.644,52780
0.6496,52772
0.6553,52775
0.6609,52776
0.6663,52783
0.6719,52780
0.6773,52789
0.683,52782
0.6886,52778
0.694,52771
0.6996,52789
0.7051,52791
0.7108,52779
0.7165,52786
0.7218,52784
0.7275,52776
0.7329,52782
0.7386,52796
0.7442,52788
0.7496,52778
0.7552,52789
0.7608,52790
0.7664,52779
0.7718,52779
0.7774,52774
0.7831,52779
0.7886,52783
0.7942,52783
0.7996,52793
0.8052,52791
0.8108,52791
0.8164,52796
0.822,52795
0.8274,52784
0.8331,52780
0.8384,52780
0.8441,52783
0.8497,52789
0.8554,52779
0.8607,52782
0.8664,52784
0.872,52780
0.8773,52784
0.883,52793
0.8886,52780
0.894,52785
0.8996,52781
0.9053,52777
0.9106,52778
0.9163,52780
0.9219,52780
0.9273,52775
0.933,52776
0.9386,52780
0.9443,52780
0.9496,52772
0.9552,52793
0.9609,52786
0.9662,52784
0.9719,52787
