Experiment: Feb_23_T2_chemo_expt vial 10, Tue Feb 23 14:55:02 2021
0.0047,55093
0.0107,55064
0.0163,55075
0.022,55104
0.0273,55080
0.033,55067
0.0386,55083
0.044,55084
0.0496,54984
0.0553,55034
0.0609,55007
0.0662,55022
0.0719,54963
0.0775,55005
0.0829,55003
0.0885,55009
0.0942,54985
0.0995,54982
0.1052,54962
0.1108,54930
0.1164,54920
0.1218,54920
0.1274,54929
0.1331,54901
0.1385,54890
0.1441,54903
0.1497,54883
0.1551,54897
0.1607,54856
0.1664,54860
0.1717,54813
0.1774,54798
0.183,54790
0.1886,54811
0.194,54784
0.1997,54777
0.2051,54739
0.2108,54756
0.2162,54780
0.2219,54737
0.2275,54680
0.2332,54705
0.2385,54681
0.2442,54694
0.2498,54684
0.2552,54652
0.2608,54621
0.2664,54602
0.2718,54566
0.2774,54550
0.2831,54501
0.2884,54483
0.2941,54408
0.2997,54484
0.3051,54489
0.3107,54472
0.3164,54428
0.322,54430
0.3274,54346
0.333,54370
0.3386,54417
0.344,54338
0.3496,54356
0.3553,54292
0.3606,54266
0.3663,54241
0.3719,54247
0.3775,54221
0.3829,54163
0.3886,54163
0.3942,54168
0.3996,54116
0.4052,54085
0.4109,54060
0.4162,54040
0.4219,54030
0.4275,53993
0.4332,54024
0.4385,53958
0.4442,53870
0.4498,53888
0.4552,53871
0.4608,53880
0.4665,53827
0.4718,53833
0.4775,53797
0.4829,53753
0.4885,53736
0.4941,53745
0.4998,53673
0.5051,53636
0.5108,53610
0.5164,53646
0.522,53547
0.5274,53581
0.533,53472
0.5387,53502
0.544,53555
0.5497,53366
0.5553,53469
0.5607,53364
0.5663,53365
0.5719,53334
0.5776,53251
0.5829,53176
0.5886,53277
0.5942,53135
0.5996,53084
0.6052,53049
0.6108,53046
0.6162,52969
0.6217,52997
0.6274,52851
0.633,52891
0.6386,52857
0.644,52802
0.6496,52807
0.6553,52803
0.6609,52729
0.6663,52598
0.6719,52637
0.6773,52707
0.683,52518
0.6886,52525
0.694,52434
0.6996,52450
0.7051,52385
0.7108,52297
0.7165,52269
0.7218,52242
0.7275,52204
0.7329,52227
0.7386,52147
0.7442,52145
0.7496,52059
0.7552,52040
0.7608,51987
0.7664,51940
0.7718,51851
0.7774,51760
0.7831,51737
0.7886,51752
0.7942,51703
0.7996,51671
0.8052,51606
0.8108,51633
0.8164,51524
0.822,51574
0.8274,51452
0.8331,51349
0.8384,51371
0.8441,51257
0.8497,51202
0.8554,51120
0.8607,51005
0.8664,51016
0.872,51043
0.8773,50969
0.883,50840
0.8886,50821
0.894,50909
0.8996,50612
0.9053,50640
0.9106,50610
0.9163,50562
0.9219,50488
0.9273,50461
0.933,50319
0.9386,50397
0.9443,50222
0.9496,50225
0.9552,50179
0.9609,50070
0.9662,50016
0.9719,49900
0.9775,49910
0.9829,49797
0.9885,49707
0.9942,49708
0.9998,49617
1.0052,49519
1.0109,49511
1.0162,49310
1.0219,49405
1.0275,49243
1.0329,49216
1.0385,49184
1.0442,49178
1.0495,49063
1.0552,49004
1.0608,48858
1.0662,48799
1.0719,48766
1.0775,48768
1.0829,48698
1.0885,48604
1.0942,48561
1.0995,48342
1.1052,48340
1.1108,48345
1.1162,48153
1.1219,48223
1.1275,48083
1.1331,47990
1.1385,47848
1.1441,47832
1.1498,47735
1.1551,47633
1.1608,47547
1.1664,47609
1.1718,47405
1.1774,47309
