Experiment: Feb_23_T2_chemo_expt vial 15, Tue Feb 23 14:55:02 2021
0.0047,54407
0.0107,54410
0.0163,54402
0.022,54396
0.0273,54399
0.033,54406
0.0386,54420
0.044,54415
0.0496,54403
0.0553,54415
0.0609,54424
0.0662,54410
0.0719,54405
0.0775,54409
0.0829,54415
0.0885,54410
0.0942,54401
0.0995,54415
0.1052,54414
0.1108,54399
0.1164,54395
0.1218,54403
0.1274,54405
0.1331,54391
0.1385,54398
0.1441,54405
0.1497,54398
0.1551,54390
0.1607,54399
0.1664,54409
0.1717,54410
0.1774,54399
0.183,54405
0.1886,54400
0.194,54409
0.1997,54408
0.2051,54390
0.2108,54404
0.2162,54408
0.2219,54395
0.2275,54392
0.2332,54392
0.2385,54400
0.2442,54400
0.2498,54393
0.2552,54392
0.2608,54408
0.2664,54407
0.2718,54396
0.2774,54391
0.2831,54394
0.2884,54403
0.2941,54400
0.2997,54390
0.3051,54395
0.3107,54404
0.3164,54391
0.322,54385
0.3274,54389
0.333,54387
0.3386,54400
0.344,54388
0.3496,54392
0.3553,54392
0.3606,54399
0.3663,54396
0.3719,54387
0.3775,54391
0.3829,54400
0.3886,54393
0.3942,54383
0.3996,54398
0.4052,54400
0.4109,54387
0.4162,54384
0.4219,54394
0.4275,54401
0.4332,54390
0.4385,54384
0.4442,54386
0.4498,54398
0.4552,54405
0.4608,54396
0.4665,54393
0.4718,54400
0.4775,54404
0.4829,54399
0.4885,54395
0.4941,54401
0.4998,54404
0.5051,54402
0.5108,54386
0.5164,54394
0.522,54410
0.5274,54404
0.533,54395
0.5387,54394
0.544,54396
0.5497,54404
0.5553,54400
0.5607,54390
0.5663,54397
0.5719,54404
0.5776,54404
0.5829,54397
0.5886,54397
0.5942,54406
0.5996,54406
0.6052,54409
0.6108,54404
0.6162,54401
0.6217,54411
0.6274,54403
0.633,54394
0.6386,54399
0.644,54404
0.6496,54408
0.6553,54400
0.6609,54399
0.6663,54396
0.6719,54408
0.6773,54396
0.683,54393
0.6886,54395
0.694,54397
0.6996,54401
0.7051,54396
0.7108,54397
0.7165,54406
0.7218,54393
0.7275,54384
0.7329,54398
0.7386,54413
0.7442,54399
0.7496,54390
0.7552,54397
0.7608,54408
0.7664,54409
0.7718,54394
0.7774,54389
0.7831,54402
0.7886,54406
0.7942,54392
0.7996,54391
0.8052,54408
0.8108,54399
0.8164,54399
0.822,54397
0.8274,54398
0.8331,54406
0.8384,54393
0.8441,54389
0.8497,54403
0.8554,54400
0.8607,54380
0.8664,54389
0.872,54403
0.8773,54411
0.883,54403
0.8886,54389
0.894,54416
0.8996,54408
0.9053,54395
0.9106,54398
0.9163,54403
0.9219,54402
0.9273,54391
0.933,54393
0.9386,54398
0.9443,54399
0.9496,54386
0.9552,54392
0.9609,54399
0.9662,54393
0.9719,54386
0.9775,54388
0.9829,54401
