Experiment: Feb_23_T2_chemo_expt vial 3, Tue Feb 23 14:55:02 2021
0.0047,54434
0.0107,54408
0.0163,54420
0.022,54437
0.0273,54400
0.033,54400
0.0386,54411
0.044,54363
0.0496,54361
0.0553,54358
0.0609,54342
0.0662,54326
0.0719,54342
0.0775,54334
0.0829,54310
0.0885,54323
0.0942,54309
0.0995,54299
0.1052,54284
0.1108,54283
0.1164,54282
0.1218,54261
0.1274,54259
0.1331,54261
0.1385,54230
0.1441,54247
0.1497,54212
0.1551,54200
0.1607,54214
0.1664,54194
0.1717,54156
0.1774,54132
0.183,54157
0.1886,54134
0.194,54115
0.1997,54124
0.2051,54094
0.2108,54089
0.2162,54082
0.2219,54053
0.2275,54081
0.2332,54060
0.2385,54030
0.2442,54034
0.2498,54001
0.2552,53963
0.2608,53993
0.2664,53959
0.2718,53937
0.2774,53927
0.2831,53919
0.2884,53880
0.2941,53869
0.2997,53830
0.3051,53846
0.3107,53852
0.3164,53825
0.322,53831
0.3274,53808
0.333,53763
0.3386,53759
0.344,53753
0.3496,53725
0.3553,53703
0.3606,53681
0.3663,53694
0.3719,53668
0.3775,53630
0.3829,53615
0.3886,53545
0.3942,53596
0.3996,53576
0.4052,53490
0.4109,53513
0.4162,53493
0.4219,53472
0.4275,53458
0.4332,53437
0.4385,53413
0.4442,53346
0.4498,53394
0.4552,53371
0.4608,53299
0.4665,53239
0.4718,53243
0.4775,53170
0.4829,53175
0.4885,53175
0.4941,53128
0.4998,53076
0.5051,53029
0.5108,53057
0.5164,53032
0.522,52986
0.5274,52966
0.533,52928
0.5387,52963
0.544,52902
0.5497,52823
0.5553,52805
0.5607,52792
0.5663,52753
0.5719,52786
0.5776,52756
0.5829,52698
0.5886,52670
0.5942,52605
0.5996,52645
0.6052,52527
0.6108,52573
0.6162,52501
0.6217,52451
0.6274,52460
0.633,52399
0.6386,52331
0.644,52333
0.6496,52300
0.6553,52271
0.6609,52172
0.6663,52215
0.6719,52220
0.6773,52150
0.683,52097
0.6886,52120
0.694,52076
0.6996,51977
0.7051,51947
0.7108,51919
0.7165,51957
0.7218,51905
0.7275,51793
0.7329,51777
0.7386,51783
0.7442,51746
0.7496,51638
0.7552,51657
0.7608,51601
0.7664,51623
0.7718,51541
0.7774,51492
0.7831,51429
0.7886,51443
0.7942,51334
0.7996,51363
0.8052,51246
0.8108,51304
0.8164,51203
0.822,51097
0.8274,51122
0.8331,51123
0.8384,51048
0.8441,50983
0.8497,50962
0.8554,50952
0.8607,50681
0.8664,50680
0.872,50772
0.8773,50752
0.883,50613
0.8886,50550
0.894,50612
0.8996,50489
0.9053,50440
0.9106,50398
0.9163,50241
0.9219,50312
0.9273,50275
0.933,50126
0.9386,50127
0.9443,50104
0.9496,49982
0.9552,50037
0.9609,49923
0.9662,49935
0.9719,49877
0.9775,49781
0.9829,49811
0.9885,49617
0.9942,49614
0.9998,49501
1.0052,49525
1.0109,49368
1.0162,49387
1.0219,49266
1.0275,49256
1.0329,49241
1.0385,49087
1.0442,49037
1.0495,48932
1.0552,48900
1.0608,48906
1.0662,48658
1.0719,48815
1.0775,48664
1.0829,48604
1.0885,48602
1.0942,48537
1.0995,48552
1.1052,48430
1.1108,48283
1.1162,48309
1.1219,48138
1.1275,48071
1.1331,47983
1.1385,47987
1.1441,47907
1.1498,47808
1.1551,47766
1.1608,47785
1.1664,47685
1.1718,47583
1.1774,47595
1.1831,47410
1.1885,47559
1.1941,47462
1.1997,47338
1.2051,47288
1.2107,47416
1.2164,46999
1.222,46995
1.2274,46969
1.233,46747
1.2387,46670
1.244,46588
1.2497,46743
1.2553,46574
1.2607,46532
1.2663,46440
1.2719,46255
1.2776,46368
1.2829,46278
1.2886,45994
1.2942,45851
1.2996,46010
1.3052,45906
1.3109,45750
1.3165,45729
1.3219,45651
1.3275,45594
1.3329,45553
1.3385,45294
1.3442,45280
1.3498,45174
1.3552,45165
1.3608,45031
1.3664,45027
1.3718,45029
1.3774,45051
1.383,44696
1.3884,44724
1.394,44625
1.3997,44596
1.4053,44684
1.411,44426
1.4163,44278
1.422,44284
1.4273,44143
1.433,44011
1.4386,43944
1.4442,44167
1.4496,43842
1.4553,43797
1.4606,43681
1.4663,43601
1.4719,43655
1.4776,43537
1.4829,43641
1.4886,43637
1.4943,43649
1.4996,43341
1.5053,43238
1.5109,42952
1.5163,43048
1.5219,42713
1.5276,42899
1.5329,42874
1.5386,42559
1.544,42693
1.5496,42483
1.5552,42354
1.5609,42400
1.5665,42412
1.5719,42219
1.5775,41968
1.5832,41975
1.5885,41959
1.5942,42056
1.5995,41974
1.6052,41637
1.6108,41963
1.6165,41859
