Experiment: Feb_23_T2_chemo_expt vial 14, Tue Feb 23 14:55:02 2021
0.0047,54420
0.0107,54365
0.0163,54378
0.022,54377
0.0273,54362
0.033,54378
0.0386,54365
0.044,54404
0.0496,54362
0.0553,54362
0.0609,54370
0.0662,54347
0.0719,54345
0.0775,54325
0.0829,54329
0.0885,54331
0.0942,54293
0.0995,54289
0.1052,54274
0.1108,54243
0.1164,54263
0.1218,54246
0.1274,54230
0.1331,54210
0.1385,54177
0.1441,54217
0.1497,54188
0.1551,54190
0.1607,54147
0.1664,54188
0.1717,54152
0.1774,54136
0.183,54110
0.1886,54096
0.194,54084
0.1997,54085
0.2051,54052
0.2108,54044
0.2162,54058
0.2219,54058
0.2275,54041
0.2332,54012
0.2385,53986
0.2442,53984
0.2498,53973
0.2552,53942
0.2608,53940
0.2664,53908
0.2718,53878
0.2774,53899
0.2831,53875
0.2884,53848
0.2941,53812
0.2997,53833
0.3051,53786
0.3107,53800
0.3164,53750
0.322,53775
0.3274,53745
0.333,53752
0.3386,53715
0.344,53724
0.3496,53645
0.3553,53648
0.3606,53638
0.3663,53601
0.3719,53558
0.3775,53542
0.3829,53554
0.3886,53547
0.3942,53491
0.3996,53512
0.4052,53464
0.4109,53454
0.4162,53404
0.4219,53404
0.4275,53351
0.4332,53339
0.4385,53336
0.4442,53336
0.4498,53299
0.4552,53232
0.4608,53246
0.4665,53220
0.4718,53182
0.4775,53179
0.4829,53096
0.4885,53094
0.4941,53067
0.4998,53069
0.5051,53023
0.5108,52998
0.5164,52970
0.522,52919
0.5274,52950
0.533,52868
0.5387,52880
0.544,52872
0.5497,52789
0.5553,52808
0.5607,52760
0.5663,52732
0.5719,52722
0.5776,52653
0.5829,52618
0.5886,52635
0.5942,52553
0.5996,52525
0.6052,52499
0.6108,52453
0.6162,52424
0.6217,52298
0.6274,52396
0.633,52334
0.6386,52313
0.644,52295
0.6496,52226
0.6553,52230
0.6609,52172
0.6663,52096
0.6719,52088
0.6773,52033
0.683,52016
0.6886,51973
0.694,51921
0.6996,51958
0.7051,51774
0.7108,51796
0.7165,51832
0.7218,51795
0.7275,51759
0.7329,51728
0.7386,51673
0.7442,51638
0.7496,51542
0.7552,51513
0.7608,51443
0.7664,51425
0.7718,51497
0.7774,51391
0.7831,51312
0.7886,51264
0.7942,51172
0.7996,51253
0.8052,51170
0.8108,51176
0.8164,51080
0.822,51037
0.8274,50970
0.8331,50938
0.8384,50914
0.8441,50894
0.8497,50756
0.8554,50796
0.8607,50715
0.8664,50727
0.872,50688
0.8773,50530
0.883,50547
0.8886,50492
0.894,50501
0.8996,50366
0.9053,50317
0.9106,50233
0.9163,50113
0.9219,50251
0.9273,50068
0.933,50131
0.9386,49925
0.9443,49987
0.9496,49883
0.9552,49831
0.9609,49661
0.9662,49623
0.9719,49604
0.9775,49603
0.9829,49620
0.9885,49463
0.9942,49357
0.9998,49409
1.0052,49205
1.0109,49269
1.0162,49025
1.0219,49087
1.0275,49085
1.0329,48999
1.0385,48968
1.0442,48878
1.0495,48821
1.0552,48812
1.0608,48686
1.0662,48594
1.0719,48469
1.0775,48425
1.0829,48392
1.0885,48421
1.0942,48328
1.0995,48197
1.1052,48256
1.1108,48182
1.1162,48115
1.1219,48018
1.1275,48028
1.1331,47830
1.1385,47815
1.1441,47845
1.1498,47628
1.1551,47697
1.1608,47553
1.1664,47398
1.1718,47425
1.1774,47150
1.1831,47363
1.1885,47226
1.1941,47022
1.1997,47095
1.2051,46897
1.2107,46897
1.2164,46926
1.222,46592
1.2274,46716
1.233,46585
1.2387,46441
1.244,46305
1.2497,46250
1.2553,46149
1.2607,46274
1.2663,46055
1.2719,46149
1.2776,45853
1.2829,45838
1.2886,45851
1.2942,45869
1.2996,45634
1.3052,45635
1.3109,45470
1.3165,45442
1.3219,45643
1.3275,45299
1.3329,45421
1.3385,45276
1.3442,45184
1.3498,45119
1.3552,44781
1.3608,44825
1.3664,44822
1.3718,44792
1.3774,44637
1.383,44583
1.3884,44280
1.394,44495
1.3997,44351
1.4053,44141
1.411,44024
1.4163,44108
1.422,43802
1.4273,43777
1.433,43699
1.4386,43947
1.4442,43581
1.4496,43183
