Experiment: Feb_23_T2_chemo_expt vial 4, Tue Feb 23 14:55:02 2021
0.0047,56439
0.0107,56438
0.0163,56442
0.022,56441
0.0273,56443
0.033,56439
0.0386,56443
0.044,56440
0.0496,56432
0.0553,56437
0.0609,56444
0.0662,56436
0.0719,56434
0.0775,56439
0.0829,56439
0.0885,56434
0.0942,56436
0.0995,56442
0.1052,56444
0.1108,56435
0.1164,56436
0.1218,56439
0.1274,56435
0.1331,56434
0.1385,56432
0.1441,56432
0.1497,56430
0.1551,56425
0.1607,56441
0.1664,56444
0.1717,56435
0.1774,56433
0.183,56436
0.1886,56437
0.194,56443
0.1997,56449
0.2051,56441
0.2108,56444
0.2162,56437
0.2219,56439
0.2275,56440
0.2332,56433
0.2385,56438
0.2442,56441
0.2498,56430
0.2552,56438
0.2608,56443
0.2664,56438
0.2718,56444
0.2774,56448
0.2831,56442
0.2884,56446
0.2941,56444
0.2997,56434
0.3051,56442
0.3107,56442
0.3164,56437
0.322,56441
0.3274,56436
0.333,56438
0.3386,56439
0.344,56446
0.3496,56448
0.3553,56444
0.3606,56437
0.3663,56442
0.3719,56447
0.3775,56440
0.3829,56440
0.3886,56441
0.3942,56439
0.3996,56444
0.4052,56444
0.4109,56428
0.4162,56435
0.4219,56429
0.4275,56436
0.4332,56438
0.4385,56437
0.4442,56438
0.4498,56435
0.4552,56441
0.4608,56438
0.4665,56443
0.4718,56440
0.4775,56443
0.4829,56446
0.4885,56444
0.4941,56444
0.4998,56446
0.5051,56443
0.5108,56438
0.5164,56438
0.522,56443
0.5274,56442
0.533,56436
0.5387,56435
0.544,56445
0.5497,56435
0.5553,56444
0.5607,56441
0.5663,56440
0.5719,56445
0.5776,56438
0.5829,56441
0.5886,56439
0.5942,56441
0.5996,56442
0.6052,56442
0.6108,56446
0.6162,56443
0.6217,56447
0.6274,56443
0.633,56444
0.6386,56439
0.644,56446
0.6496,56448
0.6553,56450
0.6609,56445
0.6663,56445
0.6719,56445
0.6773,56439
0.683,56439
0.6886,56435
