Experiment: Feb_23_T2_chemo_expt vial 9, Tue Feb 23 14:55:02 2021
0.0047,52528
0.0107,52528
0.0163,52532
0.022,52529
0.0273,52526
0.033,52534
0.0386,52529
0.044,52534
0.0496,52530
0.0553,52525
0.0609,52539
0.0662,52525
0.0719,52524
0.0775,52535
0.0829,52534
0.0885,52530
0.0942,52522
0.0995,52529
0.1052,52536
0.1108,52535
0.1164,52536
0.1218,52547
0.1274,52541
0.1331,52534
0.1385,52533
0.1441,52542
0.1497,52549
0.1551,52540
0.1607,52552
0.1664,52547
0.1717,52538
0.1774,52527
0.183,52536
0.1886,52538
0.194,52535
0.1997,52539
0.2051,52533
0.2108,52541
0.2162,52543
0.2219,52541
0.2275,52539
0.2332,52543
0.2385,52540
0.2442,52542
0.2498,52543
0.2552,52530
0.2608,52542
0.2664,52526
0.2718,52532
0.2774,52544
0.2831,52537
0.2884,52540
0.2941,52541
0.2997,52523
0.3051,52528
0.3107,52529
0.3164,52526
0.322,52529
0.3274,52531
0.333,52525
0.3386,52526
0.344,52528
0.3496,52537
0.3553,52527
0.3606,52523
0.3663,52540
0.3719,52526
0.3775,52520
0.3829,52529
0.3886,52530
0.3942,52525
0.3996,52515
0.4052,52527
0.4109,52521
0.4162,52522
0.4219,52528
0.4275,52531
0.4332,52532
0.4385,52529
0.4442,52535
0.4498,52532
0.4552,52536
0.4608,52541
0.4665,52533
0.4718,52540
0.4775,52542
0.4829,52534
0.4885,52532
0.4941,52525
0.4998,52525
0.5051,52536
0.5108,52535
0.5164,52532
0.522,52534
0.5274,52528
0.533,52531
0.5387,52537
0.544,52533
0.5497,52535
0.5553,52539
0.5607,52542
0.5663,52541
0.5719,52538
0.5776,52545
0.5829,52543
0.5886,52536
0.5942,52534
0.5996,52537
0.6052,52541
0.6108,52530
0.6162,52533
0.6217,52542
0.6274,52536
0.633,52526
0.6386,52534
0.644,52541
0.6496,52536
0.6553,52543
0.6609,52533
0.6663,52541
0.6719,52536
0.6773,52547
0.683,52547
0.6886,52532
0.694,52528
0.6996,52532
0.7051,52524
0.7108,52520
0.7165,52530
0.7218,52536
0.7275,52514
0.7329,52533
0.7386,52548
0.7442,52530
0.7496,52533
0.7552,52534
0.7608,52539
0.7664,52532
0.7718,52523
0.7774,52519
0.7831,52523
0.7886,52534
0.7942,52535
0.7996,52534
0.8052,52537
0.8108,52526
0.8164,52528
0.822,52544
0.8274,52523
0.8331,52529
0.8384,52516
0.8441,52516
0.8497,52522
0.8554,52522
0.8607,52518
0.8664,52519
0.872,52519
0.8773,52536
0.883,52522
0.8886,52524
0.894,52528
0.8996,52528
0.9053,52518
0.9106,52521
0.9163,52523
0.9219,52516
0.9273,52511
0.933,52524
0.9386,52524
0.9443,52523
0.9496,52519
0.9552,52523
0.9609,52523
0.9662,52517
0.9719,52515
0.9775,52522
0.9829,52516
0.9885,52511
0.9942,52519
0.9998,52522
1.0052,52517
1.0109,52519
1.0162,52514
1.0219,52517
1.0275,52522
1.0329,52523
1.0385,52525
1.0442,52530
1.0495,52527
1.0552,52527
1.0608,52530
1.0662,52530
1.0719,52541
1.0775,52537
1.0829,52536
1.0885,52539
1.0942,52551
1.0995,52549
1.1052,52558
1.1108,52556
1.1162,52539
1.1219,52536
1.1275,52550
1.1331,52542
1.1385,52548
1.1441,52552
1.1498,52552
1.1551,52567
1.1608,52571
1.1664,52560
1.1718,52561
1.1774,52565
1.1831,52557
1.1885,52560
1.1941,52564
1.1997,52559
1.2051,52554
1.2107,52565
1.2164,52558
1.222,52563
1.2274,52563
1.233,52566
1.2387,52567
1.244,52562
1.2497,52564
1.2553,52557
1.2607,52550
1.2663,52564
1.2719,52557
1.2776,52556
1.2829,52569
1.2886,52562
1.2942,52548
1.2996,52553
1.3052,52559
1.3109,52571
1.3165,52564
1.3219,52559
1.3275,52568
1.3329,52566
1.3385,52565
1.3442,52568
1.3498,52569
1.3552,52569
1.3608,52569
1.3664,52564
1.3718,52569
1.3774,52564
1.383,52565
1.3884,52569
1.394,52565
1.3997,52548
1.4053,52551
1.411,52547
1.4163,52539
1.422,52547
1.4273,52550
1.433,52550
1.4386,52550
1.4442,52556
1.4496,52543
1.4553,52552
1.4606,52552
1.4663,52545
1.4719,52558
1.4776,52547
1.4829,52547
1.4886,52553
1.4943,52548
1.4996,52549
1.5053,52549
1.5109,52551
1.5163,52553
1.5219,52550
1.5276,52554
1.5329,52554
1.5386,52543
1.544,52551
1.5496,52544
1.5552,52547
1.5609,52542
1.5665,52544
1.5719,52546
1.5775,52543
1.5832,52551
1.5885,52545
1.5942,52540
1.5995,52553
1.6052,52546
1.6108,52542
1.6165,52542
1.6218,52544
1.6275,52541
1.6328,52544
1.6385,52546
1.6441,52548
1.6497,52542
1.6554,52530
1.6607,52545
1.6664,52548
1.672,52547
1.6774,52551
1.683,52547
1.6887,52548
1.694,52545
1.6997,52546
1.7053,52551
1.7107,52541
1.7163,52549
1.722,52553
1.7276,52536
1.733,52535
1.7386,52540
1.7443,52539
1.7496,52546
1.7553,52543
1.7609,52539
1.7663,52542
1.7719,52548
1.7775,52538
1.7829,52535
1.7886,52536
1.7942,52548
1.7995,52543
1.8052,52537
1.8108,52537
1.8165,52542
1.8218,52543
1.8274,52540
1.8331,52541
1.8387,52544
1.8441,52551
1.8497,52544
1.8554,52546
1.8607,52552
1.8664,52544
1.8721,52547
1.8774,52544
1.8831,52533
1.8885,52539
1.8941,52534
1.8998,52538
1.9052,52541
1.9108,52538
1.9165,52551
1.9218,52531
1.9275,52539
1.9329,52549
1.9385,52551
1.9442,52550
1.9495,52546
1.9552,52546
1.9609,52555
1.9662,52551
1.9719,52551
1.9775,52551
1.9832,52548
1.9885,52552
1.9942,52550
1.9998,52554
2.0052,52559
2.0109,52556
2.0165,52533
2.0218,52548
2.0275,52553
2.0331,52552
2.0386,52553
2.0442,52552
2.0499,52553
2.0552,52554
2.0609,52557
2.0663,52555
2.0719,52561
2.0776,52555
2.083,52554
2.0886,52538
2.0943,52542
2.0997,52552
2.1053,52545
2.111,52553
2.1164,52544
2.122,52542
2.1276,52546
2.1331,52548
2.1387,52546
2.1441,52550
2.1497,52547
2.1554,52539
2.1607,52536
2.1664,52540
2.172,52540
2.1774,52536
2.1831,52538
2.1887,52538
2.1941,52547
2.1997,52531
2.2051,52538
2.2108,52533
2.2164,52535
2.2221,52529
2.2274,52531
2.2331,52523
2.2388,52529
2.2441,52512
2.2498,52520
2.2552,52520
2.2608,52509
2.2664,52520
2.2721,52510
2.2775,52507
2.2831,52513
2.2887,52520
2.2941,52510
2.2998,52503
2.3052,52507
2.3108,52508
2.3165,52510
2.3221,52517
2.3275,52516
2.3331,52516
2.3387,52501
2.3441,52498
2.3498,52510
2.3554,52499
2.3608,52487
2.3665,52506
2.3719,52500
2.3775,52496
2.3829,52492
2.3885,52495
2.3941,52505
2.3998,52500
2.4054,52495
2.4108,52505
2.4165,52494
2.4219,52500
2.4275,52496
2.4332,52499
2.4386,52515
2.4442,52501
2.4497,52509
2.4553,52497
2.461,52496
2.4663,52497
2.472,52504
2.4775,52511
2.4832,52508
2.4885,52497
2.4942,52488
2.4998,52493
2.5052,52500
2.5108,52508
2.5165,52495
2.5218,52502
2.5275,52507
2.5331,52509
2.5388,52514
2.5441,52498
2.5498,52500
2.5554,52516
2.5608,52498
2.5665,52509
2.5721,52505
2.5775,52498
2.5831,52506
2.5886,52510
2.5942,52501
2.5999,52496
2.6052,52505
2.6109,52510
2.6165,52506
2.6219,52509
2.6276,52507
2.6332,52514
2.6386,52512
2.6442,52492
2.6499,52490
2.6553,52498
2.6609,52491
2.6665,52500
2.6719,52499
2.6775,52498
2.6832,52498
2.6886,52497
2.6942,52495
2.6999,52501
2.7052,52503
2.7109,52499
2.7163,52499
2.7219,52514
2.7276,52508
2.7332,52512
2.7386,52508
2.7442,52504
2.7496,52508
2.7553,52514
2.7609,52515
2.7663,52506
2.7719,52504
2.7776,52513
2.783,52503
2.7886,52497
2.7943,52507
2.7996,52512
2.8053,52503
2.811,52506
2.8163,52523
2.822,52506
2.8276,52504
2.833,52517
2.8387,52506
2.8443,52495
2.8497,52510
2.8553,52513
2.861,52504
2.8664,52494
2.872,52501
2.8777,52500
2.8831,52499
2.8887,52493
2.8941,52501
2.8998,52501
2.9054,52497
2.9108,52500
2.9165,52521
2.9219,52520
2.9275,52519
2.9332,52512
2.9388,52515
2.9442,52538
2.9498,52524
2.9552,52532
2.9609,52541
2.9666,52536
2.972,52532
2.9776,52545
2.983,52533
2.9886,52537
2.9943,52526
2.9996,52527
3.0054,52536
3.011,52534
3.0164,52542
3.022,52533
3.0276,52535
3.0332,52538
3.0386,52521
3.0442,52525
3.0499,52527
3.0553,52508
3.0609,52508
3.0666,52514
3.0719,52517
3.0776,52520
3.0832,52516
3.0886,52518
3.0943,52521
3.0996,52512
3.1053,52514
3.111,52517
3.1164,52526
3.122,52516
3.1276,52505
3.133,52504
3.1387,52494
3.1441,52497
3.1497,52499
3.1554,52489
3.161,52488
3.1665,52487
3.1718,52482
3.1775,52490
3.1831,52483
3.1888,52494
3.1941,52482
3.1998,52490
3.2054,52486
3.2108,52483
3.2165,52482
3.2221,52468
3.2275,52467
3.2332,52467
3.2386,52471
3.2442,52474
3.2499,52469
3.2552,52469
3.2609,52471
3.2665,52473
3.2722,52478
3.2776,52479
3.2832,52477
3.2886,52486
3.2942,52497
3.2999,52498
3.3053,52503
3.3109,52496
3.3166,52504
3.3219,52505
3.3276,52496
3.3332,52491
3.3386,52500
3.3443,52497
3.3499,52494
3.3553,52492
3.3609,52489
3.3666,52492
3.372,52496
3.3776,52503
3.3832,52503
3.3886,52513
3.3943,52501
3.3999,52504
3.4053,52506
3.4109,52505
3.4165,52515
3.422,52513
3.4276,52520
3.433,52513
3.4386,52512
3.4443,52501
3.4499,52511
3.4553,52512
3.4609,52512
3.4666,52510
3.472,52504
3.4776,52511
3.4833,52511
3.4886,52520
3.4943,52507
3.4997,52508
3.5053,52516
3.5109,52505
3.5166,52495
3.5219,52498
3.5276,52498
3.5332,52505
3.5387,52504
3.5443,52492
3.5499,52503
3.5553,52503
3.561,52501
3.5663,52506
3.572,52501
3.5776,52510
3.5832,52502
3.5886,52501
3.5942,52514
3.5999,52510
3.6053,52497
3.6109,52512
3.6165,52509
3.6219,52506
3.6276,52504
3.6332,52502
3.6386,52493
3.6443,52499
3.6499,52499
3.6553,52499
3.6609,52504
3.6666,52499
