Experiment: Feb_23_T2_chemo_expt vial 2, Tue Feb 23 14:55:02 2021
0.0047,53933
0.0107,53970
0.0163,53849
0.022,54106
0.0273,54125
0.033,53997
0.0386,53988
0.044,53920
0.0496,54110
0.0553,53944
0.0609,54107
0.0662,54135
0.0719,54142
0.0775,54004
0.0829,53989
0.0885,54030
0.0942,53983
0.0995,54132
0.1052,54145
0.1108,54081
0.1164,54084
0.1218,54154
0.1274,54007
0.1331,54078
0.1385,53974
0.1441,54117
0.1497,54153
0.1551,53997
0.1607,54080
0.1664,53985
0.1717,54126
0.1774,54037
0.183,53969
0.1886,53998
0.194,53944
0.1997,54103
0.2051,54071
0.2108,54007
0.2162,54004
0.2219,53933
0.2275,54100
0.2332,54032
0.2385,54051
0.2442,53987
0.2498,54029
0.2552,54114
0.2608,54057
0.2664,54020
0.2718,54010
0.2774,54013
0.2831,54126
0.2884,54046
0.2941,54041
0.2997,54060
0.3051,54047
0.3107,53906
0.3164,54104
0.322,54144
0.3274,54142
0.333,54152
0.3386,54114
0.344,53624
0.3496,53364
0.3553,54005
0.3606,54106
0.3663,54116
0.3719,54146
0.3775,54032
0.3829,54158
0.3886,54161
0.3942,54008
0.3996,54127
0.4052,53837
0.4109,54014
0.4162,54092
0.4219,54132
0.4275,54106
0.4332,54100
0.4385,54106
0.4442,54152
0.4498,54152
0.4552,54134
0.4608,54043
0.4665,54020
0.4718,53974
0.4775,54526
0.4829,54499
0.4885,54502
0.4941,54500
0.4998,54401
0.5051,54484
0.5108,54115
0.5164,54494
0.522,54503
0.5274,54502
0.533,54493
0.5387,54404
0.544,54506
0.5497,54492
0.5553,54484
0.5607,54330
0.5663,54509
0.5719,54458
0.5776,54447
0.5829,54249
0.5886,54428
0.5942,54360
0.5996,54348
0.6052,54437
0.6108,54498
0.6162,54322
0.6217,54441
0.6274,54488
0.633,54365
0.6386,54436
0.644,54328
0.6496,54433
0.6553,54291
0.6609,54424
0.6663,54425
0.6719,54373
0.6773,54499
