Experiment: Feb_23_T2_chemo_expt vial 6, Tue Feb 23 14:55:02 2021
0.0047,55739
0.0107,55739
0.0163,55732
0.022,55741
0.0273,55742
0.033,55740
0.0386,55737
0.044,55742
0.0496,55741
0.0553,55732
0.0609,55743
0.0662,55735
0.0719,55742
0.0775,55735
0.0829,55729
0.0885,55735
0.0942,55732
0.0995,55732
0.1052,55734
0.1108,55738
0.1164,55739
0.1218,55737
0.1274,55734
0.1331,55744
0.1385,55741
0.1441,55742
0.1497,55742
0.1551,55742
0.1607,55742
0.1664,55737
0.1717,55738
0.1774,55733
0.183,55742
0.1886,55744
0.194,55740
0.1997,55738
0.2051,55723
0.2108,55730
0.2162,55739
0.2219,55733
0.2275,55747
0.2332,55747
0.2385,55743
0.2442,55741
0.2498,55742
0.2552,55740
0.2608,55737
0.2664,55731
0.2718,55732
0.2774,55729
0.2831,55730
0.2884,55726
0.2941,55735
0.2997,55720
0.3051,55722
0.3107,55732
0.3164,55726
0.322,55734
0.3274,55735
0.333,55736
0.3386,55733
0.344,55739
0.3496,55742
0.3553,55742
0.3606,55737
0.3663,55734
0.3719,55733
0.3775,55730
0.3829,55739
0.3886,55738
0.3942,55730
0.3996,55731
0.4052,55732
0.4109,55736
0.4162,55735
0.4219,55734
0.4275,55731
0.4332,55738
0.4385,55736
0.4442,55738
0.4498,55735
0.4552,55736
0.4608,55734
0.4665,55730
0.4718,55734
0.4775,55727
0.4829,55734
0.4885,55733
0.4941,55740
0.4998,55731
0.5051,55732
0.5108,55736
0.5164,55742
0.522,55732
0.5274,55731
0.533,55742
0.5387,55746
0.544,55757
0.5497,55742
0.5553,55745
0.5607,55742
0.5663,55749
0.5719,55741
0.5776,55745
0.5829,55749
0.5886,55743
0.5942,55738
0.5996,55739
0.6052,55733
0.6108,55726
0.6162,55737
0.6217,55737
0.6274,55730
0.633,55735
0.6386,55737
0.644,55742
0.6496,55728
0.6553,55732
0.6609,55737
0.6663,55737
0.6719,55740
0.6773,55739
0.683,55734
0.6886,55738
0.694,55731
0.6996,55737
0.7051,55736
0.7108,55726
0.7165,55731
0.7218,55748
0.7275,55744
0.7329,55740
0.7386,55733
0.7442,55735
0.7496,55743
0.7552,55740
0.7608,55736
0.7664,55736
0.7718,55742
0.7774,55742
0.7831,55748
0.7886,55741
0.7942,55738
0.7996,55747
0.8052,55745
0.8108,55741
0.8164,55739
0.822,55736
0.8274,55744
0.8331,55745
0.8384,55741
0.8441,55750
0.8497,55744
0.8554,55740
0.8607,55735
0.8664,55750
0.872,55745
0.8773,55742
0.883,55738
0.8886,55745
0.894,55740
0.8996,55726
0.9053,55730
0.9106,55727
0.9163,55730
0.9219,55725
0.9273,55734
0.933,55731
0.9386,55728
0.9443,55729
0.9496,55734
0.9552,55726
0.9609,55721
0.9662,55723
0.9719,55732
0.9775,55734
0.9829,55726
0.9885,55721
0.9942,55728
0.9998,55726
1.0052,55715
1.0109,55726
1.0162,55718
1.0219,55714
1.0275,55721
1.0329,55723
1.0385,55717
1.0442,55726
1.0495,55723
1.0552,55723
1.0608,55726
1.0662,55724
1.0719,55734
1.0775,55728
1.0829,55720
1.0885,55728
1.0942,55738
1.0995,55722
1.1052,55729
1.1108,55726
1.1162,55726
1.1219,55728
1.1275,55734
1.1331,55730
1.1385,55729
1.1441,55731
1.1498,55737
1.1551,55735
1.1608,55733
1.1664,55736
1.1718,55739
1.1774,55732
1.1831,55740
1.1885,55742
1.1941,55736
1.1997,55736
1.2051,55743
1.2107,55742
1.2164,55734
1.222,55735
1.2274,55728
1.233,55735
1.2387,55728
1.244,55722
1.2497,55735
1.2553,55726
1.2607,55723
1.2663,55730
