Experiment: April_28_Phage_Osmo_expt vial 4, Wed Apr 28 17:10:55 2021
0.0025,59610
0.0079,59608
0.0135,59605
0.0192,59608
0.0245,59608
0.0301,59608
0.0358,59609
0.0411,59609
0.0468,59609
0.0524,59608
0.0578,59607
0.0634,59608
0.069,59610
0.0747,59608
0.08,59610
0.0857,59603
0.0913,59609
0.0967,59608
0.1023,59608
0.1079,59611
0.1136,59608
0.119,59606
0.1246,59608
0.1302,59604
0.1356,59609
0.1413,59610
0.1469,59610
0.1522,59607
0.1579,59609
0.1635,59607
0.1689,59606
0.1746,59609
0.1802,59605
0.1858,59608
0.1912,59606
0.1968,59609
0.2024,59609
0.2079,59610
0.2135,59609
0.2189,59608
0.2246,59608
0.2302,59605
0.2356,59608
0.2412,59603
0.2469,59605
0.2525,59607
0.2578,59608
0.2635,59610
0.2691,59606
0.2745,59607
0.2801,59604
0.2857,59608
0.2911,59607
0.2968,59606
0.3024,59608
0.3081,59608
0.3134,59606
0.3191,59609
0.3247,59608
0.3301,59610
0.3357,59610
0.3414,59609
0.3467,59606
0.3524,59615
0.358,59605
0.3634,59608
0.369,59609
0.3747,59610
0.3801,59608
0.3858,59610
0.3914,59612
0.3968,59606
0.4024,59608
0.4078,59607
0.4134,59609
0.4191,59611
0.4247,59609
0.4301,59608
0.4357,59608
0.4413,59611
0.4467,59609
0.4524,59608
0.458,59609
0.4634,59610
0.469,59609
0.4747,59609
0.4801,59611
0.4857,59610
0.4913,59610
0.497,59608
0.5023,59606
0.508,59607
0.5133,59609
0.519,59608
0.5246,59607
0.5303,59609
0.5356,59606
0.5413,59606
0.5469,59607
0.5523,59608
0.5579,59608
0.5635,59608
0.5692,59608
0.5746,59604
0.5802,59611
0.5856,59609
0.5912,59608
0.5969,59606
0.6025,59607
0.6081,59607
0.6135,59607
0.6191,59610
0.6245,59609
0.6302,59607
0.6358,59609
0.6412,59611
0.6469,59611
0.6525,59607
0.6579,59611
0.6635,59608
0.6692,59607
0.6746,59607
0.6802,59604
0.6859,59606
0.6912,59609
0.6969,59608
0.7023,59608
0.708,59611
0.7134,59608
0.7191,59612
0.7247,59608
0.7301,59607
0.7357,59607
0.7414,59610
0.7467,59607
0.7524,59607
0.758,59610
0.7636,59607
0.769,59610
0.7746,59611
0.7802,59607
0.7856,59607
0.7913,59610
0.797,59605
0.8023,59607
0.808,59610
0.8136,59608
0.819,59607
0.8246,59610
0.8302,59609
0.8356,59606
0.8412,59609
0.8469,59607
0.8525,59607
0.8581,59608
0.8635,59609
0.8691,59606
0.8747,59608
0.8801,59609
0.8857,59608
0.8914,59610
0.8967,59609
0.9023,59607
0.908,59608
0.9136,59606
0.919,59605
0.9246,59613
0.9303,59611
0.9356,59611
0.9413,59605
0.9469,59608
0.9523,59609
0.9579,59607
0.9636,59606
0.969,59609
0.9747,59607
0.9801,59605
0.9857,59608
0.9914,59608
0.9967,59608
1.0024,59609
1.008,59607
1.0136,59608
1.019,59609
1.0246,59606
1.0302,59605
1.0356,59607
1.0413,59607
1.0469,59607
1.0523,59608
1.0579,59609
1.0635,59609
1.0692,59609
1.0745,59610
1.0801,59609
1.0858,59607
1.0914,59605
1.0968,59604
1.1024,59600
1.1079,59609
1.1136,59607
1.1192,59606
1.1246,59608
1.1303,59611
1.1357,59608
1.1413,59604
1.147,59605
1.1523,59604
1.158,59608
1.1635,59610
1.1692,59607
1.1745,59610
1.1801,59608
1.1858,59605
1.1912,59606
1.1969,59608
1.2023,59607
1.2079,59607
1.2135,59606
1.2191,59606
1.2245,59607
1.2301,59605
1.2358,59604
1.2414,59607
1.2468,59607
1.2524,59608
1.2578,59607
1.2635,59609
1.2692,59607
1.2745,59607
1.2802,59606
1.2858,59608
1.2914,59603
1.2968,59606
1.3024,59608
1.3081,59605
1.3134,59606
1.319,59603
1.3247,59608
1.3303,59606
1.3357,59607
1.3413,59607
1.3469,59606
