Experiment: Mar_29_Phage_osmo_expt vial 11, Mon Mar 29 18:22:37 2021
0,0
12.2311,22.5
13.842,22.56
15.831,22.49
17.7589,22.52
19.7369,22.47
21.5923,22.45
23.3591,22.59
25.2478,22.52
59.1821,22.49
61.7543,22.46
64.2378,22.49
66.3935,22.63
68.5545,22.44
70.4157,22.52
72.3381,22.63
74.2548,22.57
76.3269,22.61
79.0993,22.45
81.5771,22.55
83.8994,22.49
85.9996,22.45
87.9828,22.48
90.0385,22.6
91.9663,22.46
93.9442,22.46
95.822,22.52
97.672,22.61
99.6553,22.58
101.5723,22.55
103.5278,22.46
105.5223,22.62
107.461,22.5
109.4667,22.48
111.4279,22.46
113.3948,22.47
115.3724,22.45
117.4114,22.49
119.3947,22.48
121.4117,22.54
123.4171,22.49
125.5061,22.46
127.5562,22.54
129.6174,22.45
131.7175,22.56
133.7008,22.56
135.8896,22.51
138.001,22.54
140.0787,22.51
142.1897,22.58
144.1177,22.46
146.2288,22.48
146.2623,20.72
146.3012,20.63
146.3401,21.07
146.3789,21.38
146.4123,21.34
146.4512,22.16
146.49,22.09
146.5289,22.26
146.5678,22.58
146.6012,22.62
146.64,23.06
146.6789,23.52
146.7123,23.78
146.7512,23.69
146.79,24.15
146.8235,24.63
146.8623,24.79
146.9012,25.03
146.9401,25.15
146.9789,25.32
147.0178,25.52
147.0513,25.94
147.0901,25.89
147.129,26.61
147.1678,26.57
147.2013,26.77
147.2401,26.85
147.2789,27.23
147.3124,27.09
147.3512,27.48
147.3901,27.68
147.4289,28.14
147.4624,28.08
147.5013,28.23
147.5401,28.34
147.579,28.67
147.6179,28.73
147.6567,29.11
147.6901,29.1
147.729,29.33
147.7679,29.53
147.8067,29.66
147.8456,29.77
147.879,29.9
147.9179,30.19
147.9568,30.07
147.9956,30.52
148.0345,30.48
148.0733,30.86
148.1068,31.01
148.1457,31.02
148.1846,31.1
148.2234,31.31
148.2568,31.57
148.2957,31.6
148.3344,31.72
148.3678,31.82
148.4067,32.06
148.4401,32.06
148.479,32.22
148.5178,32.38
148.5567,32.49
148.5902,32.53
148.6291,32.73
148.6679,32.71
148.7067,33.0
148.7402,33.1
148.779,33.03
148.8179,33.24
148.8568,33.4
148.8956,33.34
148.929,33.52
148.9679,33.72
149.0068,33.73
149.0457,33.85
149.0846,34.03
149.1235,34.18
149.1623,34.28
149.2012,34.42
149.2401,34.52
149.2735,34.32
149.3124,34.6
149.3512,34.71
149.3901,34.77
149.4289,34.95
149.4678,35.09
149.5013,35.03
149.5401,35.07
149.5735,35.17
149.6124,35.32
149.651,35.33
149.6845,35.42
149.7234,35.45
149.7569,35.56
149.7957,35.65
149.8346,35.82
149.8735,35.82
149.9123,35.89
149.9458,35.94
149.9844,36.05
150.0179,36.04
150.0568,36.09
150.0957,36.27
150.1346,36.32
150.168,36.33
150.2068,36.45
150.2457,36.48
150.2845,36.48
150.3234,36.81
150.3569,36.73
150.3957,36.75
150.4346,36.94
150.4734,37
150.5124,37
150.5512,37
150.5846,37
150.6236,37
150.6624,37
150.7013,37
150.7399,37
150.7734,37
150.8069,37
150.8457,37
150.8846,37
150.9234,37
150.9569,37
150.9958,37
151.0346,37
151.0735,37
151.1123,37
151.1512,37
151.1847,37
151.2235,37
151.2623,37
151.2958,37
151.3344,37
151.3679,37
151.4068,37
151.4456,37
151.4845,37
151.5234,37
151.5568,37
151.5957,37
151.6345,37
151.668,37
151.7069,37
151.7455,37
151.779,37
151.8125,37
151.8513,37
151.8902,37
151.929,37
151.9679,37
152.0013,37
152.0402,37
152.0789,37
152.1124,37
152.1513,37
152.1902,37
152.2291,37
152.2679,37
152.3068,37
152.3456,37
152.3791,37
152.418,37
152.4568,37
152.4956,37
152.5291,37
152.568,37
152.6068,37
152.6457,37
152.6845,37
152.718,37
152.7569,37
152.7957,37
152.8346,37
152.8735,37
152.9069,37
152.9455,37
152.979,37
153.0179,37
153.0568,37
153.0955,37
153.129,37
153.1679,37
153.2067,37
153.2402,37
153.2788,37
153.3123,37
153.3458,37
153.3846,37
153.4235,37
153.4622,37
153.4957,37
153.5345,37
153.568,37
153.6069,37
153.6457,37
153.6846,37
153.7181,37
153.7569,37
153.7958,37
153.8347,37
153.8733,37
153.9068,37
153.9403,37
153.9791,37
154.018,37
154.0569,37
154.0958,37
154.1347,37
154.1735,37
154.207,37
154.2459,37
154.2847,37
154.3236,37
154.357,37
154.3959,37
154.4347,37
154.4736,37
154.5125,37
154.5514,37
154.5901,37
154.6235,37
154.657,37
154.6959,37
154.7347,37
154.7736,37
154.8124,37
154.8459,37
154.8848,37
154.9234,37
154.9569,37
154.9958,37
155.0292,37
155.068,37
155.1069,37
155.1458,37
155.1846,37
155.2181,37
155.2569,37
155.2959,37
155.3347,37
155.3737,37
155.4125,37
155.4514,37
155.4902,37
155.5237,37
155.5623,37
155.5958,37
155.6347,37
155.6681,37
155.707,37
155.7459,37
155.7847,37
155.8236,37
155.8624,37
155.8959,37
155.9348,37
155.9736,37
156.0125,37
156.0514,37
156.0901,37
156.1236,37
156.1625,37
156.2014,37
156.2348,37
156.2735,37
156.3125,37
156.3515,37
156.3902,37
156.4292,37
156.4682,37
156.5068,37
156.5402,37
156.5792,37
156.6179,37
156.6513,37
156.6902,37
156.7236,37
156.7626,37
156.8013,37
156.8347,37
156.8736,37
156.9126,37
156.946,37
156.9847,37
157.0181,37
157.0569,37
157.0904,37
157.1292,37
157.168,37
157.2015,37
157.2404,37
157.2793,37
157.3181,37
157.357,37
157.3904,37
157.4293,37
157.468,37
157.5014,37
157.5403,37
157.5737,37
157.6126,37
157.6515,37
157.6904,37
157.7292,37
157.7681,37
157.807,37
157.8404,37
157.8793,37
157.9182,37
157.957,37
157.9958,37
158.0293,37
158.0682,37
158.1071,37
158.146,37
158.1848,37
158.2237,37
158.2625,37
158.3014,37
158.3403,37
158.3738,37
158.4126,37
158.4515,37
158.4903,37
158.5292,37
158.5627,37
158.6013,37
158.6347,37
158.6682,37
158.7071,37
158.7457,37
158.7792,37
158.8181,37
158.8516,37
158.8904,37
158.9293,37
158.9682,37
159.007,37
159.0459,37
159.0848,37
159.1236,37
159.1626,37
159.2014,37
159.2403,37
159.2738,37
159.3126,37
159.3513,37
159.3848,37
159.4237,37
159.4571,37
159.4959,37
159.5348,37
159.5737,37
159.6126,37
159.646,37
159.6849,37
159.7237,37
159.7626,37
159.8015,37
159.8404,37
159.8793,37
159.9183,37
159.9569,37
159.9904,37
160.0238,37
160.1625,37
160.196,37
160.2348,37
160.2682,37
160.307,37
