Experiment: Feb_19_fynch_chem_expt vial 13, Fri Feb 19 13:26:32 2021
0.002,0.0
0.0078,0.005575918236688349
0.0135,-0.0067409118032715765
0.0191,-0.010444936375935465
0.0245,-0.02110995902078444
0.0301,-0.019188011236239477
0.0356,-0.006514573952393021
0.0411,-0.017612042888963453
0.0467,-0.01523079325445087
0.0523,0.005399794009211922
0.0577,0.0035098757494516075
0.0634,0.037460997689308495
0.0689,-0.0021234419323202247
