Experiment: Feb_19_fynch_chem_expt vial 0, Fri Feb 19 13:26:32 2021
0.002,0.0
0.0078,-0.007319482177730777
0.0135,-0.008857101343961477
0.0191,0.0028272843154185517
0.0245,0.0284889843277807
0.0301,0.0014457903484478563
0.0356,0.008055767823804558
0.0411,-0.0015031479996606284
0.0467,0.011446055263954688
0.0523,0.004272857061603394
0.0577,0.008156917942814979
0.0634,0.00851489413302084
0.0689,0.004055452343148469
