Experiment: Feb_19_fynch_chem_expt vial 10, Fri Feb 19 13:26:32 2021
0.002,0.0
0.0078,-0.012182300156313164
0.0135,0.001523174422166318
0.0191,-0.004897152669769866
0.0245,0.024658576960430945
0.0301,-0.011774897373770798
0.0356,-0.012773578036055833
0.0411,-0.0030121659140689427
0.0467,-0.004217917732724841
0.0523,-0.01002237227018854
0.0577,-0.0014114149632276085
0.0634,0.0057351662435537465
0.0689,-0.010495589790732729
