Experiment: Feb_19_fynch_chem_expt vial 11, Fri Feb 19 13:26:32 2021
0.002,0.0
0.0078,-0.0019494694775934462
0.0135,-0.008089025005863837
0.0191,0.0027602337533059185
0.0245,-0.006200499439944829
0.0301,-0.001527171570129826
0.0356,-0.005533487240875434
0.0411,-0.011246561640278152
0.0467,-0.007179971268161611
0.0523,-0.004409153261004994
0.0577,-0.0015214441988682381
0.0634,-0.006942584683709674
0.0689,-0.0027863488807786663
