Experiment: Feb_19_fynch_chem_expt vial 9, Fri Feb 19 13:26:32 2021
0.002,0.0
0.0078,0.009437801506592985
0.0135,0.008450170729497164
0.0191,0.009609086767684627
0.0245,0.0067850051877359485
0.0301,0.009095287026575832
0.0356,0.006695429015792703
0.0411,0.028632746193639702
0.0467,0.008450170729497164
0.0523,0.023163966864482022
0.0577,0.007847189972354646
0.0634,0.009712432601309995
0.0689,0.007123124549259674
