Experiment: Feb_19_fynch_chem_expt vial 8, Fri Feb 19 13:26:32 2021
0.002,0.0
0.0078,0.0037058070301609902
0.0135,0.0058546382202373515
0.0191,0.0018208032194211299
0.0245,0.004669799451594292
0.0301,0.00969489422994485
0.0356,0.010967135897270497
0.0411,0.006216851422811365
0.0467,0.006052987236765395
0.0523,0.010507228292240267
0.0577,0.006372704010728869
0.0634,0.008449133091207761
0.0689,0.008650362572147907
