Experiment: Feb_19_fynch_chem_expt vial 3, Fri Feb 19 13:26:32 2021
0.002,0.0
0.0078,0.008658012415492022
0.0135,0.0066687151026554314
0.0191,0.014077159411556739
0.0245,-0.0029648223287881414
0.0301,0.026091517862364855
0.0356,0.00637246134184255
0.0411,0.007827847680824451
0.0467,0.00043951723167579004
0.0523,-0.00200066173399871
0.0577,-0.019531640891194302
0.0634,-0.007942515520381166
0.0689,0.03105070741264604
