Experiment: Feb_19_fynch_chem_expt vial 15, Fri Feb 19 13:26:32 2021
0.002,0.0
0.0078,0.013661022144024093
0.0135,0.003902783813211741
0.0191,0.012884933291285483
0.0245,0.02433994398112249
0.0301,-0.004315933266567762
0.0356,0.015750705802307752
0.0411,0.009159120405031418
0.0467,0.018819007162074186
0.0523,-0.0023357397410477265
0.0577,0.020270083506454317
0.0634,0.032939159149910746
0.0689,0.007374755119695542
