Experiment: T3_Aug_19_pumped_od_cal_expt vial 13, Thu Aug 19 18:27:14 2021
0.0032,1621
0.0086,1621
0.0143,1629
0.0197,1629
0.0254,1628
0.0308,1622
0.0365,1621
0.0419,1627
0.0476,1634
0.053,1628
0.0585,1623
0.0642,1622
0.0696,1627
0.0753,1625
0.081,1623
0.0864,1623
0.0921,1625
0.0974,1625
0.1031,1621
0.1085,1623
0.1142,1627
0.1196,1627
0.1252,1624
0.1309,1621
0.1363,1622
0.142,1626
0.1474,1628
0.153,1623
0.1587,1622
0.1642,1627
0.1699,1632
0.1753,1632
0.1808,1629
0.1865,1623
0.1919,1620
0.1976,1626
0.203,1627
0.2086,1627
0.2141,1622
0.2198,1620
0.2252,1628
0.2309,1629
0.2363,1626
0.242,1622
0.2474,1624
0.2531,1627
0.2588,1627
0.2642,1622
0.2697,1624
0.2754,1629
0.2808,1629
0.2865,1623
0.2919,1622
0.2976,1627
0.303,1628
0.3087,1625
0.3141,1623
0.3198,1621
0.3253,1629
0.3307,1633
0.3364,1629
0.3421,1627
0.3474,1622
0.3531,1623
0.3586,1627
0.3643,1627
0.3697,1626
0.3754,1627
0.3808,1623
0.3865,1629
0.3919,1631
0.3976,1626
0.403,1623
0.4087,1622
0.4141,1626
0.4198,1629
0.4252,1626
0.4309,1623
0.4363,1623
0.4421,1631
0.4475,1629
0.4532,1629
0.4586,1623
0.4643,1622
0.4697,1625
0.4753,1629
0.4807,1627
0.4864,1624
0.4919,1623
0.4976,1628
0.503,1628
0.5087,1626
0.5141,1623
0.5198,1622
0.5252,1628
0.5309,1626
0.5363,1624
0.542,1622
0.5474,1627
0.5532,1631
0.5586,1635
0.5643,1631
0.5697,1626
0.5754,1623
0.5808,1623
0.5865,1629
0.5919,1627
0.5976,1625
0.603,1624
0.6087,1627
0.6141,1627
0.6198,1625
0.6252,1622
0.6309,1626
0.6365,1629
0.6419,1628
0.6476,1624
0.653,1620
0.6587,1628
0.6641,1634
0.6698,1635
0.6752,1631
0.6809,1630
0.6863,1623
0.692,1622
0.6974,1626
0.7031,1629
0.7086,1629
0.7142,1628
0.7197,1629
0.7253,1626
0.7307,1623
0.7364,1625
0.7419,1625
0.7475,1627
0.753,1622
0.7586,1623
0.7641,1629
0.7698,1637
0.7752,1635
0.7809,1632
0.7863,1630
0.792,1625
0.7974,1621
0.803,1624
0.8087,1628
0.8142,1629
0.8199,1631
0.8253,1631
0.831,1630
0.8364,1624
0.8421,1623
0.8475,1623
0.8532,1626
0.8586,1628
0.8643,1624
0.8698,1625
0.8754,1628
0.8808,1629
0.8865,1630
0.8919,1628
0.8976,1624
0.903,1623
0.9087,1626
0.9141,1627
0.9198,1625
0.9253,1624
0.931,1629
0.9364,1631
0.942,1629
0.9474,1628
0.9531,1625
0.9585,1622
0.9642,1626
0.9697,1627
0.9753,1626
0.9808,1627
0.9865,1632
0.9919,1633
0.9976,1633
1.003,1633
1.0087,1632
1.0142,1628
1.0199,1625
1.0253,1624
1.0308,1626
1.0365,1637
1.0419,1642
1.0476,1644
1.053,1643
1.0587,1644
1.0641,1644
1.0698,1641
