Experiment: T3_Aug_19_pumped_od_cal_expt vial 9, Thu Aug 19 18:27:13 2021
0.0032,1633
0.0086,1637
0.0143,1636
0.0197,1634
0.0254,1637
0.0308,1633
0.0365,1637
0.0419,1636
0.0476,1638
0.053,1638
0.0585,1636
0.0642,1634
0.0696,1638
0.0753,1635
0.081,1635
0.0864,1637
0.0921,1633
0.0974,1637
0.1031,1635
0.1085,1636
0.1142,1635
0.1196,1633
0.1252,1639
0.1309,1634
0.1363,1634
0.142,1638
0.1474,1633
0.153,1634
0.1587,1636
0.1642,1635
0.1699,1635
0.1753,1635
0.1808,1639
0.1865,1634
0.1919,1635
0.1976,1638
0.203,1637
0.2086,1637
0.2141,1634
0.2198,1638
0.2252,1639
0.2309,1631
0.2363,1635
0.242,1637
0.2474,1633
0.2531,1634
0.2588,1639
0.2642,1633
0.2697,1640
0.2754,1640
0.2808,1633
0.2865,1635
0.2919,1640
0.2976,1635
0.303,1633
0.3087,1637
0.3141,1634
0.3198,1632
0.3253,1640
0.3307,1638
0.3364,1634
0.3421,1636
0.3474,1636
0.3531,1632
0.3586,1637
0.3643,1634
0.3697,1634
0.3754,1642
0.3808,1637
0.3865,1634
0.3919,1635
0.3976,1635
0.403,1635
0.4087,1639
0.4141,1632
0.4198,1637
0.4252,1634
0.4309,1636
0.4363,1639
0.4421,1638
0.4475,1634
0.4532,1636
0.4586,1637
0.4643,1635
0.4697,1637
0.4753,1633
0.4807,1634
0.4864,1636
0.4919,1635
0.4976,1638
0.503,1634
0.5087,1638
0.5141,1634
0.5198,1637
0.5252,1635
0.5309,1632
0.5363,1635
0.542,1633
0.5474,1639
0.5532,1639
0.5586,1634
0.5643,1634
0.5697,1638
0.5754,1634
0.5808,1634
0.5865,1635
0.5919,1633
0.5976,1637
0.603,1640
0.6087,1638
0.6141,1633
0.6198,1637
0.6252,1636
0.6309,1634
0.6365,1637
0.6419,1634
0.6476,1634
0.653,1637
0.6587,1640
0.6641,1636
0.6698,1633
0.6752,1636
0.6809,1631
0.6863,1636
0.692,1636
0.6974,1632
0.7031,1637
0.7086,1639
0.7142,1637
0.7197,1633
0.7253,1637
0.7307,1637
0.7364,1635
0.7419,1638
0.7475,1635
0.753,1632
0.7586,1637
0.7641,1637
0.7698,1637
0.7752,1634
0.7809,1637
0.7863,1634
0.792,1636
0.7974,1636
0.803,1632
0.8087,1637
0.8142,1642
0.8199,1642
0.8253,1637
0.831,1632
0.8364,1637
0.8421,1638
0.8475,1634
0.8532,1636
0.8586,1638
0.8643,1631
0.8698,1643
0.8754,1645
0.8808,1639
0.8865,1634
0.8919,1634
0.8976,1636
0.903,1633
0.9087,1634
0.9141,1639
0.9198,1635
0.9253,1638
0.931,1643
0.9364,1641
0.942,1636
0.9474,1633
0.9531,1638
0.9585,1633
0.9642,1636
0.9697,1636
0.9753,1635
0.9808,1641
0.9865,1650
0.9919,1648
0.9976,1643
1.003,1637
1.0087,1632
1.0142,1638
1.0199,1637
1.0253,1633
1.0308,1642
1.0365,1654
1.0419,1656
1.0476,1654
1.053,1651
1.0587,1646
1.0641,1638
1.0698,1635
