Experiment: T3_Aug_19_pumped_od_cal_expt vial 0, Thu Aug 19 18:27:13 2021
0.0032,1598
0.0086,1600
0.0143,1601
0.0197,1596
0.0254,1595
0.0308,1599
0.0365,1596
0.0419,1599
0.0476,1603
0.053,1597
0.0585,1601
0.0642,1606
0.0696,1600
0.0753,1596
0.081,1602
0.0864,1601
0.0921,1597
0.0974,1596
0.1031,1601
0.1085,1602
0.1142,1603
0.1196,1601
0.1252,1598
0.1309,1597
0.1363,1600
0.142,1596
0.1474,1601
0.153,1599
0.1587,1595
0.1642,1603
0.1699,1607
0.1753,1604
0.1808,1601
0.1865,1598
0.1919,1597
0.1976,1598
0.203,1600
0.2086,1596
0.2141,1600
0.2198,1602
0.2252,1601
0.2309,1599
0.2363,1597
0.242,1599
0.2474,1599
0.2531,1597
0.2588,1599
0.2642,1599
0.2697,1601
0.2754,1603
0.2808,1600
0.2865,1599
0.2919,1597
0.2976,1598
0.303,1598
0.3087,1598
0.3141,1598
0.3198,1598
0.3253,1602
0.3307,1604
0.3364,1601
0.3421,1601
0.3474,1599
0.3531,1597
0.3586,1598
0.3643,1599
0.3697,1599
0.3754,1603
0.3808,1602
0.3865,1604
0.3919,1602
0.3976,1599
0.403,1600
0.4087,1597
0.4141,1599
0.4198,1596
0.4252,1597
0.4309,1597
0.4363,1601
0.4421,1602
0.4475,1603
0.4532,1601
0.4586,1599
0.4643,1596
0.4697,1599
0.4753,1598
0.4807,1597
0.4864,1598
0.4919,1605
0.4976,1603
0.503,1602
0.5087,1599
0.5141,1598
0.5198,1595
0.5252,1600
0.5309,1597
0.5363,1597
0.542,1598
0.5474,1599
0.5532,1603
0.5586,1604
0.5643,1600
0.5697,1597
0.5754,1600
0.5808,1598
0.5865,1596
0.5919,1597
0.5976,1598
0.603,1599
0.6087,1602
0.6141,1600
0.6198,1602
0.6252,1597
0.6309,1598
0.6365,1597
0.6419,1599
0.6476,1598
0.653,1596
0.6587,1605
0.6641,1607
0.6698,1606
0.6752,1603
0.6809,1600
0.6863,1598
0.692,1596
0.6974,1597
0.7031,1598
0.7086,1602
0.7142,1604
0.7197,1606
0.7253,1601
0.7307,1599
0.7364,1598
0.7419,1596
0.7475,1601
0.753,1601
0.7586,1596
0.7641,1607
0.7698,1608
0.7752,1608
0.7809,1607
0.7863,1605
0.792,1605
0.7974,1601
0.803,1596
0.8087,1599
0.8142,1608
0.8199,1609
0.8253,1609
0.831,1607
0.8364,1606
0.8421,1603
0.8475,1601
0.8532,1599
0.8586,1597
0.8643,1598
0.8698,1606
0.8754,1612
0.8808,1614
0.8865,1611
0.8919,1609
0.8976,1605
0.903,1603
0.9087,1600
0.9141,1599
0.9198,1597
0.9253,1606
0.931,1616
0.9364,1616
0.942,1617
0.9474,1615
0.9531,1615
0.9585,1607
0.9642,1605
0.9697,1601
0.9753,1599
0.9808,1607
0.9865,1619
0.9919,1620
0.9976,1620
1.003,1620
1.0087,1619
1.0142,1616
1.0199,1614
1.0253,1612
1.0308,1616
1.0365,1630
1.0419,1637
1.0476,1638
1.053,1642
1.0587,1639
1.0641,1636
1.0698,1634
