Experiment: T3_Aug_19_pumped_od_cal_expt vial 12, Thu Aug 19 18:27:14 2021
0.0032,2043
0.0086,2042
0.0143,2043
0.0197,2043
0.0254,2043
0.0308,2042
0.0365,2043
0.0419,2041
0.0476,2046
0.053,2043
0.0585,2043
0.0642,2043
0.0696,2043
0.0753,2042
0.081,2042
0.0864,2044
0.0921,2042
0.0974,2042
0.1031,2043
0.1085,2043
0.1142,2044
0.1196,2043
0.1252,2042
0.1309,2041
0.1363,2043
0.142,2046
0.1474,2045
0.153,2041
0.1587,2043
0.1642,2043
0.1699,2041
0.1753,2040
0.1808,2042
0.1865,2043
0.1919,2043
0.1976,2042
0.203,2044
0.2086,2043
0.2141,2044
0.2198,2043
0.2252,2042
0.2309,2043
0.2363,2042
0.242,2041
0.2474,2042
0.2531,2043
0.2588,2042
0.2642,2041
0.2697,2040
0.2754,2042
0.2808,2042
0.2865,2042
0.2919,2040
0.2976,2040
0.303,2040
0.3087,2040
0.3141,2041
0.3198,2041
0.3253,2042
0.3307,2039
0.3364,2040
0.3421,2038
0.3474,2040
0.3531,2040
0.3586,2038
0.3643,2041
0.3697,2039
0.3754,2043
0.3808,2040
0.3865,2040
0.3919,2039
0.3976,2039
0.403,2037
0.4087,2039
0.4141,2039
0.4198,2040
0.4252,2039
0.4309,2038
0.4363,2039
0.4421,2040
0.4475,2038
0.4532,2040
0.4586,2038
0.4643,2038
0.4697,2039
0.4753,2039
0.4807,2038
0.4864,2038
0.4919,2039
0.4976,2036
0.503,2036
0.5087,2035
0.5141,2037
0.5198,2036
0.5252,2035
0.5309,2034
0.5363,2034
0.542,2034
0.5474,2036
0.5532,2032
0.5586,2034
0.5643,2036
0.5697,2034
0.5754,2035
0.5808,2032
0.5865,2032
0.5919,2032
0.5976,2032
0.603,2032
0.6087,2030
0.6141,2030
0.6198,2030
0.6252,2032
0.6309,2031
0.6365,2029
0.6419,2030
0.6476,2030
0.653,2029
0.6587,2030
0.6641,2030
0.6698,2028
0.6752,2028
0.6809,2027
0.6863,2027
0.692,2027
0.6974,2026
0.7031,2027
0.7086,2025
0.7142,2026
0.7197,2025
0.7253,2025
0.7307,2024
0.7364,2025
0.7419,2024
0.7475,2022
0.753,2024
0.7586,2022
0.7641,2024
0.7698,2022
0.7752,2021
0.7809,2020
0.7863,2021
0.792,2019
0.7974,2020
0.803,2020
0.8087,2019
0.8142,2018
0.8199,2018
0.8253,2017
0.831,2017
0.8364,2015
0.8421,2016
0.8475,2018
0.8532,2016
0.8586,2015
0.8643,2017
0.8698,2017
0.8754,2013
0.8808,2014
0.8865,2013
0.8919,2012
0.8976,2012
0.903,2010
0.9087,2011
0.9141,2011
0.9198,2011
0.9253,2008
0.931,2007
0.9364,2007
0.942,2006
0.9474,2005
0.9531,2004
0.9585,2002
0.9642,2005
0.9697,2003
0.9753,2004
0.9808,2003
0.9865,2000
0.9919,1995
0.9976,1995
1.003,1995
1.0087,1994
1.0142,1995
1.0199,1993
1.0253,1993
1.0308,1993
1.0365,1987
1.0419,1982
1.0476,1979
1.053,1976
1.0587,1976
1.0641,1974
1.0698,1976
