Experiment: T3_Aug_19_pumped_od_cal_expt vial 1, Thu Aug 19 18:27:13 2021
0.0032,1624
0.0086,1621
0.0143,1628
0.0197,1629
0.0254,1625
0.0308,1621
0.0365,1624
0.0419,1631
0.0476,1631
0.053,1621
0.0585,1627
0.0642,1629
0.0696,1628
0.0753,1624
0.081,1623
0.0864,1627
0.0921,1626
0.0974,1626
0.1031,1622
0.1085,1630
0.1142,1634
0.1196,1629
0.1252,1627
0.1309,1622
0.1363,1626
0.142,1625
0.1474,1627
0.153,1623
0.1587,1622
0.1642,1629
0.1699,1634
0.1753,1633
0.1808,1630
0.1865,1625
0.1919,1622
0.1976,1626
0.203,1630
0.2086,1625
0.2141,1623
0.2198,1628
0.2252,1632
0.2309,1633
0.2363,1630
0.242,1627
0.2474,1622
0.2531,1627
0.2588,1629
0.2642,1625
0.2697,1628
0.2754,1629
0.2808,1626
0.2865,1624
0.2919,1623
0.2976,1624
0.303,1625
0.3087,1622
0.3141,1624
0.3198,1626
0.3253,1626
0.3307,1629
0.3364,1626
0.3421,1627
0.3474,1624
0.3531,1626
0.3586,1626
0.3643,1626
0.3697,1624
0.3754,1631
0.3808,1628
0.3865,1628
0.3919,1629
0.3976,1625
0.403,1622
0.4087,1626
0.4141,1627
0.4198,1625
0.4252,1624
0.4309,1625
0.4363,1627
0.4421,1629
0.4475,1626
0.4532,1626
0.4586,1624
0.4643,1625
0.4697,1624
0.4753,1625
0.4807,1625
0.4864,1626
0.4919,1628
0.4976,1628
0.503,1628
0.5087,1623
0.5141,1624
0.5198,1628
0.5252,1625
0.5309,1623
0.5363,1623
0.542,1628
0.5474,1628
0.5532,1629
0.5586,1629
0.5643,1626
0.5697,1623
0.5754,1626
0.5808,1625
0.5865,1624
0.5919,1623
0.5976,1626
0.603,1627
0.6087,1632
0.6141,1628
0.6198,1628
0.6252,1622
0.6309,1625
0.6365,1626
0.6419,1623
0.6476,1621
0.653,1624
0.6587,1630
0.6641,1636
0.6698,1632
0.6752,1629
0.6809,1625
0.6863,1625
0.692,1624
0.6974,1627
0.7031,1623
0.7086,1627
0.7142,1632
0.7197,1633
0.7253,1628
0.7307,1626
0.7364,1623
0.7419,1627
0.7475,1626
0.753,1625
0.7586,1624
0.7641,1629
0.7698,1637
0.7752,1636
0.7809,1632
0.7863,1631
0.792,1628
0.7974,1626
0.803,1622
0.8087,1628
0.8142,1634
0.8199,1637
0.8253,1637
0.831,1635
0.8364,1630
0.8421,1627
0.8475,1623
0.8532,1625
0.8586,1626
0.8643,1623
0.8698,1629
0.8754,1641
0.8808,1642
0.8865,1638
0.8919,1637
0.8976,1633
0.903,1627
0.9087,1626
0.9141,1624
0.9198,1626
0.9253,1631
0.931,1639
0.9364,1641
0.942,1640
0.9474,1638
0.9531,1635
0.9585,1630
0.9642,1626
0.9697,1623
0.9753,1627
0.9808,1634
0.9865,1644
0.9919,1649
0.9976,1647
1.003,1645
1.0087,1645
1.0142,1638
1.0199,1635
1.0253,1633
1.0308,1631
1.0365,1643
1.0419,1652
1.0476,1654
1.053,1654
1.0587,1653
1.0641,1650
1.0698,1645
