Experiment: T3_Aug_19_pumped_od_cal_expt vial 15, Thu Aug 19 18:27:14 2021
0.0032,1634
0.0086,1631
0.0143,1634
0.0197,1637
0.0254,1635
0.0308,1633
0.0365,1633
0.0419,1638
0.0476,1638
0.053,1632
0.0585,1638
0.0642,1642
0.0696,1638
0.0753,1630
0.081,1632
0.0864,1636
0.0921,1641
0.0974,1633
0.1031,1630
0.1085,1636
0.1142,1641
0.1196,1639
0.1252,1631
0.1309,1631
0.1363,1636
0.142,1638
0.1474,1632
0.153,1631
0.1587,1635
0.1642,1640
0.1699,1638
0.1753,1633
0.1808,1632
0.1865,1636
0.1919,1636
0.1976,1632
0.203,1631
0.2086,1635
0.2141,1637
0.2198,1634
0.2252,1632
0.2309,1636
0.2363,1634
0.242,1632
0.2474,1634
0.2531,1635
0.2588,1634
0.2642,1633
0.2697,1638
0.2754,1641
0.2808,1639
0.2865,1632
0.2919,1633
0.2976,1637
0.303,1638
0.3087,1632
0.3141,1631
0.3198,1636
0.3253,1640
0.3307,1642
0.3364,1636
0.3421,1632
0.3474,1635
0.3531,1636
0.3586,1635
0.3643,1632
0.3697,1635
0.3754,1643
0.3808,1637
0.3865,1634
0.3919,1632
0.3976,1637
0.403,1638
0.4087,1631
0.4141,1632
0.4198,1638
0.4252,1636
0.4309,1631
0.4363,1635
0.4421,1643
0.4475,1639
0.4532,1635
0.4586,1633
0.4643,1636
0.4697,1637
0.4753,1632
0.4807,1631
0.4864,1636
0.4919,1641
0.4976,1641
0.503,1636
0.5087,1631
0.5141,1635
0.5198,1636
0.5252,1635
0.5309,1631
0.5363,1636
0.542,1638
0.5474,1637
0.5532,1636
0.5586,1635
0.5643,1637
0.5697,1639
0.5754,1634
0.5808,1631
0.5865,1637
0.5919,1637
0.5976,1632
0.603,1636
0.6087,1642
0.6141,1641
0.6198,1637
0.6252,1633
0.6309,1635
0.6365,1636
0.6419,1636
0.6476,1632
0.653,1635
0.6587,1642
0.6641,1643
0.6698,1644
0.6752,1637
0.6809,1631
0.6863,1634
0.692,1641
0.6974,1636
0.7031,1632
0.7086,1636
0.7142,1644
0.7197,1641
0.7253,1640
0.7307,1636
0.7364,1632
0.7419,1633
0.7475,1637
0.753,1635
0.7586,1630
0.7641,1638
0.7698,1647
0.7752,1649
0.7809,1645
0.7863,1642
0.792,1636
0.7974,1631
0.803,1633
0.8087,1639
0.8142,1640
0.8199,1643
0.8253,1645
0.831,1640
0.8364,1637
0.8421,1631
0.8475,1636
0.8532,1636
0.8586,1634
0.8643,1635
0.8698,1642
0.8754,1647
0.8808,1647
0.8865,1645
0.8919,1645
0.8976,1638
0.903,1634
0.9087,1634
0.9141,1637
0.9198,1639
0.9253,1639
0.931,1643
0.9364,1645
0.942,1644
0.9474,1642
0.9531,1638
0.9585,1634
0.9642,1633
0.9697,1636
0.9753,1637
0.9808,1641
0.9865,1649
0.9919,1651
0.9976,1651
1.003,1648
1.0087,1649
1.0142,1641
1.0199,1639
1.0253,1635
1.0308,1638
1.0365,1652
1.0419,1656
1.0476,1658
1.053,1659
1.0587,1657
1.0641,1653
1.0698,1651
