Experiment: Mar_4_Turb_expt vial 14, Thu Mar  4 17:36:03 2021
0.0012,7130
0.0063,7174
0.0118,7142
0.0175,7099
0.0229,7095
0.0286,7089
0.034,7079
0.0397,7080
0.0451,7080
0.0508,7111
0.0562,7095
0.0619,7120
0.0673,7109
0.073,7092
0.0786,7097
0.084,7108
0.0897,7110
0.0951,7096
0.1007,7085
0.1063,7074
0.112,7079
0.1174,7065
0.1231,7059
0.1285,7067
0.1341,7045
0.1395,7043
0.1452,7097
0.1506,7091
0.1563,7062
0.162,7104
0.1674,7109
0.1729,7051
0.1786,7066
0.184,7076
0.1897,7061
0.1961,7074
0.2007,7092
0.2064,7083
0.2119,7090
0.2174,7098
0.2228,7101
0.2285,7089
0.234,7096
0.2397,7107
0.2452,7110
0.2507,7090
0.2564,7081
0.2618,7090
0.2675,7102
0.2729,7119
0.2786,7106
0.284,7103
0.2897,7118
0.2951,7100
0.3007,7110
0.3064,7104
0.3131,7094
0.3173,7126
0.3238,7108
0.3301,7106
0.3341,7115
0.3398,7119
0.3451,7101
0.3508,7097
0.3562,7143
0.3619,7105
0.3673,7090
0.373,7112
0.3786,7140
0.384,7075
0.3897,7099
0.3951,7112
0.4008,7101
0.4065,7079
0.4119,7090
0.4173,7064
0.423,7072
0.4284,7077
0.4341,7087
0.4395,7101
0.4452,7107
0.4506,7102
0.4563,7119
0.4619,7127
0.4673,7123
0.473,7109
0.4784,7110
0.4841,7134
0.4896,7148
0.4953,7126
0.5007,7109
0.5063,7094
0.5117,7116
0.5174,7121
0.5231,7088
0.5285,7097
0.5342,7098
0.5396,7126
0.5452,7112
0.5506,7109
0.5563,7134
0.5618,7132
0.5675,7142
0.5729,7140
0.5785,7115
0.5839,7130
0.5896,7124
0.5953,7138
0.6007,7142
0.6064,7112
0.6118,7116
0.6175,7130
0.6229,7138
0.6286,7125
0.6342,7134
0.6396,7145
0.6453,7154
0.6507,7138
0.6564,7136
0.6618,7122
0.6675,7159
0.6729,7136
0.6786,7120
0.684,7125
0.6896,7148
0.6953,7154
0.7007,7180
0.7064,7148
0.7118,7148
0.7175,7162
0.7229,7200
0.7286,7167
0.734,7162
0.7397,7162
0.7451,7184
0.7508,7141
0.7562,7175
0.7619,7159
0.7675,7140
0.7729,7162
0.7786,7144
0.784,7144
0.7897,7110
0.7953,7108
0.8007,7108
0.8062,7131
0.8119,7134
0.8173,7147
0.823,7144
0.8287,7131
0.8341,7124
0.8397,7133
0.8451,7099
0.8508,7094
0.8562,7115
0.8619,7086
0.8676,7075
0.873,7113
0.8785,7066
0.8841,7077
0.8896,7109
0.8952,7117
0.9007,7104
0.9063,7098
0.912,7101
0.9174,7118
0.9231,7113
0.9285,7119
0.9342,7120
0.9396,7144
0.9453,7105
0.9507,7133
0.9564,7132
0.9618,7147
0.9675,7150
0.9731,7139
0.9785,7133
0.9842,7164
0.9896,7148
0.9953,7134
1.0064,7133
1.0118,7138
1.0174,7130
1.0231,7149
1.0285,7144
1.0342,7138
1.0396,7132
1.0453,7103
1.0507,7120
1.0564,7139
1.0618,7133
1.0675,7109
1.0729,7120
1.0786,7106
1.084,7096
1.0897,7114
1.0951,7109
1.1008,7118
1.1062,7129
1.1119,7141
1.1176,7118
1.123,7134
1.1287,7115
1.1341,7117
1.1398,7115
1.1451,7121
1.1508,7105
1.1563,7129
1.1619,7145
1.1673,7129
1.173,7146
1.1785,7168
1.1841,7172
1.1896,7147
1.1952,7143
1.2007,7123
1.2064,7148
1.212,7132
1.2174,7126
1.2231,7108
1.2287,7127
1.2341,7129
1.2398,7107
1.2452,7110
1.2509,7139
1.2563,7105
1.2619,7101
1.2674,7088
1.2731,7094
1.2785,7095
1.2842,7098
1.2897,7075
1.2951,7083
1.3008,7072
1.3062,7064
1.3119,7089
1.3176,7080
1.323,7037
1.3284,7058
1.3343,7079
1.3396,7058
1.3452,7051
1.3509,7040
1.3563,7054
1.3618,7067
1.3675,7072
1.3729,7048
1.3786,7049
1.384,7081
1.3896,7096
1.3952,7045
1.4007,7056
1.4064,7074
1.4118,7065
1.4175,7059
1.423,7055
1.4287,7057
1.4341,7069
1.4396,7063
1.4453,7087
1.4509,7074
1.4564,7057
1.4618,7110
1.4674,7088
1.473,7051
1.4785,7085
1.4841,7088
1.4898,7082
1.4952,7084
1.5007,7083
1.5064,7083
1.512,7088
1.5173,7070
1.523,7071
1.5284,7056
1.5341,7081
1.5398,7136
1.5451,7095
1.5508,7089
1.5565,7092
1.5619,7081
1.5674,7097
1.5729,7106
1.5784,7073
1.584,7086
1.5897,7086
1.5952,7092
1.6007,7069
1.6064,7077
1.6118,7077
1.6175,7091
1.6229,7070
1.6285,7076
1.6343,7069
1.6397,7091
1.6453,7110
1.6507,7098
1.6564,7090
1.6618,7091
1.6675,7090
1.6729,7105
1.6786,7085
1.6842,7087
1.6896,7125
1.6953,7092
1.7007,7065
1.7063,7086
1.7119,7099
1.7173,7076
1.723,7084
1.7287,7111
1.7341,7091
1.7398,7079
1.7452,7111
1.7508,7095
1.7562,7077
1.7619,7075
