Experiment: Mar_4_Turb_expt vial 4, Thu Mar  4 17:36:03 2021
0.0012,105
0.0063,100
0.0118,101
0.0175,103
0.0229,102
0.0286,104
0.034,100
0.0397,102
0.0451,103
0.0508,106
0.0562,102
0.0619,104
0.0673,104
0.073,104
0.0786,101
0.084,103
0.0897,100
0.0951,102
0.1007,99
0.1063,99
0.112,103
0.1174,101
0.1231,101
0.1285,105
0.1341,103
0.1395,102
0.1452,102
0.1506,100
0.1563,102
0.162,101
0.1674,103
0.1729,104
0.1786,103
0.184,104
0.1897,102
0.1961,107
0.2007,103
0.2064,104
0.2119,104
0.2174,104
0.2228,102
0.2285,103
0.234,100
0.2397,100
0.2452,103
0.2507,100
0.2564,103
0.2618,106
0.2675,102
0.2729,104
0.2786,104
0.284,105
0.2897,102
0.2951,101
0.3007,104
0.3064,102
0.3131,104
0.3173,101
0.3238,101
0.3301,104
0.3341,102
0.3398,99
0.3451,99
0.3508,101
0.3562,100
0.3619,102
0.3673,104
0.373,102
0.3786,100
0.384,105
0.3897,105
0.3951,100
0.4008,101
0.4065,100
0.4119,101
0.4173,105
0.423,103
0.4284,100
0.4341,101
0.4395,104
0.4452,101
0.4506,100
0.4563,101
0.4619,103
0.4673,103
0.473,106
0.4784,105
0.4841,100
0.4896,101
0.4953,104
0.5007,99
0.5063,104
0.5117,102
0.5174,105
0.5231,101
0.5285,100
0.5342,98
0.5396,102
0.5452,101
0.5506,100
0.5563,102
0.5618,101
0.5675,98
0.5729,101
0.5785,102
0.5839,103
0.5896,98
0.5953,104
0.6007,105
0.6064,99
0.6118,102
0.6175,103
0.6229,99
0.6286,102
0.6342,101
0.6396,101
0.6453,98
0.6507,101
0.6564,102
0.6618,103
0.6675,101
0.6729,101
0.6786,104
0.684,103
0.6896,101
0.6953,100
0.7007,102
0.7064,102
0.7118,103
0.7175,102
0.7229,101
0.7286,99
0.734,102
0.7397,102
0.7451,99
0.7508,100
0.7562,99
0.7619,98
0.7675,103
0.7729,100
0.7786,101
0.784,104
0.7897,103
0.7953,99
0.8007,100
0.8062,101
0.8119,100
0.8173,100
0.823,100
0.8287,100
0.8341,105
0.8397,101
0.8451,103
0.8508,101
0.8562,101
0.8619,104
0.8676,103
0.873,104
0.8785,100
0.8841,103
0.8896,102
0.8952,101
0.9007,101
0.9063,104
0.912,103
0.9174,101
0.9231,100
0.9285,104
0.9342,103
0.9396,101
0.9453,102
0.9507,105
0.9564,103
0.9618,103
0.9675,103
0.9731,100
0.9785,100
0.9842,103
0.9896,103
0.9953,99
1.0064,98
1.0118,94
1.0174,95
1.0231,97
1.0285,102
1.0342,104
1.0396,103
1.0453,100
1.0507,102
1.0564,103
1.0618,102
1.0675,102
1.0729,100
1.0786,100
1.084,101
1.0897,103
1.0951,101
1.1008,100
1.1062,102
1.1119,101
1.1176,102
1.123,104
1.1287,102
1.1341,105
1.1398,99
1.1451,102
1.1508,101
1.1563,105
1.1619,102
1.1673,100
1.173,101
1.1785,102
1.1841,103
1.1896,104
1.1952,106
1.2007,104
1.2064,104
1.212,102
1.2174,103
1.2231,104
1.2287,104
1.2341,106
1.2398,101
1.2452,104
1.2509,101
1.2563,104
1.2619,104
1.2674,106
1.2731,105
1.2785,104
1.2842,103
1.2897,105
1.2951,103
1.3008,106
1.3062,104
1.3119,103
1.3176,102
1.323,103
1.3284,103
1.3343,103
1.3396,106
1.3452,104
1.3509,106
1.3563,106
1.3618,101
1.3675,105
1.3729,104
1.3786,105
1.384,100
1.3896,101
1.3952,103
1.4007,106
1.4064,104
1.4118,103
1.4175,104
1.423,105
1.4287,107
1.4341,105
1.4396,106
1.4453,107
1.4509,104
1.4564,107
1.4618,104
1.4674,102
1.473,106
1.4785,106
1.4841,105
1.4898,102
1.4952,105
1.5007,104
1.5064,102
1.512,105
1.5173,104
1.523,105
1.5284,107
1.5341,108
1.5398,105
1.5451,104
1.5508,108
1.5565,105
1.5619,106
1.5674,102
1.5729,103
1.5784,105
1.584,103
1.5897,105
1.5952,104
1.6007,104
1.6064,103
1.6118,104
1.6175,108
1.6229,102
1.6285,102
1.6343,106
1.6397,105
1.6453,101
1.6507,104
1.6564,106
1.6618,107
1.6675,106
1.6729,106
1.6786,107
1.6842,106
1.6896,102
1.6953,103
1.7007,105
1.7063,103
1.7119,102
1.7173,102
1.723,104
1.7287,101
1.7341,99
1.7398,103
1.7452,103
1.7508,102
1.7562,103
1.7619,101
1.7676,106
1.773,108
1.7785,105
1.7842,106
1.7896,108
1.7953,103
1.8007,104
1.8063,104
1.812,106
1.8174,105
1.8231,105
1.8285,107
1.8342,111
1.8396,106
1.8453,106
1.8507,107
1.8563,108
1.862,107
1.8674,105
1.8731,106
1.8785,106
1.8842,106
1.8896,103
1.8952,106
1.9007,105
1.9064,103
1.9118,103
1.9175,105
1.9231,105
1.9285,105
1.9342,106
1.9396,106
1.9453,105
1.9507,103
1.9564,100
1.9618,101
1.9675,107
1.9729,104
1.9786,105
1.9842,102
1.9896,106
1.9953,104
2.0007,101
23.6681,106
