Experiment: Mar_4_Turb_expt vial 10, Thu Mar  4 17:36:03 2021
0.0012,32768
0.0063,32766
0.0118,32766
0.0175,32766
0.0229,32764
0.0286,32767
0.034,32763
0.0397,32767
0.0451,32765
0.0508,32767
0.0562,32766
0.0619,32766
0.0673,32767
0.073,32766
0.0786,32768
0.084,32765
0.0897,32765
0.0951,32763
0.1007,32760
0.1063,32759
0.112,32764
0.1174,32765
0.1231,32767
0.1285,32769
0.1341,32766
0.1395,32765
0.1452,32766
0.1506,32763
0.1563,32764
0.162,32763
0.1674,32765
0.1729,32764
0.1786,32771
0.184,32766
0.1897,32771
0.1961,32768
0.2007,32766
0.2064,32767
0.2119,32766
0.2174,32765
0.2228,32764
0.2285,32768
0.234,32765
0.2397,32764
0.2452,32765
0.2507,32763
0.2564,32764
0.2618,32768
0.2675,32767
0.2729,32766
0.2786,32769
0.284,32770
0.2897,32765
0.2951,32768
0.3007,32768
0.3064,32769
0.3131,32767
0.3173,32767
0.3238,32766
0.3301,32768
0.3341,32767
0.3398,32764
0.3451,32767
0.3508,32764
0.3562,32766
0.3619,32764
0.3673,32766
0.373,32765
0.3786,32766
0.384,32769
0.3897,32767
0.3951,32766
0.4008,32763
0.4065,32765
0.4119,32766
0.4173,32769
0.423,32765
0.4284,32760
0.4341,32764
0.4395,32765
0.4452,32766
0.4506,32765
0.4563,32766
0.4619,32769
0.4673,32770
0.473,32768
0.4784,32770
0.4841,32766
0.4896,32767
0.4953,32769
0.5007,32768
0.5063,32767
0.5117,32767
0.5174,32767
0.5231,32767
0.5285,32767
0.5342,32764
0.5396,32767
0.5452,32768
0.5506,32765
0.5563,32767
0.5618,32769
0.5675,32764
0.5729,32764
0.5785,32763
0.5839,32765
0.5896,32765
0.5953,32768
0.6007,32772
0.6064,32766
0.6118,32766
0.6175,32765
0.6229,32770
0.6286,32766
0.6342,32765
0.6396,32767
0.6453,32767
0.6507,32766
0.6564,32769
0.6618,32767
0.6675,32765
0.6729,32766
0.6786,32764
0.684,32767
0.6896,32768
0.6953,32767
0.7007,32769
0.7064,32768
0.7118,32766
0.7175,32770
0.7229,32764
0.7286,32765
0.734,32766
0.7397,32767
0.7451,32767
0.7508,32764
0.7562,32764
0.7619,32765
0.7675,32769
0.7729,32766
0.7786,32768
0.784,32769
0.7897,32766
0.7953,32767
0.8007,32767
0.8062,32767
0.8119,32762
0.8173,32766
0.823,32766
0.8287,32760
0.8341,32769
0.8397,32763
0.8451,32767
0.8508,32768
0.8562,32766
0.8619,32767
0.8676,32768
0.873,32765
0.8785,32767
0.8841,32769
0.8896,32767
0.8952,32768
0.9007,32764
0.9063,32765
0.912,32765
0.9174,32764
0.9231,32768
0.9285,32766
0.9342,32766
0.9396,32767
0.9453,32768
0.9507,32770
0.9564,32768
0.9618,32766
0.9675,32765
0.9731,32766
0.9785,32765
0.9842,32767
0.9896,32768
0.9953,32764
1.0064,32763
1.0118,32764
1.0174,32759
1.0231,32761
1.0285,32768
1.0342,32770
1.0396,32765
1.0453,32766
1.0507,32763
1.0564,32767
1.0618,32769
1.0675,32768
1.0729,32769
1.0786,32764
1.084,32767
1.0897,32768
1.0951,32769
1.1008,32766
1.1062,32768
1.1119,32771
1.1176,32770
1.123,32766
1.1287,32770
1.1341,32766
1.1398,32766
1.1451,32768
1.1508,32768
1.1563,32768
1.1619,32770
1.1673,32766
1.173,32766
1.1785,32765
1.1841,32767
1.1896,32770
1.1952,32770
1.2007,32767
1.2064,32765
1.212,32768
1.2174,32768
1.2231,32770
1.2287,32770
1.2341,32767
1.2398,32768
1.2452,32769
1.2509,32770
1.2563,32771
1.2619,32771
1.2674,32767
1.2731,32769
1.2785,32769
1.2842,32769
1.2897,32768
1.2951,32770
1.3008,32773
1.3062,32770
1.3119,32772
1.3176,32768
1.323,32772
1.3284,32769
1.3343,32769
1.3396,32767
1.3452,32773
1.3509,32770
1.3563,32770
1.3618,32770
1.3675,32770
1.3729,32771
1.3786,32773
1.384,32768
1.3896,32766
1.3952,32770
1.4007,32772
1.4064,32767
1.4118,32768
1.4175,32769
1.423,32767
1.4287,32771
1.4341,32770
1.4396,32770
1.4453,32772
1.4509,32771
1.4564,32771
1.4618,32768
1.4674,32772
1.473,32772
1.4785,32771
1.4841,32772
1.4898,32767
1.4952,32769
1.5007,32769
1.5064,32770
1.512,32771
1.5173,32770
1.523,32770
1.5284,32768
1.5341,32774
1.5398,32768
1.5451,32770
1.5508,32772
1.5565,32771
1.5619,32772
1.5674,32770
1.5729,32771
1.5784,32769
1.584,32769
1.5897,32775
1.5952,32770
1.6007,32770
1.6064,32768
1.6118,32771
1.6175,32771
1.6229,32767
1.6285,32769
1.6343,32772
1.6397,32771
1.6453,32772
1.6507,32767
1.6564,32772
1.6618,32771
1.6675,32772
1.6729,32769
1.6786,32770
1.6842,32768
1.6896,32770
1.6953,32769
1.7007,32772
1.7063,32765
1.7119,32767
1.7173,32767
1.723,32767
1.7287,32766
1.7341,32765
1.7398,32767
1.7452,32767
1.7508,32765
1.7562,32768
1.7619,32768
1.7676,32771
1.773,32771
1.7785,32765
1.7842,32767
1.7896,32771
1.7953,32766
1.8007,32767
1.8063,32770
1.812,32766
1.8174,32768
1.8231,32771
1.8285,32769
1.8342,32769
1.8396,32772
1.8453,32770
1.8507,32773
1.8563,32773
1.862,32771
1.8674,32773
1.8731,32770
1.8785,32770
1.8842,32771
1.8896,32770
1.8952,32771
1.9007,32767
1.9064,32772
1.9118,32768
1.9175,32773
1.9231,32773
1.9285,32774
1.9342,32769
1.9396,32773
1.9453,32769
1.9507,32768
1.9564,32767
1.9618,32770
1.9675,32771
1.9729,32769
1.9786,32769
1.9842,32766
1.9896,32767
1.9953,32769
2.0007,32766
23.6681,32766
