Experiment: Mar_4_Turb_expt vial 0, Thu Mar  4 17:36:03 2021
0.0012,104
0.0063,98
0.0118,101
0.0175,101
0.0229,104
0.0286,103
0.034,101
0.0397,103
0.0451,101
0.0508,102
0.0562,100
0.0619,102
0.0673,103
0.073,100
0.0786,103
0.084,104
0.0897,102
0.0951,99
0.1007,96
0.1063,101
0.112,101
0.1174,100
0.1231,102
0.1285,100
0.1341,101
0.1395,102
0.1452,98
0.1506,102
0.1563,102
0.162,106
0.1674,103
0.1729,99
0.1786,102
0.184,106
0.1897,105
0.1961,101
0.2007,103
0.2064,104
0.2119,103
0.2174,99
0.2228,101
0.2285,103
0.234,101
0.2397,100
0.2452,101
0.2507,101
0.2564,101
0.2618,102
0.2675,103
0.2729,103
0.2786,104
0.284,106
0.2897,103
0.2951,101
0.3007,103
0.3064,103
0.3131,106
0.3173,101
0.3238,103
0.3301,106
0.3341,102
0.3398,101
0.3451,99
0.3508,100
0.3562,100
0.3619,99
0.3673,103
0.373,103
0.3786,101
0.384,102
0.3897,101
0.3951,97
0.4008,99
0.4065,101
0.4119,104
0.4173,105
0.423,103
0.4284,101
0.4341,102
0.4395,103
0.4452,102
0.4506,100
0.4563,100
0.4619,97
0.4673,103
0.473,105
0.4784,105
0.4841,102
0.4896,104
0.4953,102
0.5007,101
0.5063,104
0.5117,102
0.5174,101
0.5231,102
0.5285,106
0.5342,98
0.5396,101
0.5452,99
0.5506,102
0.5563,102
0.5618,105
0.5675,97
0.5729,101
0.5785,100
0.5839,104
0.5896,102
0.5953,101
0.6007,102
0.6064,102
0.6118,102
0.6175,102
0.6229,100
0.6286,102
0.6342,100
0.6396,101
0.6453,103
0.6507,101
0.6564,99
0.6618,101
0.6675,102
0.6729,102
0.6786,104
0.684,103
0.6896,99
0.6953,101
0.7007,102
0.7064,99
0.7118,102
0.7175,105
0.7229,98
0.7286,102
0.734,100
0.7397,103
0.7451,101
0.7508,99
0.7562,101
0.7619,105
0.7675,100
0.7729,102
0.7786,104
0.784,101
0.7897,102
0.7953,98
0.8007,102
0.8062,99
0.8119,100
0.8173,104
0.823,99
0.8287,99
0.8341,103
0.8397,99
0.8451,99
0.8508,101
0.8562,101
0.8619,103
0.8676,104
0.873,100
0.8785,102
0.8841,102
0.8896,102
0.8952,100
0.9007,101
0.9063,106
0.912,98
0.9174,101
0.9231,101
0.9285,102
0.9342,102
0.9396,101
0.9453,102
0.9507,100
0.9564,103
0.9618,104
0.9675,100
0.9731,99
0.9785,101
0.9842,99
0.9896,100
0.9953,101
1.0064,97
1.0118,99
1.0174,97
1.0231,97
1.0285,100
1.0342,102
1.0396,101
1.0453,102
1.0507,98
1.0564,106
1.0618,103
1.0675,103
1.0729,106
1.0786,104
1.084,104
1.0897,102
1.0951,105
1.1008,100
1.1062,102
1.1119,99
1.1176,102
1.123,99
1.1287,102
1.1341,101
1.1398,101
1.1451,103
1.1508,101
1.1563,103
1.1619,103
1.1673,99
1.173,101
1.1785,103
1.1841,107
1.1896,103
1.1952,104
1.2007,106
1.2064,103
1.212,105
1.2174,101
1.2231,101
1.2287,103
1.2341,103
1.2398,101
1.2452,102
1.2509,105
1.2563,104
1.2619,106
1.2674,105
1.2731,104
1.2785,105
1.2842,105
1.2897,102
1.2951,105
1.3008,105
1.3062,106
1.3119,103
1.3176,104
1.323,104
1.3284,103
1.3343,103
1.3396,103
1.3452,102
1.3509,105
1.3563,105
1.3618,101
1.3675,101
1.3729,105
1.3786,104
1.384,103
1.3896,100
1.3952,101
1.4007,106
1.4064,103
1.4118,102
1.4175,101
1.423,104
1.4287,104
1.4341,105
1.4396,107
1.4453,104
1.4509,106
1.4564,105
1.4618,105
1.4674,101
1.473,102
1.4785,104
1.4841,103
1.4898,103
1.4952,108
1.5007,103
1.5064,103
1.512,106
1.5173,105
1.523,106
1.5284,105
1.5341,105
1.5398,102
1.5451,107
1.5508,107
1.5565,106
1.5619,106
1.5674,101
1.5729,109
1.5784,105
1.584,107
1.5897,106
1.5952,104
1.6007,104
1.6064,105
1.6118,104
1.6175,105
1.6229,105
1.6285,101
1.6343,105
1.6397,109
1.6453,103
1.6507,102
1.6564,106
1.6618,105
1.6675,108
1.6729,105
1.6786,103
1.6842,105
1.6896,105
1.6953,106
1.7007,103
1.7063,101
1.7119,101
1.7173,105
1.723,102
1.7287,99
1.7341,99
1.7398,101
1.7452,102
1.7508,101
1.7562,100
1.7619,108
1.7676,106
1.773,107
1.7785,105
1.7842,103
1.7896,108
1.7953,104
1.8007,106
1.8063,104
1.812,101
1.8174,103
1.8231,105
1.8285,106
1.8342,105
1.8396,106
1.8453,104
1.8507,108
1.8563,106
1.862,105
1.8674,107
1.8731,104
1.8785,108
1.8842,107
1.8896,105
1.8952,106
1.9007,107
1.9064,102
1.9118,103
1.9175,103
1.9231,107
1.9285,106
1.9342,102
1.9396,109
1.9453,105
1.9507,100
1.9564,103
1.9618,103
1.9675,108
1.9729,107
1.9786,104
1.9842,104
1.9896,105
1.9953,103
2.0007,101
23.6681,105
