Experiment: Mar_4_Turb_expt vial 6, Thu Mar  4 17:36:03 2021
0.0012,103
0.0063,104
0.0118,104
0.0175,100
0.0229,106
0.0286,101
0.034,101
0.0397,103
0.0451,101
0.0508,103
0.0562,103
0.0619,103
0.0673,105
0.073,103
0.0786,103
0.084,99
0.0897,100
0.0951,101
0.1007,98
0.1063,102
0.112,101
0.1174,100
0.1231,103
0.1285,103
0.1341,100
0.1395,102
0.1452,104
0.1506,100
0.1563,102
0.162,100
0.1674,103
0.1729,104
0.1786,106
0.184,106
0.1897,102
0.1961,104
0.2007,104
0.2064,102
0.2119,104
0.2174,101
0.2228,101
0.2285,103
0.234,100
0.2397,101
0.2452,105
0.2507,100
0.2564,103
0.2618,104
0.2675,102
0.2729,104
0.2786,101
0.284,105
0.2897,102
0.2951,105
0.3007,102
0.3064,103
0.3131,103
0.3173,104
0.3238,100
0.3301,106
0.3341,102
0.3398,98
0.3451,103
0.3508,100
0.3562,101
0.3619,99
0.3673,100
0.373,101
0.3786,101
0.384,103
0.3897,103
0.3951,96
0.4008,101
0.4065,99
0.4119,101
0.4173,101
0.423,101
0.4284,98
0.4341,99
0.4395,101
0.4452,102
0.4506,103
0.4563,100
0.4619,101
0.4673,100
0.473,102
0.4784,103
0.4841,101
0.4896,100
0.4953,106
0.5007,99
0.5063,105
0.5117,104
0.5174,101
0.5231,102
0.5285,102
0.5342,99
0.5396,98
0.5452,103
0.5506,104
0.5563,102
0.5618,100
0.5675,99
0.5729,101
0.5785,104
0.5839,100
0.5896,100
0.5953,105
0.6007,106
0.6064,104
0.6118,103
0.6175,101
0.6229,102
0.6286,99
0.6342,101
0.6396,102
0.6453,104
0.6507,97
0.6564,103
0.6618,101
0.6675,102
0.6729,100
0.6786,99
0.684,105
0.6896,100
0.6953,102
0.7007,102
0.7064,101
0.7118,103
0.7175,101
0.7229,100
0.7286,98
0.734,99
0.7397,102
0.7451,102
0.7508,99
0.7562,99
0.7619,104
0.7675,103
0.7729,101
0.7786,103
0.784,104
0.7897,101
0.7953,102
0.8007,101
0.8062,98
0.8119,102
0.8173,102
0.823,103
0.8287,100
0.8341,103
0.8397,102
0.8451,101
0.8508,102
0.8562,103
0.8619,99
0.8676,102
0.873,101
0.8785,104
0.8841,101
0.8896,102
0.8952,101
0.9007,101
0.9063,99
0.912,101
0.9174,99
0.9231,100
0.9285,103
0.9342,101
0.9396,100
0.9453,102
0.9507,101
0.9564,103
0.9618,102
0.9675,102
0.9731,101
0.9785,100
0.9842,100
0.9896,104
0.9953,97
1.0064,103
1.0118,93
1.0174,95
1.0231,98
1.0285,102
1.0342,106
1.0396,102
1.0453,97
1.0507,101
1.0564,103
1.0618,102
1.0675,106
1.0729,104
1.0786,101
1.084,99
1.0897,103
1.0951,102
1.1008,102
1.1062,103
1.1119,102
1.1176,103
1.123,100
1.1287,102
1.1341,102
1.1398,100
1.1451,102
1.1508,102
1.1563,102
1.1619,98
1.1673,100
1.173,101
1.1785,99
1.1841,102
1.1896,104
1.1952,103
1.2007,105
1.2064,104
1.212,104
1.2174,104
1.2231,106
1.2287,105
1.2341,107
1.2398,102
1.2452,106
1.2509,104
1.2563,95
1.2619,104
1.2674,107
1.2731,103
1.2785,105
1.2842,102
1.2897,106
1.2951,107
1.3008,106
1.3062,106
1.3119,103
1.3176,106
1.323,103
1.3284,104
1.3343,103
1.3396,105
1.3452,107
1.3509,105
1.3563,104
1.3618,103
1.3675,102
1.3729,101
1.3786,106
1.384,101
1.3896,102
1.3952,102
1.4007,106
1.4064,105
1.4118,102
1.4175,104
1.423,103
1.4287,106
1.4341,108
1.4396,104
1.4453,107
1.4509,105
1.4564,103
1.4618,107
1.4674,105
1.473,104
1.4785,106
1.4841,103
1.4898,103
1.4952,104
1.5007,105
1.5064,103
1.512,105
1.5173,105
1.523,105
1.5284,104
1.5341,104
1.5398,105
1.5451,103
1.5508,105
1.5565,105
1.5619,105
1.5674,100
1.5729,104
1.5784,106
1.584,107
1.5897,103
1.5952,104
1.6007,101
1.6064,103
1.6118,106
1.6175,105
1.6229,103
1.6285,102
1.6343,103
1.6397,104
1.6453,107
1.6507,103
1.6564,106
1.6618,106
1.6675,106
1.6729,105
1.6786,104
1.6842,105
1.6896,102
1.6953,104
1.7007,103
1.7063,105
1.7119,102
1.7173,99
1.723,104
1.7287,99
1.7341,101
1.7398,102
1.7452,104
1.7508,101
1.7562,105
1.7619,103
1.7676,109
1.773,107
1.7785,103
1.7842,107
1.7896,104
1.7953,101
1.8007,105
1.8063,103
1.812,100
1.8174,106
1.8231,105
1.8285,106
1.8342,106
1.8396,106
1.8453,102
1.8507,104
1.8563,106
1.862,105
1.8674,106
1.8731,105
1.8785,106
1.8842,106
1.8896,106
1.8952,106
1.9007,102
1.9064,108
1.9118,102
1.9175,107
1.9231,106
1.9285,110
1.9342,105
1.9396,106
1.9453,106
1.9507,104
1.9564,102
1.9618,102
1.9675,105
1.9729,105
1.9786,103
1.9842,101
1.9896,105
1.9953,100
2.0007,100
23.6681,107
