Experiment: Mar_4_Turb_expt vial 5, Thu Mar  4 17:36:03 2021
0.0012,27919
0.0063,27925
0.0118,27925
0.0175,27916
0.0229,27920
0.0286,27915
0.034,27918
0.0397,27922
0.0451,27925
0.0508,27927
0.0562,27924
0.0619,27926
0.0673,27919
0.073,27922
0.0786,26969
0.084,27950
0.0897,27911
0.0951,27935
0.1007,27962
0.1063,27951
0.112,27966
0.1174,27963
0.1231,27953
0.1285,27944
0.1341,27947
0.1395,27951
0.1452,27958
0.1506,27958
0.1563,27945
0.162,27963
0.1674,27960
0.1729,27955
0.1786,27967
0.184,27968
0.1897,27967
0.1961,27965
0.2007,27960
0.2064,27959
0.2119,27954
0.2174,27960
0.2228,27959
0.2285,27965
0.234,27966
0.2397,27969
0.2452,27972
0.2507,27979
0.2564,27980
0.2618,27973
0.2675,27974
0.2729,27983
0.2786,27977
0.284,27990
0.2897,27981
0.2951,27981
0.3007,27982
0.3064,27981
0.3131,27979
0.3173,27986
0.3238,27982
0.3301,27978
0.3341,27990
0.3398,27984
0.3451,27990
0.3508,27981
0.3562,27990
0.3619,27980
0.3673,27991
0.373,27996
0.3786,27993
0.384,27994
0.3897,27993
0.3951,27997
0.4008,27989
0.4065,27994
0.4119,28005
0.4173,28000
0.423,28001
0.4284,28000
0.4341,27996
0.4395,28007
0.4452,28000
0.4506,28009
0.4563,28005
0.4619,28005
0.4673,28006
0.473,28000
0.4784,28008
0.4841,28009
0.4896,28015
0.4953,28000
0.5007,28000
0.5063,27995
0.5117,27998
0.5174,28007
0.5231,27998
0.5285,27999
0.5342,27987
0.5396,28013
0.5452,28014
0.5506,28008
0.5563,28014
0.5618,28008
0.5675,28008
0.5729,28007
0.5785,28011
0.5839,28015
0.5896,28008
0.5953,28020
0.6007,28014
0.6064,28005
0.6118,28006
0.6175,28004
0.6229,28013
0.6286,28014
0.6342,28014
0.6396,28016
0.6453,28015
0.6507,28020
0.6564,28020
0.6618,28015
0.6675,28012
0.6729,28013
0.6786,28012
0.684,28016
0.6896,28017
0.6953,28019
0.7007,28026
0.7064,28020
0.7118,28018
0.7175,28019
0.7229,28025
0.7286,28022
0.734,28025
0.7397,28026
0.7451,28031
0.7508,28018
0.7562,28028
0.7619,28022
0.7675,28020
0.7729,28025
0.7786,28024
0.784,28027
0.7897,28018
0.7953,28013
0.8007,28021
0.8062,28025
0.8119,28026
0.8173,28025
0.823,28018
0.8287,28019
0.8341,28019
0.8397,28024
0.8451,28026
0.8508,28019
0.8562,28023
0.8619,28025
0.8676,28026
0.873,28038
0.8785,28024
0.8841,28029
0.8896,28029
