Experiment: Mar_4_Turb_expt vial 2, Thu Mar  4 17:36:03 2021
0.0012,28861
0.0063,28866
0.0118,28866
0.0175,28871
0.0229,28874
0.0286,28882
0.034,28881
0.0397,28886
0.0451,28879
0.0508,28888
0.0562,28892
0.0619,28901
0.0673,28881
0.073,28887
0.0786,28889
0.084,28885
0.0897,28892
0.0951,28889
0.1007,28882
0.1063,28880
0.112,28877
0.1174,28877
0.1231,28874
0.1285,28884
0.1341,28884
0.1395,28887
0.1452,28886
0.1506,28890
0.1563,28869
0.162,28893
0.1674,28884
0.1729,28883
0.1786,28888
0.184,28901
0.1897,28900
0.1961,28906
0.2007,28891
0.2064,28896
0.2119,28898
0.2174,28892
0.2228,28893
0.2285,28879
0.234,28880
0.2397,28888
0.2452,28895
0.2507,28886
0.2564,28888
0.2618,28884
0.2675,28891
0.2729,28895
0.2786,28895
0.284,28901
0.2897,28897
0.2951,28901
0.3007,28898
0.3064,28899
0.3131,28890
0.3173,28893
0.3238,28897
0.3301,28886
0.3341,28891
0.3398,28888
0.3451,28886
0.3508,28881
0.3562,28896
0.3619,28887
0.3673,28883
0.373,28893
0.3786,28891
0.384,28891
0.3897,28891
0.3951,28895
0.4008,28893
0.4065,28891
0.4119,28900
0.4173,28896
0.423,28899
0.4284,28901
0.4341,28899
0.4395,28899
0.4452,28896
0.4506,28891
0.4563,28899
0.4619,28898
0.4673,28902
0.473,28891
0.4784,28887
0.4841,28893
0.4896,28894
0.4953,28888
0.5007,28891
0.5063,28894
0.5117,28887
0.5174,28897
0.5231,28879
0.5285,28888
0.5342,28896
0.5396,28900
0.5452,28903
0.5506,28911
0.5563,28897
0.5618,28897
0.5675,28896
0.5729,28896
0.5785,28891
0.5839,28895
0.5896,28898
0.5953,28904
0.6007,28901
0.6064,28895
0.6118,28892
0.6175,28900
0.6229,28895
0.6286,28905
0.6342,28897
0.6396,28902
0.6453,28897
0.6507,28891
0.6564,28893
0.6618,28896
0.6675,28898
0.6729,28898
0.6786,28902
0.684,28894
0.6896,28908
0.6953,28899
0.7007,28899
0.7064,28894
0.7118,28896
0.7175,28904
0.7229,28907
0.7286,28898
0.734,28894
0.7397,28894
0.7451,28902
0.7508,28897
0.7562,28904
0.7619,28898
0.7675,28890
0.7729,28901
0.7786,28903
0.784,28897
0.7897,28892
0.7953,28892
0.8007,28898
0.8062,28903
0.8119,28904
0.8173,28911
0.823,28907
0.8287,28902
0.8341,28904
0.8397,28902
0.8451,28901
0.8508,28897
0.8562,28904
0.8619,28896
0.8676,28904
0.873,28904
0.8785,28901
0.8841,28895
0.8896,28894
0.8952,28898
0.9007,28900
0.9063,28899
0.912,28897
0.9174,28901
0.9231,28898
0.9285,28890
0.9342,28895
0.9396,28894
0.9453,28889
0.9507,28884
0.9564,28898
0.9618,28897
0.9675,28888
