Experiment: Mar_4_Turb_expt vial 3, Thu Mar  4 17:36:03 2021
0.0012,28370
0.0063,28384
0.0118,28379
0.0175,28379
0.0229,28373
0.0286,28385
0.034,28381
0.0397,28381
0.0451,28378
0.0508,28372
0.0562,28377
0.0619,28369
0.0673,28376
0.073,28365
0.0786,28397
0.084,28392
0.0897,28389
0.0951,28384
0.1007,28384
0.1063,28365
0.112,28393
0.1174,28392
0.1231,28391
0.1285,28372
0.1341,28375
0.1395,28362
0.1452,28350
0.1506,28373
0.1563,28380
0.162,28389
0.1674,28382
0.1729,28381
0.1786,28382
0.184,28382
0.1897,28379
0.1961,28380
0.2007,28376
0.2064,28378
0.2119,28378
0.2174,28379
0.2228,28373
0.2285,28387
0.234,28380
0.2397,28381
0.2452,28388
0.2507,28397
0.2564,28396
0.2618,28395
0.2675,28402
0.2729,28408
0.2786,28400
0.284,28393
0.2897,28402
0.2951,28396
0.3007,28402
0.3064,28408
0.3131,28400
0.3173,28403
0.3238,28410
0.3301,28398
0.3341,28408
0.3398,28408
0.3451,28404
0.3508,28390
0.3562,28411
0.3619,28389
0.3673,28401
0.373,28411
0.3786,28405
0.384,28406
0.3897,28409
0.3951,28398
0.4008,28416
0.4065,28408
0.4119,28411
0.4173,28411
0.423,28418
0.4284,28398
0.4341,28411
0.4395,28402
0.4452,28407
0.4506,28393
0.4563,28397
0.4619,28414
0.4673,28407
0.473,28407
0.4784,28403
0.4841,28401
0.4896,28405
0.4953,28408
0.5007,28420
0.5063,28409
0.5117,28414
0.5174,28410
0.5231,28400
0.5285,28411
0.5342,28399
0.5396,28414
0.5452,28407
0.5506,28412
0.5563,28409
0.5618,28407
0.5675,28408
0.5729,28403
0.5785,28411
0.5839,28410
0.5896,28403
0.5953,28410
0.6007,28409
0.6064,28414
0.6118,28413
0.6175,28405
0.6229,28406
0.6286,28405
0.6342,28403
0.6396,28405
0.6453,28406
0.6507,28407
0.6564,28402
0.6618,28411
0.6675,28415
0.6729,28410
0.6786,28411
0.684,28415
0.6896,28415
0.6953,28409
0.7007,28404
0.7064,28402
0.7118,28401
0.7175,28402
0.7229,28415
0.7286,28408
0.734,28420
0.7397,28415
0.7451,28419
0.7508,28417
0.7562,28422
0.7619,28421
0.7675,28423
0.7729,28415
0.7786,28420
0.784,28421
0.7897,28420
0.7953,28415
0.8007,28412
0.8062,28422
0.8119,28419
0.8173,28413
0.823,28409
0.8287,28418
0.8341,28418
0.8397,28418
0.8451,28417
0.8508,28419
0.8562,28421
0.8619,28416
0.8676,28415
0.873,28420
0.8785,28414
0.8841,28407
0.8896,28418
0.8952,28413
0.9007,28415
0.9063,28420
0.912,28412
0.9174,28429
0.9231,28420
0.9285,28413
0.9342,28419
0.9396,28417
0.9453,28421
0.9507,28426
0.9564,28422
0.9618,28428
0.9675,28421
0.9731,28418
0.9785,28422
0.9842,28421
0.9896,28427
0.9953,28412
1.0064,28416
1.0118,28417
1.0174,28419
1.0231,28408
1.0285,28408
1.0342,28417
1.0396,28420
1.0453,28413
1.0507,28416
1.0564,28412
1.0618,28414
1.0675,28413
1.0729,28418
1.0786,28412
1.084,28406
1.0897,28424
1.0951,28427
1.1008,28419
1.1062,28418
1.1119,28424
1.1176,28426
1.123,28422
1.1287,28419
1.1341,28425
1.1398,28417
1.1451,28425
1.1508,28427
1.1563,28420
1.1619,28431
1.1673,28426
1.173,28408
1.1785,28420
1.1841,28422
1.1896,28422
1.1952,28424
1.2007,28430
1.2064,28418
1.212,28403
1.2174,28415
1.2231,28424
1.2287,28425
1.2341,28426
1.2398,28425
1.2452,28422
1.2509,28428
1.2563,28425
1.2619,28417
1.2674,28422
1.2731,28419
1.2785,28425
1.2842,28423
1.2897,28414
1.2951,28433
1.3008,28422
1.3062,28421
1.3119,28424
1.3176,28415
1.323,28423
1.3284,28424
1.3343,28424
1.3396,28421
1.3452,28426
1.3509,28421
1.3563,28425
1.3618,28421
1.3675,28430
1.3729,28422
1.3786,28420
1.384,28419
1.3896,28424
1.3952,28417
1.4007,28420
1.4064,28428
1.4118,28415
1.4175,28420
1.423,28421
1.4287,28419
1.4341,28420
1.4396,28422
1.4453,28422
1.4509,28422
1.4564,28421
1.4618,28423
1.4674,28416
1.473,28424
1.4785,28424
1.4841,28428
1.4898,28429
1.4952,28423
1.5007,28410
1.5064,28421
1.512,28423
1.5173,28420
1.523,28425
1.5284,28415
1.5341,28420
1.5398,28417
1.5451,28418
1.5508,28421
1.5565,28419
1.5619,28428
1.5674,28421
1.5729,28425
1.5784,28427
1.584,28426
1.5897,28421
1.5952,28425
1.6007,28426
1.6064,28431
1.6118,28426
1.6175,28430
1.6229,28417
1.6285,28427
1.6343,28424
1.6397,28438
1.6453,28433
1.6507,28438
1.6564,28436
1.6618,28436
1.6675,28432
1.6729,28442
1.6786,28431
1.6842,28428
1.6896,28421
1.6953,28422
1.7007,28424
1.7063,28431
1.7119,28425
1.7173,28427
1.723,28413
1.7287,28421
1.7341,28417
1.7398,28420
1.7452,28414
1.7508,28417
1.7562,28423
1.7619,28420
1.7676,28416
1.773,28424
1.7785,28430
1.7842,28429
1.7896,28418
1.7953,28428
1.8007,28432
1.8063,28423
1.812,28425
1.8174,28418
1.8231,28424
1.8285,28426
1.8342,28421
1.8396,28426
1.8453,28428
1.8507,28423
1.8563,28418
1.862,28422
1.8674,28419
1.8731,28408
1.8785,28423
1.8842,28411
1.8896,28411
1.8952,28403
1.9007,28412
1.9064,28409
1.9118,28407
1.9175,28405
1.9231,28400
1.9285,28404
1.9342,28393
1.9396,28391
1.9453,28398
1.9507,28404
1.9564,28402
1.9618,28400
1.9675,28406
1.9729,28409
1.9786,28407
1.9842,28402
1.9896,28403
1.9953,28397
2.0007,28397
23.6681,24605
