Experiment: Mar_4_Turb_expt vial 9, Thu Mar  4 17:36:03 2021
0.0012,105
0.0063,101
0.0118,103
0.0175,106
0.0229,103
0.0286,102
0.034,104
0.0397,101
0.0451,101
0.0508,103
0.0562,103
0.0619,103
0.0673,102
0.073,102
0.0786,104
0.084,98
0.0897,100
0.0951,101
0.1007,95
0.1063,98
0.112,99
0.1174,101
0.1231,104
0.1285,103
0.1341,103
0.1395,101
0.1452,104
0.1506,102
0.1563,101
0.162,100
0.1674,100
0.1729,101
0.1786,106
0.184,105
0.1897,101
0.1961,104
0.2007,102
0.2064,104
0.2119,103
0.2174,99
0.2228,99
0.2285,103
0.234,100
0.2397,98
0.2452,102
0.2507,97
0.2564,102
0.2618,105
0.2675,104
0.2729,102
0.2786,103
0.284,102
0.2897,100
0.2951,102
0.3007,101
0.3064,102
0.3131,102
0.3173,102
0.3238,101
0.3301,103
0.3341,101
0.3398,102
0.3451,100
0.3508,100
0.3562,101
0.3619,99
0.3673,103
0.373,104
0.3786,103
0.384,105
0.3897,102
0.3951,99
0.4008,100
0.4065,102
0.4119,103
0.4173,103
0.423,100
0.4284,96
0.4341,102
0.4395,100
0.4452,103
0.4506,99
0.4563,103
0.4619,100
0.4673,99
0.473,104
0.4784,103
0.4841,101
0.4896,102
0.4953,103
0.5007,100
0.5063,101
0.5117,102
0.5174,103
0.5231,100
0.5285,103
0.5342,98
0.5396,102
0.5452,104
0.5506,101
0.5563,103
0.5618,103
0.5675,100
0.5729,101
0.5785,101
0.5839,102
0.5896,101
0.5953,103
0.6007,102
0.6064,101
0.6118,99
0.6175,101
0.6229,102
0.6286,101
0.6342,99
0.6396,100
0.6453,99
0.6507,100
0.6564,102
0.6618,101
0.6675,101
0.6729,101
0.6786,100
0.684,104
0.6896,101
0.6953,99
0.7007,103
0.7064,102
0.7118,101
0.7175,103
0.7229,101
0.7286,99
0.734,97
0.7397,99
0.7451,102
0.7508,100
0.7562,97
0.7619,101
0.7675,106
0.7729,101
0.7786,103
0.784,102
0.7897,101
0.7953,103
0.8007,101
0.8062,100
0.8119,102
0.8173,102
0.823,102
0.8287,99
0.8341,106
0.8397,98
0.8451,99
0.8508,103
0.8562,101
0.8619,102
0.8676,102
0.873,101
0.8785,101
0.8841,102
0.8896,101
0.8952,102
0.9007,101
0.9063,104
0.912,100
0.9174,98
0.9231,102
0.9285,101
0.9342,102
0.9396,104
0.9453,103
0.9507,101
0.9564,101
0.9618,103
0.9675,102
0.9731,100
0.9785,101
0.9842,101
0.9896,101
0.9953,99
1.0064,98
1.0118,94
1.0174,97
1.0231,99
1.0285,100
1.0342,103
1.0396,100
1.0453,99
1.0507,97
1.0564,100
1.0618,103
1.0675,103
1.0729,102
1.0786,98
1.084,104
1.0897,102
1.0951,103
1.1008,104
1.1062,102
1.1119,104
1.1176,101
1.123,102
1.1287,101
1.1341,102
1.1398,101
1.1451,104
1.1508,102
1.1563,103
1.1619,101
1.1673,101
1.173,101
1.1785,102
1.1841,105
1.1896,102
1.1952,102
1.2007,100
1.2064,101
1.212,102
1.2174,105
1.2231,105
1.2287,104
1.2341,103
1.2398,103
1.2452,104
1.2509,105
1.2563,105
1.2619,101
1.2674,104
1.2731,106
1.2785,101
1.2842,106
1.2897,103
1.2951,105
1.3008,103
1.3062,106
1.3119,100
1.3176,104
1.323,104
1.3284,102
1.3343,104
1.3396,102
1.3452,105
1.3509,105
1.3563,103
1.3618,103
1.3675,104
1.3729,106
1.3786,105
1.384,101
1.3896,100
1.3952,101
1.4007,107
1.4064,101
1.4118,102
1.4175,104
1.423,103
1.4287,103
1.4341,104
1.4396,105
1.4453,103
1.4509,102
1.4564,106
1.4618,104
1.4674,106
1.473,103
1.4785,105
1.4841,104
1.4898,102
1.4952,104
1.5007,105
1.5064,104
1.512,103
1.5173,107
1.523,106
1.5284,102
1.5341,105
1.5398,104
1.5451,103
1.5508,104
1.5565,106
1.5619,106
1.5674,102
1.5729,104
1.5784,106
1.584,103
1.5897,103
1.5952,105
1.6007,102
1.6064,104
1.6118,107
1.6175,105
1.6229,102
1.6285,101
1.6343,106
1.6397,105
1.6453,107
1.6507,106
1.6564,105
1.6618,108
1.6675,107
1.6729,106
1.6786,106
1.6842,104
1.6896,103
1.6953,106
1.7007,108
1.7063,102
1.7119,102
1.7173,100
1.723,105
1.7287,102
1.7341,101
1.7398,102
1.7452,104
1.7508,103
1.7562,104
1.7619,104
1.7676,105
1.773,107
1.7785,104
1.7842,103
1.7896,107
1.7953,102
1.8007,100
1.8063,102
1.812,102
1.8174,105
1.8231,103
1.8285,104
1.8342,103
1.8396,107
1.8453,105
1.8507,106
1.8563,106
1.862,106
1.8674,105
1.8731,103
1.8785,104
1.8842,107
1.8896,105
1.8952,103
1.9007,104
1.9064,108
1.9118,102
1.9175,105
1.9231,108
1.9285,109
1.9342,106
1.9396,105
1.9453,106
1.9507,107
1.9564,104
1.9618,102
1.9675,105
1.9729,103
1.9786,103
1.9842,102
1.9896,104
1.9953,101
2.0007,101
23.6681,105
