Experiment: Mar_4_Turb_expt vial 1, Thu Mar  4 17:36:03 2021
0.0012,28823
0.0063,28831
0.0118,28829
0.0175,28823
0.0229,28828
0.0286,28824
0.034,28826
0.0397,28823
0.0451,28823
0.0508,28820
0.0562,28826
0.0619,28765
0.0673,28781
0.073,28782
0.0786,28774
0.084,28781
0.0897,28778
0.0951,28779
0.1007,28774
0.1063,28771
0.112,28775
0.1174,28765
0.1231,28767
0.1285,28746
0.1341,28773
0.1395,28787
0.1452,28768
0.1506,28773
0.1563,28777
0.162,28804
0.1674,28788
0.1729,28789
0.1786,28786
0.184,28799
0.1897,28799
0.1961,28789
0.2007,28783
0.2064,28785
0.2119,28791
0.2174,28788
0.2228,28777
0.2285,28782
0.234,28784
0.2397,28790
0.2452,28780
0.2507,28791
0.2564,28789
0.2618,28796
0.2675,28723
0.2729,28785
0.2786,28797
0.284,28805
0.2897,28799
0.2951,28795
0.3007,28800
0.3064,28791
0.3131,28789
0.3173,28787
0.3238,28789
0.3301,28788
0.3341,28788
0.3398,28789
0.3451,28783
0.3508,28784
0.3562,28798
0.3619,28787
0.3673,28792
0.373,28794
0.3786,28792
0.384,28794
0.3897,28791
0.3951,28792
0.4008,28799
0.4065,28717
0.4119,28796
0.4173,28798
0.423,28793
0.4284,28803
0.4341,28801
0.4395,28794
0.4452,28797
0.4506,28796
0.4563,28791
0.4619,28795
0.4673,28802
0.473,28792
0.4784,28791
0.4841,28793
0.4896,28794
0.4953,28793
0.5007,28796
0.5063,28813
0.5117,28803
0.5174,28803
0.5231,28797
0.5285,28806
0.5342,28809
0.5396,28813
0.5452,28805
0.5506,28804
0.5563,28805
0.5618,28800
0.5675,28805
0.5729,28805
0.5785,28802
0.5839,28802
0.5896,28803
0.5953,28801
0.6007,28804
0.6064,28797
0.6118,28788
0.6175,28804
0.6229,28800
0.6286,28797
0.6342,28795
0.6396,28792
0.6453,28797
0.6507,28791
0.6564,28794
0.6618,28809
0.6675,28803
0.6729,28801
0.6786,28800
0.684,28796
0.6896,28798
0.6953,28801
0.7007,28809
0.7064,28802
0.7118,28803
0.7175,28811
0.7229,28815
0.7286,28798
0.734,28796
0.7397,28804
0.7451,28806
0.7508,28797
0.7562,28804
0.7619,28803
0.7675,28795
0.7729,28805
0.7786,28800
0.784,28795
0.7897,28798
0.7953,28793
0.8007,28795
0.8062,28798
0.8119,28795
0.8173,28800
0.823,28795
0.8287,28796
0.8341,28798
0.8397,28790
0.8451,28790
0.8508,28790
0.8562,28791
0.8619,28791
0.8676,28800
0.873,28800
0.8785,28799
0.8841,28788
0.8896,28797
0.8952,28792
0.9007,28793
0.9063,28793
0.912,28783
0.9174,28797
0.9231,28792
0.9285,28790
0.9342,28795
0.9396,28794
0.9453,28787
0.9507,28786
0.9564,28791
0.9618,28790
0.9675,28781
0.9731,28788
0.9785,28793
0.9842,28792
0.9896,28787
0.9953,28780
1.0064,28779
1.0118,28773
1.0174,28775
1.0231,28777
1.0285,28782
1.0342,28786
1.0396,28784
1.0453,28787
1.0507,28787
1.0564,28788
1.0618,28779
1.0675,28779
1.0729,28783
1.0786,28782
1.084,28777
1.0897,28782
1.0951,28784
1.1008,28781
1.1062,28782
1.1119,28777
1.1176,28787
1.123,28782
1.1287,28777
1.1341,28779
1.1398,28778
1.1451,28785
1.1508,28772
1.1563,28781
1.1619,28787
1.1673,28775
1.173,28775
1.1785,28782
1.1841,28781
1.1896,28779
1.1952,28781
1.2007,28779
1.2064,28777
1.212,28778
1.2174,28772
1.2231,28778
1.2287,28775
1.2341,28782
1.2398,28774
1.2452,28778
1.2509,28783
1.2563,28784
1.2619,28783
1.2674,28787
1.2731,28784
1.2785,28781
1.2842,28784
1.2897,28773
1.2951,28769
1.3008,28774
1.3062,28774
1.3119,28777
1.3176,28769
1.323,28765
1.3284,28770
1.3343,28774
1.3396,28764
1.3452,28770
1.3509,28772
1.3563,28771
1.3618,28763
1.3675,28768
1.3729,28771
1.3786,28760
1.384,28769
1.3896,28766
1.3952,28759
1.4007,28773
1.4064,28768
1.4118,28772
1.4175,28762
1.423,28774
1.4287,28767
1.4341,28769
1.4396,28766
1.4453,28768
1.4509,28772
1.4564,28763
1.4618,28762
1.4674,28754
1.473,28760
