Experiment: Mar_4_Turb_expt vial 12, Thu Mar  4 17:36:03 2021
0.0012,103
0.0063,103
0.0118,100
0.0175,100
0.0229,103
0.0286,102
0.034,103
0.0397,103
0.0451,101
0.0508,101
0.0562,102
0.0619,103
0.0673,103
0.073,102
0.0786,104
0.084,102
0.0897,102
0.0951,99
0.1007,99
0.1063,98
0.112,102
0.1174,103
0.1231,102
0.1285,100
0.1341,105
0.1395,104
0.1452,103
0.1506,101
0.1563,100
0.162,100
0.1674,100
0.1729,102
0.1786,104
0.184,103
0.1897,101
0.1961,105
0.2007,104
0.2064,103
0.2119,104
0.2174,101
0.2228,100
0.2285,102
0.234,100
0.2397,101
0.2452,101
0.2507,100
0.2564,102
0.2618,102
0.2675,105
0.2729,108
0.2786,105
0.284,106
0.2897,101
0.2951,105
0.3007,101
0.3064,102
0.3131,103
0.3173,101
0.3238,101
0.3301,105
0.3341,104
0.3398,103
0.3451,101
0.3508,97
0.3562,100
0.3619,98
0.3673,101
0.373,102
0.3786,101
0.384,103
0.3897,104
0.3951,101
0.4008,98
0.4065,101
0.4119,103
0.4173,103
0.423,100
0.4284,101
0.4341,101
0.4395,101
0.4452,104
0.4506,103
0.4563,102
0.4619,98
0.4673,104
0.473,103
0.4784,105
0.4841,101
0.4896,104
0.4953,103
0.5007,100
0.5063,103
0.5117,102
0.5174,103
0.5231,102
0.5285,103
0.5342,97
0.5396,100
0.5452,102
0.5506,100
0.5563,102
0.5618,102
0.5675,98
0.5729,99
0.5785,103
0.5839,102
0.5896,102
0.5953,100
0.6007,103
0.6064,102
0.6118,102
0.6175,101
0.6229,98
0.6286,101
0.6342,103
0.6396,102
0.6453,100
0.6507,100
0.6564,102
0.6618,98
0.6675,104
0.6729,98
0.6786,99
0.684,101
0.6896,101
0.6953,102
0.7007,103
0.7064,101
0.7118,99
0.7175,99
0.7229,98
0.7286,101
0.734,98
0.7397,101
0.7451,103
0.7508,100
0.7562,100
0.7619,102
0.7675,100
0.7729,103
0.7786,100
0.784,100
0.7897,104
0.7953,100
0.8007,101
0.8062,103
0.8119,99
0.8173,101
0.823,102
0.8287,101
0.8341,102
0.8397,102
0.8451,100
0.8508,100
0.8562,103
0.8619,100
0.8676,102
0.873,102
0.8785,100
0.8841,104
0.8896,99
0.8952,103
0.9007,102
0.9063,103
0.912,103
0.9174,99
0.9231,102
0.9285,103
0.9342,102
0.9396,102
0.9453,100
0.9507,104
0.9564,101
0.9618,104
0.9675,103
0.9731,101
0.9785,99
0.9842,101
0.9896,100
0.9953,100
1.0064,95
1.0118,98
1.0174,96
1.0231,100
1.0285,102
1.0342,104
1.0396,101
1.0453,99
1.0507,98
1.0564,100
1.0618,101
1.0675,103
1.0729,103
1.0786,101
1.084,101
1.0897,102
1.0951,103
1.1008,102
1.1062,102
1.1119,102
1.1176,103
1.123,99
1.1287,103
1.1341,102
1.1398,99
1.1451,104
1.1508,102
1.1563,104
1.1619,103
1.1673,100
1.173,102
1.1785,101
1.1841,104
1.1896,104
1.1952,104
1.2007,98
1.2064,100
1.212,101
1.2174,105
1.2231,106
1.2287,103
1.2341,102
1.2398,101
1.2452,103
1.2509,104
1.2563,106
1.2619,106
1.2674,104
1.2731,101
1.2785,103
1.2842,103
1.2897,102
1.2951,104
1.3008,108
1.3062,103
1.3119,105
1.3176,106
1.323,105
1.3284,102
1.3343,103
1.3396,103
1.3452,103
1.3509,104
1.3563,105
1.3618,103
1.3675,104
1.3729,106
1.3786,104
1.384,104
1.3896,102
1.3952,105
1.4007,106
1.4064,105
1.4118,104
1.4175,104
1.423,103
1.4287,104
1.4341,104
1.4396,105
1.4453,105
1.4509,105
1.4564,106
1.4618,106
1.4674,103
1.473,104
1.4785,102
1.4841,101
1.4898,105
1.4952,105
1.5007,106
1.5064,104
1.512,107
1.5173,106
1.523,105
1.5284,103
1.5341,107
1.5398,102
1.5451,106
1.5508,107
1.5565,105
1.5619,107
1.5674,103
1.5729,106
1.5784,106
1.584,106
1.5897,106
1.5952,103
1.6007,104
1.6064,106
1.6118,108
1.6175,103
1.6229,106
1.6285,101
1.6343,106
1.6397,109
1.6453,104
1.6507,100
1.6564,103
1.6618,106
1.6675,105
1.6729,102
1.6786,106
1.6842,103
1.6896,102
1.6953,104
1.7007,102
1.7063,101
1.7119,101
1.7173,100
1.723,102
1.7287,96
1.7341,98
1.7398,100
1.7452,102
1.7508,103
1.7562,102
1.7619,105
1.7676,106
1.773,104
1.7785,107
1.7842,105
1.7896,107
1.7953,103
1.8007,100
1.8063,103
1.812,103
1.8174,104
1.8231,105
1.8285,106
1.8342,106
1.8396,106
1.8453,106
1.8507,105
1.8563,109
1.862,105
1.8674,103
1.8731,107
1.8785,106
1.8842,106
1.8896,105
1.8952,107
1.9007,105
1.9064,104
1.9118,105
1.9175,105
1.9231,106
1.9285,107
1.9342,106
1.9396,107
1.9453,105
1.9507,104
1.9564,102
1.9618,107
1.9675,106
1.9729,103
1.9786,102
1.9842,108
1.9896,105
1.9953,104
2.0007,100
23.6681,104
