Experiment: Feb_5_Batch_expt_zeroed vial 14, Fri Feb  5 18:54:21 2021
0.0037,0.0
0.0094,0.010176631124116486
0.0147,-0.0012303994070462787
0.0204,0.0027743093931072993
0.026,-0.002395267910494936
0.0314,-0.005140714590626483
0.0371,-0.00040469218069028035
0.0428,0.003061221961125571
0.0481,0.00163662339131454
0.0538,-0.005341567885872478
0.0594,-0.0012915192830826872
0.0648,0.011436663859768603
0.0705,0.0013442749029721757
0.0758,0.0018848751966902277
0.0815,-0.013121484385716697
0.0871,-0.005921100586363304
0.0925,-0.010892845517710859
0.0982,-0.012066848820955878
0.1038,-0.011536702705610802
0.1092,0.00042813985904488483
0.1149,-0.005952327658661494
0.1205,-0.005756820402683327
0.1259,-0.018403659372173364
0.1315,-0.010306345064618139
0.1372,-0.007894606498163315
0.1426,-0.01679965328806199
0.1482,-0.011517630488208974
0.1538,-0.013616256067306653
0.1592,-0.013400035484773754
0.1649,-0.017955391505453777
0.1702,-0.022203129298415725
0.1759,-0.015134894613094363
0.1815,-0.019245933420580452
0.1872,-0.01081006428117337
0.1926,-0.02661752403168005
0.1982,-0.02762643119220254
0.2039,-0.021596784740552044
0.2093,-0.01956848416648682
0.2149,-0.025570633101489104
0.2203,-0.0183024809322041
