Experiment: Mar_23_T2_osmo_expt vial 9, Tue Mar 23 18:19:44 2021
0.0016,0.0
0.0069,-0.0004851831298222642
0.0125,-0.00033267260459213244
0.0179,0.00014324748033955892
0.0235,-9.228857495102716e-06
0.0292,-0.0001709452548620538
0.0348,-0.0004944109066855606
0.0401,-0.00034190063112926605
0.0458,-0.0004944109066855606
0.0514,-0.0010073709526191577
0.057,-0.0003234444675181969
0.0624,-2.7686240874791324e-05
0.068,-0.0006653874672584159
0.0736,0.0004758546204258751
0.0793,0.00013401848370764302
0.0846,-1.8457604453403498e-05
0.0902,0.00031417108014886175
0.0959,0.0003049416127692828
0.1015,0.0002957122559267278
0.1068,-2.7686240874791324e-05
0.1124,0.0
0.1181,0.0004666247928357681
0.1234,-0.0006746146628372474
0.129,-0.00019863008349463307
0.1346,-2.7686240874791324e-05
0.1403,0.0003049416127692828
0.1459,-0.00018940191782046423
0.1512,0.00032340065806513163
0.1569,-0.0001801736416097155
0.1625,-0.00034190063112926605
0.1681,-1.8457604453403498e-05
0.1735,-0.00016171675757747916
0.1791,0.000457395075782574
0.1847,0.00013401848370764302
0.1904,0.00014324748033955892
0.1957,-0.00034190063112926605
0.2013,-0.0001801736416097155
0.207,-0.00034190063112926605
0.2123,-0.00018940191782046423
0.2179,-0.00020785813863177793
0.2236,-0.0001709452548620538
0.2292,-0.0001709452548620538
0.2346,-1.8457604453403498e-05
0.2401,-0.0008179203679623548
0.2457,-0.0001709452548620538
0.2514,-0.0003511285471293757
0.257,0.0004758546204258751
0.2623,-0.0001801736416097155
0.2679,0.0006282970205389038
0.2735,-0.00036958404751952223
0.2792,-0.00019863008349463307
0.2848,-9.228857495102716e-06
0.2901,-0.0003234444675181969
0.2957,-2.7686240874791324e-05
0.3014,-9.228857495102716e-06
0.307,-2.7686240874791324e-05
0.3123,-4.6143182107272196e-05
0.318,-1.8457604453403498e-05
0.3235,-4.6143182107272196e-05
0.3292,-0.0003511285471293757
0.3348,-1.8457604453403498e-05
0.3401,-2.7686240874791324e-05
0.3458,-0.0001801736416097155
0.3513,-0.0001801736416097155
0.357,0.00013401848370764302
0.3623,-0.0001801736416097155
0.368,-9.228857495102716e-06
0.3736,-2.7686240874791324e-05
0.3792,-0.00033267260459213244
0.3848,-0.00033267260459213244
0.3901,-0.0001709452548620538
0.3958,0.0001524765875084988
0.4014,0.000457395075782574
0.407,0.000457395075782574
0.4126,0.00013401848370764302
0.4179,-0.0003511285471293757
0.4236,0.000124789597612307
0.4292,0.0004666247928357681
0.4348,-0.0005220935740545274
0.4401,-0.00034190063112926605
0.4458,0.00014324748033955892
0.4514,-0.00018940191782046423
0.4568,-2.7686240874791324e-05
0.4624,-3.691476675948824e-05
0.468,0.000124789597612307
0.4737,-0.00021708608323212086
0.479,-0.00016171675757747916
0.4846,0.0001524765875084988
0.4903,0.00027725387385169054
0.4959,0.0002957122559267278
0.5012,0.000124789597612307
0.5069,-1.8457604453403498e-05
0.5125,0.0001524765875084988
0.5181,-0.00036035635259290544
0.5234,-0.00018940191782046423
0.5291,0.0003049416127692828
0.5347,-2.7686240874791324e-05
0.5401,-0.0006930687223849485
0.5458,-0.00018940191782046423
0.5514,-2.7686240874791324e-05
0.557,-0.00020785813863177793
0.5623,-0.0001709452548620538
0.568,0.00014324748033955892
0.5736,-0.0003234444675181969
0.5792,0.000457395075782574
0.5846,0.00011556082205377294
0.5902,-0.00034190063112926605
0.5959,-0.00019863008349463307
0.6015,-9.228857495102716e-06
0.6068,-3.691476675948824e-05
0.6125,-0.0006653874672584159
0.6181,-0.00019863008349463307
0.6237,0.00014324748033955892
0.629,-0.00016171675757747916
0.6347,-0.00045749913601167425
0.6403,0.00013401848370764302
0.6457,-0.0006561601611424495
0.6513,-3.691476675948824e-05
0.6569,0.000457395075782574
0.6625,0.00010633215703226284
0.6679,-2.7686240874791324e-05
0.6735,-0.00019863008349463307
0.6791,-0.00018940191782046423
0.6847,-4.6143182107272196e-05
0.6901,0.0001524765875084988
0.6957,-0.0001801736416097155
0.7013,-2.7686240874791324e-05
0.7069,-0.00036035635259290544
0.7125,-0.0005220935740545274
0.7179,-0.00033267260459213244
0.7235,-0.0001801736416097155
0.7291,-0.00036958404751952223
0.7348,-3.691476675948824e-05
0.7401,-0.00033267260459213244
0.7457,-3.691476675948824e-05
0.7514,0.00013401848370764302
0.757,0.00031417108014886175
0.7623,-0.0006838417478796099
0.768,0.0001524765875084988
0.7736,0.00014324748033955892
0.7792,0.000457395075782574
0.7846,-2.7686240874791324e-05
0.7902,-3.691476675948824e-05
0.7958,-0.0001709452548620538
0.8015,-0.00036035635259290544
0.8068,-0.00036035635259290544
0.8124,-0.0005128661288016367
0.8181,-0.0005128661288016367
0.8234,-0.0006653874672584159
0.829,-0.0008179203679623548
0.8347,-0.0006469327444896811
0.8403,0.0
0.8459,0.0004666247928357681
0.8513,-0.00016171675757747916
0.8569,-0.00019863008349463307
0.8625,0.00014324748033955892
0.8679,-0.0006653874672584159
0.8735,-0.00018940191782046423
0.8792,-2.7686240874791324e-05
0.8848,9.22896803190465e-06
0.8902,-0.0005128661288016367
0.8958,-2.7686240874791324e-05
0.9014,-1.8457604453403498e-05
0.9068,-0.00018940191782046423
0.9124,-1.8457604453403498e-05
0.9181,-0.00019863008349463307
0.9237,-0.0005128661288016367
0.929,-0.0005128661288016367
0.9347,-0.0005220935740545274
0.9403,-0.00016171675757747916
0.9459,-1.8457604453403498e-05
0.9513,0.00014324748033955892
0.9569,0.0009423778211702372
0.9625,-0.0001801736416097155
0.9681,0.0003049416127692828
0.9735,0.0
0.9791,-9.228857495102716e-06
0.9847,-0.00018940191782046423
0.9903,-0.00019863008349463307
0.9957,-0.00019863008349463307
1.0013,0.00031417108014886175
1.007,-3.691476675948824e-05
1.0126,-4.6143182107272196e-05
1.0179,-0.00019863008349463307
1.0235,-0.00033267260459213244
1.0292,-0.0001801736416097155
1.0348,9.22896803190465e-06
1.0401,-3.691476675948824e-05
1.0458,-0.00018940191782046423
1.0514,-3.691476675948824e-05
1.057,0.0004850845585528951
1.0626,-0.0001801736416097155
