Experiment: Mar_5_T2_Turb_expt vial 14, Fri Mar  5 18:09:41 2021
0.0046,169
0.0103,169
0.0156,168
0.0213,172
0.0267,171
0.0324,170
0.0378,170
0.0435,169
0.0489,170
0.0546,168
0.0603,166
0.0657,171
0.0714,170
0.0768,171
0.0824,169
0.0878,171
0.0935,173
0.0989,169
0.1046,171
0.11,171
0.1157,170
0.1214,170
0.1268,170
0.1325,172
0.1379,168
0.1436,168
0.149,168
0.1547,169
0.1601,169
0.1658,170
0.1712,167
0.1769,169
0.1823,172
0.1879,169
0.1936,173
0.199,172
0.2047,169
0.2101,171
0.2158,170
0.2212,170
0.2269,171
0.2323,169
0.238,169
0.2434,171
0.2491,170
0.2545,169
0.2602,170
0.2656,167
0.2712,167
0.2769,167
0.2823,170
0.288,168
0.2934,172
0.2991,167
0.3045,169
0.3102,170
0.3156,170
0.3213,169
0.3267,171
0.3324,168
0.3381,170
0.3435,170
0.3491,170
0.3545,171
0.3602,169
0.3656,171
0.3713,171
0.3767,171
0.3824,169
0.3878,172
0.3935,170
0.3989,170
0.4046,170
0.4103,170
0.4157,171
0.4214,168
0.4268,171
0.4324,167
0.4378,172
0.4435,169
0.4489,172
0.4546,171
0.4603,171
0.4657,171
0.4714,171
0.4768,171
0.4825,170
0.4879,173
0.4936,174
0.499,172
0.5046,172
0.51,169
0.5157,171
0.5211,172
0.5268,173
0.5325,172
0.5379,172
0.5436,169
0.549,171
0.5547,170
0.5601,171
0.5657,170
0.5712,173
0.5769,169
0.5823,170
0.588,172
0.5936,169
0.599,171
0.6047,171
0.6101,172
0.6158,167
0.6212,170
0.6269,170
0.6324,171
0.638,169
0.6435,169
0.6491,167
0.6545,169
0.6602,169
0.6656,169
0.6713,168
0.6768,168
0.6825,165
0.6879,169
0.6936,172
0.699,171
0.7047,168
0.7101,168
0.7158,170
0.7212,171
0.7269,169
0.7323,170
0.738,169
0.7434,168
0.7491,168
0.7545,168
0.7602,169
0.7657,170
0.7714,170
0.7768,167
0.7825,170
0.7879,168
0.7936,168
0.799,169
0.8047,171
0.8101,168
0.8157,170
0.8214,170
0.8268,170
0.8325,170
0.8379,170
0.8436,169
0.849,170
0.8547,171
0.8601,170
0.8658,170
0.8712,169
0.8769,170
0.8823,170
0.8879,168
0.8936,170
0.899,169
0.9047,170
0.9101,170
0.9158,172
0.9212,172
0.9269,171
0.9323,170
0.938,168
0.9434,169
0.9491,170
0.9546,169
0.9601,171
0.9658,170
0.9712,171
0.9769,169
