Experiment: Mar_5_T2_Turb_expt vial 13, Fri Mar  5 18:09:41 2021
0.0046,170
0.0103,169
0.0156,170
0.0213,169
0.0267,168
0.0324,170
0.0378,171
0.0435,168
0.0489,171
0.0546,170
0.0603,168
0.0657,172
0.0714,172
0.0768,170
0.0824,170
0.0878,169
0.0935,172
0.0989,170
0.1046,170
0.11,169
0.1157,169
0.1214,169
0.1268,170
0.1325,173
0.1379,168
0.1436,169
0.149,168
0.1547,171
0.1601,171
0.1658,171
0.1712,170
0.1769,170
0.1823,171
0.1879,170
0.1936,170
0.199,173
0.2047,167
0.2101,170
0.2158,170
0.2212,169
0.2269,170
0.2323,169
0.238,169
0.2434,170
0.2491,170
0.2545,168
0.2602,169
0.2656,168
0.2712,166
0.2769,170
0.2823,166
0.288,167
0.2934,169
0.2991,169
0.3045,168
0.3102,168
0.3156,171
0.3213,169
0.3267,168
0.3324,169
0.3381,167
0.3435,169
0.3491,169
0.3545,170
0.3602,168
0.3656,171
0.3713,169
0.3767,171
0.3824,169
0.3878,170
0.3935,168
0.3989,170
0.4046,172
0.4103,172
0.4157,172
0.4214,168
0.4268,171
0.4324,172
0.4378,171
0.4435,171
0.4489,170
0.4546,170
0.4603,169
0.4657,173
0.4714,173
0.4768,173
0.4825,171
0.4879,173
0.4936,173
0.499,174
0.5046,170
0.51,172
0.5157,169
0.5211,172
0.5268,171
0.5325,173
0.5379,173
0.5436,171
0.549,171
0.5547,171
0.5601,170
0.5657,171
0.5712,170
0.5769,172
0.5823,170
0.588,169
0.5936,169
0.599,170
0.6047,174
0.6101,172
0.6158,168
0.6212,169
0.6269,169
0.6324,170
0.638,169
0.6435,170
0.6491,167
0.6545,170
0.6602,170
0.6656,170
0.6713,168
0.6768,170
0.6825,166
0.6879,172
0.6936,171
0.699,172
0.7047,172
0.7101,169
0.7158,171
0.7212,170
0.7269,170
0.7323,170
0.738,170
0.7434,169
0.7491,166
0.7545,169
0.7602,167
0.7657,171
0.7714,168
0.7768,168
0.7825,169
0.7879,170
0.7936,169
0.799,169
0.8047,169
0.8101,168
0.8157,173
0.8214,168
0.8268,171
0.8325,171
0.8379,170
0.8436,168
0.849,170
0.8547,169
0.8601,171
0.8658,170
0.8712,167
0.8769,170
0.8823,170
0.8879,170
0.8936,171
0.899,167
0.9047,170
0.9101,171
0.9158,171
0.9212,172
0.9269,171
0.9323,172
0.938,171
0.9434,170
0.9491,172
0.9546,171
0.9601,171
0.9658,168
0.9712,169
0.9769,171
0.9823,172
0.988,171
0.9934,170
0.9991,167
1.0045,170
1.0102,171
1.0156,168
1.0213,169
1.0267,169
1.0323,169
1.038,171
1.0434,170
1.0489,169
1.0546,168
1.06,169
1.0657,168
1.0711,169
1.0768,169
1.0824,168
1.0878,168
1.0935,168
1.0989,168
1.1045,168
1.1102,169
1.1156,171
1.1213,169
1.1268,170
1.1324,169
1.1381,167
1.1435,169
1.1492,169
1.1546,169
1.1602,171
1.1659,167
1.1713,167
1.177,169
1.1824,170
1.188,172
1.1934,168
1.1991,168
1.2045,169
1.2102,169
1.2158,170
1.2212,171
1.2268,168
1.2325,167
1.2379,167
1.2436,167
1.249,171
1.2546,170
1.2603,168
1.2657,170
1.2714,168
1.2768,170
1.2825,172
1.2879,169
1.2936,170
1.299,170
1.3047,169
1.3101,168
1.3158,169
1.3212,168
1.3269,169
1.3323,168
1.338,168
1.3434,171
1.349,168
1.3547,170
1.3601,168
1.3658,167
1.3714,166
1.3768,167
1.3825,167
1.3879,169
1.3936,169
1.399,171
1.4047,168
1.4104,169
1.4158,169
1.4212,169
1.4269,169
1.4325,169
