Experiment: Mar_5_T2_Turb_expt vial 3, Fri Mar  5 18:09:41 2021
0.0046,53368
0.0103,53367
0.0156,53365
0.0213,53329
0.0267,53339
0.0324,53356
0.0378,53336
0.0435,53360
0.0489,53350
0.0546,53331
0.0603,53323
0.0657,53310
0.0714,53355
0.0768,53326
0.0824,53304
0.0878,53308
0.0935,53305
0.0989,53316
0.1046,53334
0.11,53299
0.1157,53303
0.1214,53293
0.1268,53297
0.1325,53307
0.1379,53265
0.1436,53291
0.149,53286
0.1547,53304
0.1601,53260
0.1658,53270
0.1712,53266
0.1769,53289
0.1823,53252
0.1879,53283
0.1936,53262
0.199,53265
0.2047,53242
0.2101,53233
0.2158,53258
0.2212,53238
0.2269,53200
0.2323,53218
0.238,53249
0.2434,53211
0.2491,53198
0.2545,53217
0.2602,53231
0.2656,53193
0.2712,53211
0.2769,53181
0.2823,53158
0.288,53162
0.2934,53175
0.2991,53189
0.3045,53163
0.3102,53170
0.3156,53177
0.3213,53194
0.3267,53156
0.3324,53156
0.3381,53155
0.3435,53144
0.3491,53150
0.3545,53136
0.3602,53150
0.3656,53106
0.3713,53154
0.3767,53167
0.3824,53113
0.3878,53120
0.3935,53120
0.3989,53121
0.4046,53124
0.4103,53105
0.4157,53082
0.4214,53117
0.4268,53106
0.4324,53079
0.4378,53097
0.4435,53077
0.4489,53082
0.4546,53075
0.4603,53112
0.4657,53094
0.4714,53065
0.4768,53055
0.4825,53088
0.4879,53055
0.4936,53052
0.499,53046
0.5046,53043
0.51,53030
0.5157,53021
0.5211,53033
0.5268,53012
0.5325,53004
0.5379,53026
0.5436,53024
0.549,53026
0.5547,53022
0.5601,53014
0.5657,53015
0.5712,53010
0.5769,53014
0.5823,52961
0.588,52975
0.5936,52974
0.599,52949
0.6047,52981
0.6101,52954
0.6158,52943
0.6212,52979
0.6269,52962
0.6324,52951
0.638,52939
0.6435,52936
0.6491,52922
0.6545,52924
0.6602,52904
0.6656,52934
0.6713,52922
0.6768,52892
0.6825,52902
0.6879,52897
0.6936,52909
0.699,52896
0.7047,52903
0.7101,52860
0.7158,52899
0.7212,52884
0.7269,52864
0.7323,52869
