Experiment: Feb_26_Turb_expt vial 6, Fri Feb 26 16:54:25 2021
0.0055,1607
0.0111,1604
0.0168,1604
0.0221,1607
0.0277,1606
0.0334,1603
0.0387,1605
0.0444,1611
0.05,1607
0.0556,1604
0.061,1607
0.0666,1611
0.0723,1606
0.0776,1604
0.0833,1607
0.0889,1609
0.0945,1604
0.0999,1605
0.1055,1606
0.1111,1609
0.1168,1604
0.1221,1606
0.1278,1609
0.1334,1606
0.1387,1604
0.1444,1608
0.15,1606
0.1556,1605
0.161,1608
0.1666,1606
0.1723,1605
0.1776,1607
0.1833,1609
0.1889,1604
0.1945,1604
0.1999,1609
0.2055,1606
0.2111,1604
0.2167,1613
0.2221,1609
0.2277,1604
0.2334,1604
0.239,1606
0.2443,1607
0.2499,1605
0.2556,1605
0.2612,1610
0.2665,1605
0.2722,1603
0.2778,1605
0.2834,1608
0.2888,1605
0.2944,1604
0.3,1608
0.3057,1609
0.311,1604
0.3166,1608
0.3223,1608
0.3279,1604
0.3332,1602
0.3389,1607
0.3445,1607
0.3499,1605
0.3555,1606
0.3611,1609
0.3668,1603
0.3724,1605
0.3777,1611
0.3834,1606
0.389,1603
0.3943,1605
0.4,1610
0.4056,1605
0.411,1604
0.4166,1608
0.4222,1609
0.4279,1605
0.4333,1606
0.4389,1611
0.4445,1605
0.4499,1602
0.4555,1605
0.4612,1610
0.4668,1604
0.4722,1605
0.4778,1610
0.4834,1607
0.4888,1604
0.4944,1605
0.5,1609
0.5057,1606
0.511,1604
0.5166,1607
0.5223,1608
0.5279,1603
0.5332,1607
0.5389,1609
0.5445,1604
0.5501,1605
0.5555,1609
0.5611,1606
0.5668,1602
0.5724,1607
0.5777,1606
0.5834,1606
0.589,1607
0.5943,1607
0.5999,1605
0.6056,1606
0.6112,1608
0.6166,1609
0.6222,1603
0.6278,1605
0.6335,1608
0.6388,1605
0.6444,1604
0.6501,1609
0.6557,1607
0.6611,1602
0.6667,1605
0.6723,1609
0.6777,1604
0.6833,1603
0.6889,1608
0.6946,1606
0.6999,1606
