Experiment: Feb_26_Turb_expt vial 0, Fri Feb 26 16:54:25 2021
0.0055,1636
0.0111,1634
0.0168,1632
0.0221,1634
0.0277,1635
0.0334,1635
0.0387,1630
0.0444,1641
0.05,1636
0.0556,1635
0.061,1634
0.0666,1631
0.0723,1637
0.0776,1635
0.0833,1632
0.0889,1637
0.0945,1631
0.0999,1638
0.1055,1634
0.1111,1630
0.1168,1638
0.1221,1633
0.1278,1633
0.1334,1636
0.1387,1634
0.1444,1632
0.15,1638
0.1556,1631
0.161,1633
0.1666,1639
0.1723,1632
0.1776,1635
0.1833,1637
0.1889,1631
0.1945,1635
0.1999,1637
0.2055,1631
0.2111,1637
0.2167,1637
0.2221,1631
0.2277,1633
0.2334,1637
0.239,1630
0.2443,1633
0.2499,1639
0.2556,1631
0.2612,1635
0.2665,1635
0.2722,1633
0.2778,1636
0.2834,1634
0.2888,1631
0.2944,1635
0.3,1634
0.3057,1632
0.311,1637
0.3166,1633
0.3223,1636
0.3279,1635
0.3332,1630
0.3389,1634
0.3445,1638
0.3499,1632
0.3555,1636
0.3611,1636
0.3668,1630
0.3724,1635
0.3777,1636
0.3834,1631
0.389,1631
0.3943,1638
0.4,1631
0.4056,1632
0.411,1636
0.4166,1633
0.4222,1634
0.4279,1636
0.4333,1631
0.4389,1637
0.4445,1636
0.4499,1632
0.4555,1634
0.4612,1635
0.4668,1632
0.4722,1636
0.4778,1632
0.4834,1635
0.4888,1637
0.4944,1632
0.5,1638
0.5057,1636
0.511,1631
0.5166,1638
0.5223,1633
0.5279,1633
0.5332,1636
0.5389,1634
0.5445,1631
0.5501,1636
0.5555,1632
0.5611,1636
0.5668,1638
0.5724,1630
0.5777,1636
0.5834,1634
0.589,1634
0.5943,1638
0.5999,1631
0.6056,1631
0.6112,1636
0.6166,1632
0.6222,1633
0.6278,1637
0.6335,1632
0.6388,1632
0.6444,1637
0.6501,1632
0.6557,1637
0.6611,1634
0.6667,1634
0.6723,1637
0.6777,1632
0.6833,1636
0.6889,1638
0.6946,1631
0.6999,1634
0.7055,1635
0.7112,1633
0.7168,1638
0.7222,1634
0.7278,1631
0.7334,1636
0.7388,1634
0.7444,1631
0.7499,1636
0.7555,1632
0.7611,1633
0.7668,1636
0.7721,1632
0.7777,1634
0.7833,1637
0.7889,1632
0.7946,1634
0.7999,1637
0.8055,1632
0.8111,1634
0.8167,1636
0.8224,1629
0.8277,1637
0.8333,1637
0.8389,1630
