Experiment: Mar_29_Phage_osmo_expt vial 12, Mon Mar 29 18:22:56 2021
0.0053,102
0.0085,102
0.0141,101
0.0197,99
0.0251,102
0.0307,101
0.0363,100
0.0419,101
0.0473,102
0.053,102
0.0586,99
0.064,99
0.0696,101
0.0752,100
0.0808,99
0.0862,103
0.0918,106
0.0974,100
0.103,101
0.1084,103
0.114,103
0.1197,98
0.1251,99
0.1308,102
0.1361,101
0.1418,103
0.1474,101
0.1531,102
0.1584,103
0.164,100
0.1697,101
0.175,104
0.1807,101
0.1863,101
0.192,101
0.1973,104
0.203,101
0.2086,99
0.214,102
0.2196,101
0.2253,101
0.2309,104
0.2362,102
0.2419,99
0.2475,100
0.2529,101
0.2585,101
0.2641,101
0.2695,100
0.2751,102
0.2808,102
0.2864,106
0.2917,102
0.2974,101
0.303,106
0.3084,102
0.314,103
0.3197,100
0.3253,101
0.3307,100
0.3363,100
0.342,100
0.3473,100
0.3529,101
0.3586,100
0.3642,101
0.3696,101
0.3752,104
0.3808,101
0.3862,103
0.3918,101
0.3975,100
0.4031,104
0.4085,100
0.4141,103
0.4197,103
0.4251,100
0.4307,104
0.4364,100
0.4417,99
0.4474,102
0.453,104
0.4586,101
0.464,102
0.4697,103
0.4753,104
0.4807,98
0.4863,99
0.4919,99
0.4973,101
0.5029,102
0.5086,103
0.5139,98
0.5196,97
0.5252,102
0.5307,100
0.5363,101
0.5419,102
0.5476,100
0.5529,104
0.5586,100
0.5642,99
0.5696,102
0.5752,102
0.5808,101
0.5865,103
0.5918,105
0.5975,101
0.6028,102
0.6085,99
0.6141,102
0.6197,101
0.6251,97
0.6308,101
0.6364,100
0.6418,101
0.6474,99
0.653,100
0.6586,102
0.664,100
0.6696,104
0.6753,102
0.6809,101
0.6863,104
0.6919,101
0.6975,101
0.7029,101
0.7085,101
0.7142,102
0.7198,101
0.7252,101
0.7308,99
0.7364,93
0.7418,102
0.7473,104
0.7529,101
0.7586,101
0.7642,103
0.7696,101
0.7751,104
0.7807,100
0.7864,104
0.792,100
0.7974,99
0.8029,103
0.8085,101
0.8142,101
0.8195,103
0.8252,103
0.8307,102
0.8363,102
0.842,102
0.8473,102
0.853,103
0.8585,104
0.8642,102
0.8695,103
0.8752,102
0.8808,103
0.8863,102
0.892,103
0.8973,103
0.903,100
0.9086,101
0.9141,102
0.9198,100
0.9251,103
0.9308,104
0.9364,99
0.9418,99
0.9474,101
0.9531,105
0.9585,101
0.9641,102
0.9697,103
0.9754,103
0.9807,100
0.9863,101
0.992,100
0.9973,106
1.003,102
1.0086,100
1.014,105
1.0196,105
1.0253,99
1.0306,100
1.0363,100
1.0419,106
1.0475,105
1.0529,102
1.0586,102
1.0642,100
1.0695,101
1.0752,99
1.0808,103
1.0862,100
1.0918,102
1.0975,104
1.1031,102
1.1085,100
1.1141,101
1.1197,102
1.1251,102
1.1307,99
1.1363,96
1.142,99
1.1474,102
1.153,102
1.1586,98
1.164,95
1.1696,98
1.1753,101
1.1809,98
1.1863,101
1.1919,102
1.1975,100
1.2029,102
1.2085,102
1.2141,100
1.2198,101
1.2251,104
1.2308,101
1.2364,101
1.2418,98
1.2474,101
1.253,104
1.2584,100
1.264,104
1.2697,100
1.2753,100
1.2807,102
