Experiment: Mar_29_Phage_osmo_expt vial 0, Mon Mar 29 18:22:56 2021
0.0053,103
0.0085,101
0.0141,100
0.0197,100
0.0251,103
0.0307,100
0.0363,103
0.0419,105
0.0473,102
0.053,98
0.0586,98
0.064,101
0.0696,99
0.0752,102
0.0808,103
0.0862,103
0.0918,99
0.0974,99
0.103,103
0.1084,102
0.114,102
0.1197,100
0.1251,98
0.1308,103
0.1361,99
0.1418,101
0.1474,102
0.1531,101
0.1584,100
0.164,102
0.1697,101
0.175,103
0.1807,103
0.1863,99
0.192,100
0.1973,100
0.203,102
0.2086,100
0.214,103
0.2196,101
0.2253,105
0.2309,106
0.2362,100
0.2419,101
0.2475,102
0.2529,103
0.2585,101
0.2641,103
0.2695,100
0.2751,104
0.2808,103
0.2864,101
0.2917,103
0.2974,104
0.303,107
0.3084,102
0.314,101
0.3197,102
0.3253,104
0.3307,101
0.3363,99
0.342,99
0.3473,103
0.3529,97
0.3586,97
0.3642,101
0.3696,104
0.3752,106
0.3808,101
0.3862,102
0.3918,100
0.3975,102
0.4031,100
0.4085,100
0.4141,103
0.4197,100
0.4251,102
0.4307,102
0.4364,100
0.4417,99
0.4474,103
0.453,105
0.4586,105
0.464,99
0.4697,100
0.4753,101
0.4807,96
0.4863,99
0.4919,99
0.4973,101
0.5029,99
0.5086,100
0.5139,102
0.5196,98
0.5252,101
0.5307,101
0.5363,100
0.5419,100
0.5476,97
0.5529,102
0.5586,102
0.5642,102
0.5696,104
0.5752,104
0.5808,99
0.5865,101
0.5918,103
0.5975,99
0.6028,100
0.6085,100
0.6141,102
0.6197,104
0.6251,100
0.6308,101
0.6364,101
0.6418,103
0.6474,99
0.653,103
0.6586,102
0.664,100
0.6696,100
0.6753,102
0.6809,102
0.6863,100
0.6919,101
0.6975,100
0.7029,101
0.7085,104
0.7142,103
0.7198,100
0.7252,98
0.7308,97
0.7364,94
0.7418,102
0.7473,102
0.7529,103
0.7586,99
0.7642,100
0.7696,102
0.7751,101
0.7807,103
0.7864,103
0.792,99
0.7974,103
0.8029,104
0.8085,103
0.8142,103
0.8195,104
0.8252,101
0.8307,101
0.8363,103
0.842,101
0.8473,104
0.853,104
0.8585,105
0.8642,103
0.8695,101
0.8752,103
0.8808,104
0.8863,103
0.892,100
0.8973,103
0.903,101
0.9086,100
0.9141,103
0.9198,101
0.9251,102
0.9308,101
0.9364,105
0.9418,102
0.9474,104
0.9531,107
0.9585,100
0.9641,101
0.9697,102
0.9754,101
0.9807,100
0.9863,102
0.992,102
0.9973,105
1.003,99
1.0086,102
1.014,99
1.0196,103
1.0253,96
1.0306,99
1.0363,100
1.0419,102
1.0475,101
1.0529,103
1.0586,103
1.0642,101
1.0695,104
1.0752,103
1.0808,106
1.0862,101
1.0918,101
1.0975,101
1.1031,105
1.1085,102
1.1141,102
1.1197,104
1.1251,104
1.1307,100
1.1363,98
1.142,102
1.1474,100
1.153,105
1.1586,95
1.164,96
1.1696,99
1.1753,98
1.1809,102
1.1863,99
1.1919,102
1.1975,104
1.2029,102
1.2085,100
1.2141,100
1.2198,100
1.2251,100
1.2308,103
1.2364,101
1.2418,100
1.2474,102
1.253,104
1.2584,102
1.264,101
1.2697,102
1.2753,100
1.2807,100
1.2863,105
1.2919,99
1.2973,100
1.3029,101
1.3086,97
1.3142,99
1.3196,99
1.3252,95
1.3308,101
1.3362,99
1.3418,104
1.3475,95
1.3531,98
1.3585,100
1.3641,101
1.3697,101
1.3751,98
1.3807,101
1.3864,97
1.392,101
1.3974,101
1.403,102
1.4086,97
1.4143,101
1.4196,102
1.4253,101
1.4306,96
1.4363,104
1.4419,100
1.4476,102
1.4529,102
1.4586,100
1.4643,99
1.4696,100
1.4752,103
1.4809,103
1.4862,106
1.4919,102
1.4975,101
1.5029,98
1.5085,101
1.5141,104
1.5198,104
1.5251,103
1.5308,102
1.5364,102
1.542,107
1.5474,102
1.553,103
1.5586,102
1.564,104
1.5697,100
1.5753,105
1.5807,100
1.5863,99
1.5919,99
1.5976,99
1.603,102
1.6086,106
1.614,101
1.6196,101
1.6253,101
1.6309,101
1.6363,100
1.6419,100
1.6475,102
1.6529,100
1.6585,100
1.6642,102
1.6698,102
1.6752,103
1.6808,100
1.6864,103
1.6918,96
1.6974,102
1.7031,103
1.7084,100
1.7141,99
1.7197,102
1.7253,99
1.7307,101
1.7363,101
1.742,103
1.7473,101
1.7529,101
1.7586,102
1.7642,100
1.7696,98
1.7752,101
1.7809,103
1.7862,101
1.7919,102
1.7975,96
1.8031,98
1.8085,98
1.8141,105
1.8198,102
1.8251,101
1.8308,101
1.8364,99
1.842,97
1.8474,101
1.8531,101
1.8584,105
1.8641,101
1.8697,101
1.8753,103
1.8807,100
1.8863,102
1.892,100
1.8976,103
1.9029,102
1.9086,102
1.9142,103
1.9196,99
1.9252,98
1.9308,102
1.9365,102
1.9418,104
1.9475,102
1.9531,101
1.9585,101
1.9641,105
1.9698,99
1.9754,99
1.9807,102
1.9864,98
1.9918,99
1.9974,101
2.0031,100
2.0085,102
2.0141,98
2.0197,100
2.0253,98
2.0307,105
2.0364,101
2.042,102
2.0474,100
2.053,102
2.0586,100
2.064,102
2.0696,100
2.0753,103
2.0807,101
2.0863,104
2.0919,102
2.0976,101
2.103,101
2.1086,100
2.1142,105
2.1196,102
2.1252,101
2.1309,101
2.1362,101
2.1419,104
2.1475,102
2.1529,104
2.1585,101
2.1642,104
2.1698,103
2.1751,102
2.1808,102
2.1864,101
2.1921,104
2.1974,103
2.2031,100
2.2087,102
2.2141,104
2.2197,102
2.2253,103
2.2307,105
2.2363,105
2.242,106
2.2473,101
2.253,102
2.2586,102
2.2642,103
2.2696,105
2.2753,104
2.2809,103
2.2863,102
2.2919,101
2.2974,102
2.303,99
2.3087,99
2.314,102
2.3197,100
2.3252,101
2.3308,99
