Experiment: June_23_negative_cntrl_expt vial 12, Wed Jun 23 11:25:37 2021
0.0044,0.0
0.0101,-0.0023763865566888143
0.0157,-0.0036350584730513447
0.0211,-0.004114209056087503
0.0268,-0.0021165336219652886
0.0324,-0.003794775131797934
0.0378,-0.0046935182195380065
0.0435,-0.002795938286034527
0.0489,-0.005113115693552217
0.0545,-0.0018972905345755464
0.0602,-0.003794775131797934
0.0656,-0.004753079331859311
0.0713,-0.0043740721705987085
0.0766,-0.003215495591488704
0.0823,-0.003215495591488704
0.0879,-0.005432574271672763
0.0933,-0.00501296507754212
0.099,-0.00427392632163226
0.1046,-0.003794775131797934
0.11,-0.0043740721705987085
0.1157,-0.005272844881480054
0.1213,-0.003794775131797934
0.1267,-0.003954491992811171
0.1324,-0.0043740721705987085
0.1377,-0.00427392632163226
0.1434,-0.0033752063901761886
0.149,-0.004853241547406739
0.1546,-0.005272844881480054
0.16,-0.002636233549672795
0.1656,-0.003215495591488704
0.1713,-0.005272844881480054
0.1766,-0.005113115693552217
0.1822,-0.006112068277953853
0.1879,-0.005692453791661833
0.1935,-0.005852189041913647
0.1989,-0.003954491992811171
0.2045,-0.003954491992811171
0.2099,-0.005852189041913647
0.2156,-0.004214349449526367
0.2213,-0.008009981169024627
0.2266,-0.006271809388266547
0.2323,-0.005432574271672763
0.238,-0.0046935182195380065
0.2434,-0.004533795093935922
0.249,-0.004054626930720673
0.2544,-0.006531688340352559
0.2601,-0.007270819841984633
0.2657,-0.007270819841984633
0.2711,-0.004114209056087503
0.2768,-0.005113115693552217
0.2821,-0.006011924494432108
0.2878,-0.0036350584730513447
0.2934,-0.0033752063901761886
0.2991,-0.004114209056087503
0.3044,-0.005113115693552217
0.31,-0.004214349449526367
0.3157,-0.004953386707891028
0.3213,-0.005692453791661833
0.3267,-0.0046935182195380065
0.3323,-0.0046935182195380065
0.3379,-0.003215495591488704
0.3433,-0.0038543399998332006
0.3489,-0.006431550700842337
0.3546,-0.005372983897952821
0.3602,-0.005213249254499175
0.3655,-0.005372983897952821
0.3712,-0.0046935182195380065
0.3768,-0.006851182483361029
0.3822,-0.006112068277953853
0.3879,-0.0055327187436748915
0.3935,-0.005272844881480054
0.3989,-0.005692453791661833
0.4045,-0.006751033932795636
0.4102,-0.004114209056087503
0.4155,-0.0046935182195380065
0.4212,-0.0035349173911285448
0.4268,-0.003794775131797934
0.4322,-0.004533795093935922
0.4379,-0.004533795093935922
0.4433,-0.006011924494432108
0.4489,-0.001477761961519164
0.4546,-0.002636233549672795
0.4602,-0.003954491992811171
0.4656,-0.006271809388266547
0.4711,-0.004633929343363263
0.4768,-0.003794775131797934
0.4822,-0.004054626930720673
0.4878,-0.003475342016569627
0.4934,-0.0021571205541786043
0.4989,-0.002056989006348431
0.5046,-0.004793657924492933
0.5102,-0.004853241547406739
0.5156,-0.003475342016569627
0.5212,-0.0043740721705987085
0.5266,-0.006112068277953853
0.5323,-0.004214349449526367
0.5379,-0.004533795093935922
0.5435,-0.005113115693552217
0.5489,-0.0043740721705987085
0.5544,-0.004953386707891028
0.5601,-0.008329500370393816
0.5657,-0.004953386707891028
0.5713,-0.005952327369907806
0.5767,-0.005692453791661833
0.5823,-0.0046935182195380065
0.5879,-0.004214349449526367
0.5935,-0.0055327187436748915
0.5989,-0.005113115693552217
0.6045,-0.0036350584730513447
0.6101,-0.0055327187436748915
0.6157,-0.003794775131797934
0.6213,-0.0070705179738101975
0.6267,-0.004633929343363263
0.6323,-0.003954491992811171
0.6379,-0.004853241547406739
0.6435,-0.004793657924492933
0.6488,-0.004793657924492933
0.6545,-0.004633929343363263
0.6601,-0.0055327187436748915
0.6657,-0.004633929343363263
0.6713,-0.004054626930720673
0.6767,-0.004953386707891028
0.6823,-0.002636233549672795
0.6879,-0.002056989006348431
0.6935,-0.0076904627767167
0.6989,-0.004953386707891028
0.7045,-0.004054626930720673
0.7101,-0.004793657924492933
0.7157,-0.0036350584730513447
0.7211,-0.0055327187436748915
0.7267,-0.0036350584730513447
0.7324,-0.0016374545732311674
0.7377,-0.004953386707891028
0.7434,-0.005372983897952821
0.749,-0.004214349449526367
0.7546,-0.003954491992811171
0.76,-0.0033156257623563334
0.7656,-0.004633929343363263
0.7712,-0.004214349449526367
0.7768,-0.004853241547406739
0.7822,-0.004054626930720673
0.7878,-0.005113115693552217
0.7935,-0.005692453791661833
0.7991,-0.002476529015574158
0.8044,-0.0028960746009083493
0.8101,-0.003475342016569627
0.8157,-0.0043740721705987085
0.8211,-0.005213249254499175
0.8267,-0.004114209056087503
0.8323,-0.004114209056087503
0.838,-0.005372983897952821
0.8433,-0.0043740721705987085
0.8489,-0.004533795093935922
0.8546,-0.0036350584730513447
0.8602,-0.0033752063901761886
0.8655,-0.004533795093935922
0.8712,-0.003794775131797934
0.8768,-0.003954491992811171
0.8824,-0.004793657924492933
0.8878,-0.004953386707891028
0.8934,-0.004214349449526367
0.899,-0.006531688340352559
0.9046,-0.003794775131797934
0.91,-0.0036350584730513447
0.9156,-0.0036350584730513447
0.9212,-0.0046935182195380065
0.9266,-0.006951313978857954
0.9322,-0.005692453791661833
0.9379,-0.004214349449526367
0.9435,-0.006112068277953853
0.9491,-0.005213249254499175
0.9545,-0.005792586664126631
0.9601,-0.004953386707891028
0.9657,-0.004474200964498465
0.9711,-0.004793657924492933
0.9767,-0.004633929343363263
0.9823,-0.003794775131797934
0.988,-0.003475342016569627
0.9933,-0.004953386707891028
0.9989,-0.004633929343363263
1.0046,-0.003155909710406135
1.01,-0.003155909710406135
1.0156,-0.002476529015574158
1.0213,-0.003894904614181627
1.0266,-0.004214349449526367
1.0323,-0.004214349449526367
1.0379,-0.004214349449526367
1.0433,-0.0046935182195380065
1.0489,-0.0043740721705987085
1.0544,-0.004114209056087503
1.0601,-0.005372983897952821
1.0655,-0.003894904614181627
1.0712,-0.008009981169024627
1.0766,-0.005372983897952821
1.0822,-0.004793657924492933
1.0879,-0.0043740721705987085
1.0933,-0.003794775131797934
1.099,-0.004633929343363263
1.1044,-0.006212195006408905
1.1101,-0.004953386707891028
1.1158,-0.004633929343363263
1.1211,-0.004054626930720673
1.1268,-0.0050535148133104
1.1322,-0.006951313978857954
1.1379,-0.004633929343363263
1.1435,-0.006212195006408905
1.1489,-0.004054626930720673
1.1545,-0.0033156257623563334
1.1602,-0.006851182483361029
1.1656,-0.0036350584730513447
1.1712,-0.005952327369907806
1.1769,-0.005113115693552217
1.1822,-0.0033752063901761886
1.1879,-0.003794775131797934
1.1935,-0.0036350584730513447
1.1989,-0.0036350584730513447
1.2046,-0.0036350584730513447
1.21,-0.004793657924492933
1.2157,-0.004533795093935922
1.2211,-0.004793657924492933
1.2268,-0.004214349449526367
1.2325,-0.002636233549672795
1.2379,-0.0036350584730513447
1.2436,-0.005372983897952821
1.249,-0.006851182483361029
1.2546,-0.008009981169024627
1.2601,-0.003215495591488704
1.2658,-0.005272844881480054
1.2712,-0.005213249254499175
1.2768,-0.003794775131797934
1.2823,-0.007010929858262571
1.2879,-0.004533795093935922
1.2934,-0.005113115693552217
1.299,-0.004953386707891028
1.3044,-0.006271809388266547
1.3102,-0.0046935182195380065
1.3156,-0.003954491992811171
1.3213,-0.004953386707891028
1.3267,-0.0036350584730513447
1.3324,-0.0043740721705987085
1.3378,-0.002056989006348431
1.3435,-0.007010929858262571
1.3489,-0.003475342016569627
1.3546,-0.004054626930720673
1.36,-0.005372983897952821
1.3657,-0.006112068277953853
1.3711,-0.005792586664126631
1.3768,-0.005792586664126631
1.3823,-0.0055327187436748915
1.388,-0.006271809388266547
1.3934,-0.0035349173911285448
1.3991,-0.004533795093935922
1.4045,-0.004533795093935922
1.4101,-0.006271809388266547
1.4155,-0.005113115693552217
1.4212,-0.002636233549672795
1.4266,-0.004054626930720673
1.4323,-0.003055784995066091
1.438,-0.004953386707891028
1.4434,-0.006271809388266547
1.4491,-0.003055784995066091
1.4545,-0.004793657924492933
1.4602,-0.004054626930720673
1.4656,-0.004893780574386497
1.4713,-0.004953386707891028
1.4767,-0.006791561350693698
1.4824,-0.005372983897952821
1.4878,-0.006851182483361029
1.4935,-0.005213249254499175
1.4989,-0.003475342016569627
1.5046,-0.0036350584730513447
1.51,-0.007010929858262571
1.5157,-0.003894904614181627
1.5211,-0.003475342016569627
1.5268,-0.0023168246837439455
1.5322,-0.0055327187436748915
1.5379,-0.004853241547406739
1.5433,-0.0023168246837439455
1.549,-0.004214349449526367
1.5547,-0.003475342016569627
1.5601,-0.004793657924492933
1.5658,-0.004114209056087503
1.5712,-0.005213249254499175
1.5769,-0.005792586664126631
1.5823,-0.0066914353107243585
1.5879,-0.00563284616061388
1.5933,-0.0066914353107243585
1.5991,-0.004474200964498465
1.6045,-0.004054626930720673
1.6102,-0.005213249254499175
1.6156,-0.004054626930720673
1.6213,-0.005952327369907806
1.6267,-0.004633929343363263
