Experiment: Mar_9_turb2_expt vial 0, Tue Mar  9 17:40:33 2021
0.0017,0.0
0.0069,0.00515560189097819
0.0125,-0.0023734698313129243
0.0179,0.005756840068015023
0.0236,0.005569286456529099
0.029,-0.0022047474968029945
0.0347,0.005090721739899884
0.0401,0.001630675003107207
0.0458,-0.007165851603648576
0.0515,0.0034220581685184825
0.0569,0.0028980824241529035
0.0625,-0.0011447135622173477
0.0679,-0.0008074992745443765
0.0736,0.0036937537673296106
0.079,0.003027728686704201
0.0847,0.007069717092393901
0.0901,-0.0033301019031064527
0.0958,0.004172303159261759
0.1012,0.007153722329558576
0.1069,0.0076323796085446816
0.1125,0.001630675003107207
0.1179,0.006215993854532975
0.1236,0.007089333868357528
0.129,-0.001557704626907075
0.1347,0.009340185513475596
0.1401,0.005608364272462474
0.1458,0.0007119695805775095
0.1512,-0.0031237721745638325
0.1569,0.0034414071183910266
0.1623,0.0045668740867848
0.1679,0.00765204593879254
0.1736,0.00611252184588551
0.179,0.008945260992859971
0.1847,-0.00032915183684334437
0.1901,-0.003517660752827112
0.1958,-0.007813139241635625
0.2012,-0.0023265913003864824
0.2069,-0.005937397086167806
0.2123,-0.009162530965971527
0.218,-0.007746860759024088
