Experiment: Mar_9_turb2_expt vial 9, Tue Mar  9 17:40:33 2021
0.0017,0.0
0.0069,-9.227752126861333e-06
0.0125,-0.00018016782876728588
0.0179,0.0001432460889698728
0.0236,-0.0001986220599158317
0.029,-4.6137655266287325e-05
0.0347,0.0001524740907706823
0.0401,0.00032339345385290486
0.0458,-9.227752126861333e-06
0.0515,-0.0003326642950117753
0.0569,0.0001432460889698728
0.0625,-0.0006745969383085137
0.0679,0.00030493661929353877
0.0736,0.0001524740907706823
0.079,0.00048507375223461047
0.0847,9.227862663774289e-06
0.0901,0.0
0.0958,-9.227752126861333e-06
0.1012,-1.8455393717031754e-05
0.1069,0.00031416498130487636
0.1125,0.0001524740907706823
0.1179,0.0009792789571269056
0.1236,0.00032339345385290486
0.129,0.00030493661929353877
0.1347,0.0001709304259824851
0.1401,0.0
0.1458,0.0001432460889698728
0.1512,-0.0003326642950117753
0.1569,-0.0008086753009899361
0.1623,-0.00032343726330619216
0.1679,-0.0006653708480977016
0.1736,-0.0001524856530182861
0.179,-0.0004851723235042016
0.1847,-0.0001986220599158317
0.1901,0.0004666161972539662
0.1958,0.00032339345385290486
0.2012,0.00013401819770608725
0.2069,-0.00035111802681275783
0.2123,-0.0004943989949991456
0.218,0.00029570836781911414
