Experiment: Mar_25_Phage_osmo_expt vial 2, Thu Mar 25 17:24:46 2021
0.0026,0.0
0.0083,-0.004000951897789706
0.0137,-0.0009966465433266514
0.0194,-0.0013287505318682058
0.0247,-0.003672829984023185
0.0304,-0.005352768403442898
0.036,-0.005676135529744553
0.0414,0.0023416050227058616
0.0471,-0.002004316782318938
0.0528,-0.005344026543457003
0.0581,-0.008686498266539555
0.0638,1.0450888438651162e-05
0.0694,-0.003003666487214174
0.0748,-0.004001573584614837
0.0804,-0.00835177759051886
0.0861,-0.005335111144306293
0.0917,-0.0026662170140883124
0.097,-0.010360498214035285
0.1027,-0.0029979198218079706
0.1081,0.0024324243453945904
0.1138,-0.01481807199259877
0.1194,-0.01116223235228575
0.1248,-0.004855715534474614
0.1304,-0.0071791455079586175
0.136,-0.003523690722162076
0.1417,-0.009832466720873123
0.147,-0.015149501513351149
0.1527,-0.01581560203440535
0.1583,-0.010830721850773717
0.1637,-0.011496143277907489
0.1693,-0.008839325516379004
0.1749,-0.009171887433605974
0.1806,-0.00784598898674882
0.1859,-0.008839935296089507
0.1915,-0.009835136106709275
0.1971,-0.008839120713903359
0.2028,-0.012822777043126843
0.2081,-0.013156054801228612
0.2137,-0.010165555183552222
0.2194,-0.010831223699586667
0.225,-0.015815816702058116
0.2304,-0.015482202753331231
0.236,-0.0161479939794249
0.2416,-0.017146088668674286
0.2472,-0.009169281227005222
0.2526,-0.009170900472154964
0.2582,-0.011495384821483379
0.2638,-0.012158376225076983
0.2695,-0.013820368768521218
0.2748,-0.013488186830735494
0.2804,-0.016148261360218408
0.2861,-0.01614812921239639
0.2915,-0.01515066451144853
0.2971,-0.012491533574018776
0.3026,-0.00983401059505451
0.3082,-0.012824101672123778
0.3138,-0.01481816346517717
0.3194,-0.01249111973940753
0.3248,-0.015150831864952918
0.3304,-0.011826692528272398
0.3361,-0.008838708795101846
0.3417,-0.011494131184381251
0.3473,-0.008506099682482171
0.3526,-0.011494131184381251
0.3582,-0.014817698389426814
0.3638,-0.0111620670805328
0.3694,-0.013488540915260971
0.3748,-0.01747844769846596
0.3804,-0.015482955097338325
0.386,-0.01548319199553716
0.3917,-0.013486956415457607
0.3971,-0.014485491862491706
0.4027,-0.011495538055340981
0.4083,-0.012825227893332736
0.4138,-0.014153344665216894
0.4193,-0.01481816346517717
0.4249,-0.015150407696546742
0.4306,-0.014153752868733216
0.4359,-0.014153135935746741
0.4416,-0.014152817056905631
0.4472,-0.012160373402861246
0.4526,-0.012159535980368563
0.4582,-0.015482460476232696
0.4639,-0.014817698389426814
0.4693,-0.015150494072798004
0.4749,-0.01648093307477949
0.4806,-0.01648063397149513
0.486,-0.01648093307477949
0.4917,-0.01814436363002314
0.4971,-0.015482460476232696
0.5027,-0.015150494072798004
0.5081,-0.015815074148242125
0.5137,-0.012823182530321331
0.5194,-0.01448467303412282
0.5248,-0.016480380805734107
0.5305,-0.011161398280683521
0.5361,-0.015150407696546742
0.5415,-0.013488423658372772
0.5472,-0.013156054801228612
0.5528,-0.011494290588514922
0.5581,-0.013820368768521218
0.5638,-0.012490557161934923
0.5694,-0.01481816346517717
0.5751,-0.014153030414083112
0.5804,-0.015150054478688668
0.586,-0.012824101672123778
0.5917,-0.01515023263019244
0.5971,-0.015150407696546742
0.6027,-0.01415260061458401
0.6084,-0.014153240686125335
0.6137,-0.014485491862491706
0.6194,-0.012160097347166943
0.625,-0.015483346071250237
0.6304,-0.014153651974778692
0.6361,-0.013821039418032255
0.6417,-0.016148195671950027
0.6473,-0.01215867079160815
0.6527,-0.009833629254219156
0.6583,-0.012161315302290365
0.6639,-0.012491805607333095
0.6695,-0.013155423753012263
0.6749,-0.011494920492211902
0.6805,-0.00883973280747119
0.6861,-0.013156301821523497
0.6915,-0.01348900222996563
0.6971,-0.010499450165694979
0.7028,-0.010830553025267475
0.7084,-0.012158523893986084
0.7137,-0.010830213060392557
0.7193,-0.010165555183552222
0.7249,-0.01282435734250087
0.7306,-0.010499278557711822
0.7359,-0.012492733428448144
0.7415,-0.012490980251969708
0.7471,-0.011826994202324359
0.7528,-0.012822777043126843
0.7584,-0.013819189316523373
0.7637,-0.013155165934733981
0.7694,-0.011826843750943672
0.775,-0.014153240686125335
0.7804,-0.01415227016646714
0.7861,-0.014153135935746741
0.7917,-0.011161059253046224
0.7971,-0.011163526760018971
0.8027,-0.010830213060392557
0.8083,-0.013487581264160164
0.8137,-0.012822640338160829
0.8194,-0.012823448998688924
0.825,-0.012158078573398123
0.8306,-0.010828466958925587
0.836,-0.009169690666000596
0.8416,-0.009501742269232727
0.8473,-0.010166291309625874
0.8527,-0.01182744092875887
0.8584,-0.008836172494323558
0.8637,-0.011493971008957216
0.8694,-0.011162885726435423
0.8749,-0.012157167107533562
0.8805,-0.012489836586177194
0.8862,-0.011825137880914216
0.8916,-0.012822502861909335
0.8973,-0.010164806716915997
0.9027,-0.010829174654936047
0.9083,-0.014484026518863491
0.9137,-0.009499319024911523
0.9194,-0.013154773422668908
0.9248,-0.012489096728290239
0.9305,-0.010828108483213805
0.9362,-0.010828645039857143
0.9416,-0.012822640338160829
0.9473,-0.01481608057112238
0.9527,-0.015814339904923758
0.9583,-0.014151588445530772
0.9637,-0.015813725634818976
0.9694,-0.010163467205824839
0.9748,-0.013819310732508194
0.9805,-0.012157012497058028
0.9862,-0.015482289432249718
0.9916,-0.01714505781016329
0.9972,-0.016811973023615145
1.0026,-0.018143548749082417
1.0083,-0.016146801050634263
1.014,-0.017477944535359224
1.0194,-0.017811152090683402
1.025,-0.014816812662111767
1.0304,-0.01448391606681998
1.0361,-0.016147422196155725
1.0418,-0.016147347252461808
1.0472,-0.01282222559554791
1.0528,-0.014484985879397394
1.0583,-0.012489982243897968
1.0639,-0.011492828185020176
1.0693,-0.012822502861909335
1.075,-0.012488946442858584
1.0804,-0.013486572250817952
1.0861,-0.011824494425989096
1.0918,-0.012821375285619219
1.0972,-0.01714505781016329
1.1028,-0.019142509156269583
1.1082,-0.013469172152337228
1.1139,-0.019135808848445457
1.1193,-0.013136019905157559
1.125,-0.012467470451253071
1.1304,-0.01279637765663555
1.136,-0.011465266929250317
1.1417,-0.01279853817124943
1.1471,-0.01346416910125492
1.1528,-0.007470786615725977
1.1582,-0.013463942321873867
1.1639,-0.013130396551558343
1.1695,-0.012465797568668613
1.1749,-0.01279637765663555
1.1806,-0.013796837745621682
1.186,-0.015131090377879852
1.1916,-0.013462796855687298
1.1973,-0.013131328682111088
1.2027,-0.013130396551558343
1.2084,-0.012796133743032012
1.2138,-0.013129214034451664
1.2195,-0.01179894095292644
1.2249,-0.015129320347612829
1.2306,-0.0137977198501269
1.236,-0.012465312660647765
1.2417,-0.013797280340444695
1.2471,-0.014797453023114082
1.2528,-0.012463839425745471
1.2582,-0.012464086893111181
1.2639,-0.010466514791388715
1.2696,-0.011799452416540568
1.275,-0.008469312925449834
1.2806,-0.012130089993201754
1.286,-0.009465641031983774
1.2917,-0.011133213015715349
1.2971,-0.011464736017560151
1.3028,-0.014461924643519364
1.3084,-0.01346325735601761
1.3138,-0.011798684064193488
1.3195,-0.006806646604103683
1.3249,-0.012462841843443595
1.3306,-0.008466717448256
1.336,-0.009799866122039758
1.3416,-0.01046364564026403
1.3473,-0.0111313164509943
1.3527,-0.011131589702666256
1.3584,-0.010465376386358693
1.3638,-0.011794198949071522
1.3694,-0.009799567857341263
1.3751,-0.008802207904341053
1.3805,-0.011130492068267106
1.3862,-0.010466514791388715
1.3916,-0.009798668435540003
1.3972,-0.012795397374503192
1.4027,-0.01079677891289732
1.4083,-0.010132893407827082
1.414,-0.01212827885539225
1.4194,-0.011795274323692206
1.4251,-0.010797062659896106
1.4305,-0.013461632107369947
