Experiment: Mar_25_Phage_osmo_expt vial 7, Thu Mar 25 17:24:46 2021
0.0026,0.0
0.0083,-0.0024250254094013712
0.0137,-0.0037684172171559283
0.0194,-0.0032450825770666825
0.0247,0.0016048966306065893
0.0304,-0.0032450825770666825
0.036,-0.006978702136738235
0.0414,-0.00350675054447791
0.0471,-0.0005583863433962222
0.0528,-0.0010816758321894326
0.0581,-0.0016400553706468202
0.0638,-0.00458849403971584
0.0694,-0.008060545265074381
0.0748,-0.001901713344960143
0.0804,-0.0037684172171559283
0.0861,0.0002616315144763348
0.0917,-0.002948332294913314
0.097,-0.0037684172171559283
0.1027,-0.001901713344960143
0.1081,-0.0010816758321894326
0.1138,-0.002163370024547362
0.1194,-0.0005583863433962222
0.1248,-0.00026163021973957257
0.1304,-0.004850173294947524
0.136,-0.007537145487507502
0.1417,-0.004850173294947524
0.147,-0.0037684172171559283
0.1527,-0.004030082595100737
0.1583,-0.0013783961015931823
0.1637,0.0032097297497521993
0.1693,-0.004065131645049291
0.1749,-0.001901713344960143
0.1806,-0.001901713344960143
0.1859,-0.004850173294947524
0.1915,-0.0005583863433962222
0.1971,-0.0008200317351594322
0.2028,-0.00350675054447791
0.2081,-0.00029673965690690807
0.2137,-0.0008200317351594322
0.2194,-0.0024250254094013712
0.225,-0.005373527921218368
0.2304,-0.00350675054447791
0.236,-0.001901713344960143
0.2416,-0.0016400553706468202
0.2472,-0.001901713344960143
0.2526,-0.004850173294947524
0.2582,-0.0010816758321894326
0.2638,-0.0008200317351594322
0.2695,-0.002721742758051704
0.2748,-0.0032450825770666825
0.2804,0.0010465338262903856
0.2861,-0.005931947732900511
0.2915,-3.5091675677279e-05
0.2971,0.0005232643236823264
0.3026,-0.00350675054447791
0.3082,-0.0024250254094013712
0.3138,-0.0016049601420533577
0.3194,-0.00458849403971584
0.3248,-0.008357267397457235
0.3304,-0.008618981810894155
0.3361,-0.004850173294947524
0.3417,-0.004326813489750947
0.3473,-0.002721742758051704
0.3526,-0.01127117128102384
0.3582,-0.008880694929597865
0.3638,-0.0024250254094013712
0.3694,0.0032097297497521993
0.3748,-0.0064553275242822394
0.3804,-0.0064553275242822394
0.386,-0.006193638275956204
0.3917,-0.0072754436566278
0.3971,-0.006193638275956204
0.4027,-0.0064553275242822394
0.4083,-0.0008200317351594322
0.4138,-0.005931947732900511
0.4193,-0.0016049601420533577
0.4249,-0.00029673965690690807
0.4306,-0.0013433186344897763
0.4359,-0.004326813489750947
0.4416,-0.0024250254094013712
0.4472,-0.001901713344960143
0.4526,0.0016048966306065893
0.4582,-0.002948332294913314
0.4639,-0.004291746678315889
0.4693,-0.002163370024547362
0.4749,-0.00212823927299155
0.4806,0.0005584234923965425
0.486,-0.010450946452454701
0.4917,-0.005635203292257529
0.4971,-0.0034716340014959712
0.5027,-0.00026163021973957257
0.5081,-0.0007848867750297472
0.5137,-0.004030082595100737
0.5194,-0.0032099837955712474
0.5248,-0.00212823927299155
0.5305,-0.008583939863711976
0.5361,-0.0005232591447494883
0.5415,-0.006978702136738235
0.5472,-0.0018666003548872823
0.5528,-0.004815070960546564
0.5581,0.0013432764039542633
0.5638,-0.006978702136738235
0.5694,-0.006158550150136222
0.5751,-0.00802543582486237
0.5804,-0.0018666003548872823
0.586,-0.0032099837955712474
0.5917,-0.004815070960546564
0.5971,-0.003994930529152896
0.6027,0.0019016915292766612
