Experiment: April_28_Phage_Osmo_expt vial 13, Wed Apr 28 17:10:52 2021
0,0
0.0245,0.4
12.8415,0.2
12.8639,0.4
14.5638,0.2
14.5805,0.4
16.364,0.2
16.3804,0.4
18.2585,0.2
18.275,0.4
20.0529,0.2
20.0696,0.4
21.903,0.2
21.9196,0.4
23.7753,0.2
23.7919,0.4
25.5975,0.2
25.614,0.4
27.3643,0.2
27.3809,0.4
67.2935,0.2
67.3266,0.4
72.0101,0.2
72.0268,0.4
74.377,0.2
74.3937,0.4
76.4437,0.2
76.4604,0.4
78.3826,0.2
78.3993,0.4
80.216,0.2
80.2327,0.4
81.9217,0.2
81.9381,0.4
83.7993,0.2
83.8161,0.4
86.0551,0.2
86.0715,0.4
88.0717,0.2
88.0885,0.4
90.444,0.2
90.4605,0.4
92.1329,0.2
92.1496,0.4
94.1109,0.2
94.1274,0.4
95.8386,0.2
95.8553,0.4
97.7553,0.2
97.7721,0.4
99.3886,0.2
99.4053,0.4
101.1442,0.2
101.161,0.4
102.8611,0.2
102.8776,0.4
104.6166,0.2
104.6333,0.4
106.4165,0.2
106.4333,0.4
108.1277,0.2
108.1444,0.4
109.8,0.2
109.8167,0.4
111.6335,0.2
111.6503,0.4
113.4391,0.2
113.4559,0.4
115.2559,0.2
115.2723,0.4
117.067,0.2
117.0837,0.4
118.2504,0.2
118.2724,0.4
121.3005,0.2
121.317,0.4
123.0281,0.2
123.0448,0.4
124.817,0.2
124.8338,0.4
126.5114,0.2
126.5283,0.4
128.334,0.2
128.3507,0.4
130.0896,0.2
130.1062,0.4
131.9006,0.2
131.9172,0.4
133.6619,0.2
133.6785,0.4
135.4839,0.2
135.5007,0.4
137.2618,0.2
137.2786,0.4
139.2232,0.2
139.2399,0.4
140.9289,0.2
140.9457,0.4
142.8069,0.2
142.8236,0.4
144.6233,0.2
144.6403,0.4
146.407,0.2
146.4237,0.4
148.2849,0.2
148.3013,0.4
150.1071,0.2
150.1237,0.4
151.8627,0.2
151.8793,0.4
153.6681,0.2
153.6847,0.4
155.4071,0.2
155.4238,0.4
157.0907,0.2
157.1073,0.4
158.9906,0.2
159.0073,0.4
160.6963,0.2
160.7129,0.4
162.4907,0.2
162.5073,0.4
164.2518,0.2
164.2685,0.4
166.0018,0.2
166.0185,0.4
167.8296,0.2
167.8465,0.4
169.4965,0.2
169.5132,0.4
171.1132,0.2
171.1298,0.4
172.9299,0.2
172.9466,0.4
174.7634,0.2
174.78,0.4
176.5411,0.2
176.5578,0.4
178.3912,0.2
178.4078,0.4
180.219,0.2
180.2354,0.4
182.0023,0.2
182.0189,0.4
184.0858,0.2
184.1025,0.4
186.0413,0.2
186.058,0.4
187.8635,0.2
187.8801,0.4
189.7137,0.2
189.7303,0.4
191.6247,0.2
191.6414,0.4
193.375,0.2
193.3916,0.4
195.1193,0.2
195.136,0.4
196.8305,0.2
196.8471,0.4
198.586,0.2
198.6027,0.4
200.3165,0.2
200.3332,0.4
201.9973,0.2
202.014,0.4
203.7918,0.2
203.8085,0.4
205.5251,0.2
205.5418,0.4
207.3087,0.2
207.3254,0.4
209.2087,0.2
209.2255,0.4
210.9977,0.2
211.0142,0.4
212.8142,0.2
212.8309,0.4
214.6476,0.2
214.6644,0.4
216.4754,0.2
216.4922,0.4
218.2532,0.2
218.2699,0.4
219.9701,0.2
219.9868,0.4
221.6811,0.2
221.698,0.4
223.42,0.2
223.4367,0.4
225.2479,0.2
225.2647,0.4
226.9313,0.2
226.948,0.4
228.7313,0.2
228.7481,0.4
230.4149,0.2
230.4314,0.4
232.2593,0.2
232.276,0.4
233.9925,0.2
234.0093,0.4
235.7537,0.2
235.7705,0.4
237.515,0.2
237.5315,0.4
239.2649,0.2
239.2817,0.4
241.065,0.2
241.0817,0.4
242.6373,0.2
242.6538,0.4
244.4208,0.2
244.4372,0.4
246.104,0.2
246.1207,0.4
247.8154,0.2
247.8318,0.4
249.5541,0.2
249.5709,0.4
251.243,0.2
251.2597,0.4
252.9321,0.2
