Experiment: April_28_Phage_Osmo_expt vial 5, Wed Apr 28 17:10:52 2021
0,0
0.0245,0.4
13.2917,0.2
13.3084,0.4
14.5305,0.2
14.5472,0.4
15.8138,0.2
15.8305,0.4
17.0416,0.2
17.0584,0.4
18.3916,0.2
18.4085,0.4
19.7251,0.2
19.7419,0.4
21.0419,0.2
21.0584,0.4
38.1981,0.2
38.2147,0.4
40.3648,0.2
40.3814,0.4
46.2648,0.2
46.2813,0.4
50.4372,0.2
50.4541,0.4
55.1318,0.2
55.1484,0.4
57.6931,0.2
57.7097,0.4
59.8041,0.2
59.821,0.4
61.6543,0.2
61.6709,0.4
63.5209,0.2
63.5376,0.4
65.3266,0.2
65.3432,0.4
67.1213,0.2
67.1378,0.4
68.8657,0.2
68.8824,0.4
70.5823,0.2
70.599,0.4
72.3324,0.2
72.3492,0.4
74.0991,0.2
74.1158,0.4
75.9659,0.2
75.9827,0.4
77.8438,0.2
77.8604,0.4
79.6103,0.2
79.6271,0.4
81.3881,0.2
81.4049,0.4
83.1049,0.2
83.1217,0.4
84.8384,0.2
84.8552,0.4
86.5328,0.2
86.5495,0.4
88.3439,0.2
88.3607,0.4
90.0995,0.2
90.1162,0.4
91.7052,0.2
91.7219,0.4
93.5052,0.2
93.5273,0.4
95.3052,0.2
95.322,0.4
97.161,0.2
97.1775,0.4
98.8775,0.2
98.8942,0.4
100.6109,0.2
100.6276,0.4
102.4277,0.2
102.4444,0.4
104.25,0.2
104.2665,0.4
106.0555,0.2
106.0722,0.4
107.8167,0.2
107.8334,0.4
109.6445,0.2
109.6612,0.4
111.3723,0.2
111.3891,0.4
113.1889,0.2
113.2057,0.4
114.9335,0.2
114.9503,0.4
116.7502,0.2
116.7669,0.4
118.4279,0.2
118.4449,0.4
120.2837,0.2
120.3002,0.4
122.2226,0.2
122.2393,0.4
124.1783,0.2
124.1949,0.4
126.1615,0.2
126.1783,0.4
128.1894,0.2
128.206,0.4
130.2619,0.2
130.2785,0.4
132.1619,0.2
132.1783,0.4
134.2006,0.2
134.2173,0.4
136.3951,0.2
136.412,0.4
138.5396,0.2
138.5563,0.4
140.5899,0.2
140.6068,0.4
142.6456,0.2
142.6622,0.4
144.8069,0.2
144.8234,0.4
146.9348,0.2
146.9514,0.4
149.057,0.2
149.0736,0.4
151.1791,0.2
151.196,0.4
153.2681,0.2
153.2848,0.4
155.3739,0.2
155.3905,0.4
157.5851,0.2
157.6018,0.4
159.7294,0.2
159.7463,0.4
161.9462,0.2
161.9629,0.4
164.2518,0.2
164.2685,0.4
166.5908,0.2
166.6075,0.4
168.9631,0.2
168.9797,0.4
171.4353,0.2
171.452,0.4
173.9633,0.2
173.9799,0.4
176.4077,0.2
176.4244,0.4
178.8243,0.2
178.841,0.4
181.0578,0.2
181.0745,0.4
183.2246,0.2
183.2412,0.4
185.3803,0.2
185.397,0.4
187.4358,0.2
187.4525,0.4
189.3692,0.2
189.3858,0.4
